"Step","Name: Prod-TD3-BC-noLN-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-noLN-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-noLN-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-pretrainAC10k-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-pretrainAC10k-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-pretrainAC10k-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-pretrainBC10k-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-pretrainBC10k-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-pretrainBC10k-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-hopper-medium - d4rl_normalized_score__MAX"
"129000","58.5467942121324","49.4677786391067","64.75684209511104","97.7370585448234","91.67754900826917","100.85590116172911","83.2022073238726","50.20796096453884","100.5834906521557","98.1758408672345","92.31853191426396","101.47372993565347"
"130000","60.76412580803657","51.35749397505987","77.66987607217229","96.2459639308439","89.05575117910746","100.50501696395872","85.46072647721758","73.65859049633171","100.79482596961718","100.55968360296167","99.40581614531737","101.59458392420251"
"131000","57.51987187337496","54.467592081963524","59.55498321406897","99.43192702762364","96.81069437430217","100.75641259450545","99.0573732708512","94.51221951551581","101.71934299069889","98.93791038762163","94.37276337968564","101.50608418139832"
"132000","56.597146409524214","39.348718046083384","72.8188961844667","100.52386110509372","99.94935971639295","101.19550020486136","93.31800255212028","78.35465661265243","100.86680217190495","101.20257391829084","100.68724120126919","101.65458617094959"
"133000","52.38645890316902","30.218269687022715","71.92292662150341","95.74465277619629","86.67676048061715","100.6501975957275","92.50180528889022","74.46759123615081","102.16232473097779","97.13793535815334","89.01975262212083","101.48308905375019"
"134000","58.954572732954354","48.80882222188565","67.38957566707727","101.15878491699516","100.98568362456027","101.48323495464766","96.10861006993066","85.8638544535958","102.1390028472866","98.61573871854284","94.3844822491737","100.9980027857974"
"135000","52.38926073090577","43.77495045529888","57.23661067649605","100.82757992724082","100.35501974788428","101.46141178917661","90.80723164918828","70.36855257603139","101.03966150241473","98.76228637052867","94.64992193217007","101.34645472602948"
"136000","53.077026995212556","32.963640709242775","65.91811401522824","100.7727125504291","100.35225183982173","101.39614588509748","100.54460323728692","99.3880833410259","101.9737540439121","98.75316182953037","93.98769752345143","101.46115274218717"
"137000","53.663989755644224","47.083713634949085","60.25090382499568","96.24035307672766","87.59461701168881","100.78487864545578","91.53087061286128","84.54178712291332","102.11250916903221","93.04401881304545","76.36280400529884","101.50480125064449"
"138000","64.74519516068115","55.270969257842005","78.70494950646703","94.87899764872704","83.70289742431626","100.68874878373863","96.63075076701615","92.80968204406636","100.39013711502416","96.55286690481698","89.8247886874619","100.92854705485956"
"139000","59.56293448673557","48.35415188585952","76.75896811543267","100.68049749565348","100.28720068820844","100.90730083999438","100.75432662338744","100.32388346930439","101.0957447553382","100.9175413003386","100.53930953401175","101.15590949577565"
"140000","56.448993713641094","48.33798764881412","61.19548485405336","100.68485041196686","100.49735302575569","100.92371215505764","97.90249867517382","92.50960028910967","100.86403227857357","100.22623523923231","99.80476445676412","101.01412577212521"
"141000","57.80788111200553","50.29233216796647","69.52734423494388","98.79407527266922","95.06269891082442","101.07595224857724","83.74029051184341","61.61978427573127","101.33292137856758","83.56080399413815","65.4073301905945","101.2408255429758"
"142000","52.09302035909885","34.04719716451539","76.17540063651224","100.64481497575434","100.25418758090407","101.0826380052171","92.83005416350568","76.67477418408778","101.03432774602527","99.15059992050546","95.16071895058467","101.27587368113582"
"143000","65.95039074468893","62.18997505828887","69.61482050054606","100.08389847351857","99.47228281751936","100.50042932912385","99.58349802148452","99.0674061712964","100.40264274085644","97.04855382927597","92.35416230484816","100.95309048279657"
"144000","64.54144813474322","57.953621380927345","69.52635569130321","100.71536916860725","100.34770420072807","100.923311587927","95.86701953367158","85.93224396497345","100.911244432092","99.6896341781154","98.30782231807524","101.25802092135099"
"145000","67.46795271886388","65.3439481240389","68.53533178442325","95.4551518003356","85.38974602139824","100.63259760440704","87.38300131022349","62.49698281571513","100.52114995701658","85.30144085129102","54.92450724688618","100.50460703590913"
"146000","64.40179385792155","54.094842590996016","78.02475259980315","100.49357997607115","100.43393954598928","100.5588788921684","99.39933299087484","97.39517151192109","100.43870524049908","98.0705237108886","94.72109624856657","100.79604985412054"
"147000","62.13771403779101","55.82753699914289","71.3219554811214","96.63500855425923","87.87547923059087","101.02969394472692","91.3376964249805","71.69348230300326","101.20698140235258","90.48702675308554","84.77976450388017","100.90786267625"
"148000","55.90052871841228","49.10895254525453","61.76570647342453","96.32795586285353","86.91357801255126","101.07907965730298","101.68805122223397","101.11893866114518","102.43851659348941","101.24004012280663","100.5784491602946","101.98794910149944"
"149000","59.02009506403192","52.924375388529164","70.17872792933885","100.49068388182444","100.272686430546","100.71914332730947","90.00414366073448","68.82026022604188","100.94777010759172","101.05651892431997","100.33756344552356","101.95678118049676"
"150000","55.402275679667525","46.10569990201181","68.40467423500928","100.46969406456968","99.34281002388585","101.41076528265849","95.69293929100765","84.84662534674726","101.65413224294247","100.3837951703975","98.88959412103586","101.15907741540721"
"151000","63.10907689279369","56.97625457478439","74.01046648116092","100.58491377460614","100.35876183656929","100.73769145089628","94.08550470873523","80.11013508828181","101.14505585156593","100.07359772086443","98.43754902072294","100.9616179815503"
"152000","54.91181987726296","53.36996162811683","57.10535800883034","100.76552252412034","100.6031507582091","101.07089307732365","100.17708631442791","98.3361953375664","101.16678440138568","100.213619970531","98.61147933435453","101.11664584136295"
"153000","54.14626236501804","52.678455709742764","55.256925918226486","98.18891467275303","93.52636849443768","100.77087423090421","95.93498498399323","86.2560493225216","101.11038458680778","100.3173688824815","99.62949201626706","100.7477433380297"
"154000","65.48785003240808","52.47695056258086","81.89531428738907","101.12917224394202","100.67950729853519","101.53239076474814","98.70469160207203","94.06575429922268","101.38076114996","100.60137340570991","100.47923543907554","100.80005507255775"
"155000","55.88696754319477","48.275236823346155","60.55070787817288","101.22847266282012","100.42851808437759","101.83887395362525","98.9584388741582","94.22672522206949","101.68331030838466","100.79031346565255","100.56201694872804","101.02060600798231"
"156000","68.65203890432316","65.58943196728148","71.68888059465284","100.97215761055196","100.73785623770337","101.24251489106533","99.10212175753334","95.20606357169513","101.06312713613843","97.76235269657911","91.92302901635195","100.86984368826539"
"157000","63.14537997747387","59.294893061721034","69.60908549546154","99.92862034006293","99.03357282205675","100.52593917420826","92.10581259086534","75.11369965091625","100.79122412419824","100.39585180562864","99.52147693367938","100.94146988791077"
"158000","58.56126410136171","35.84101754632424","76.58404919007177","88.19330739502811","80.03285215700211","100.54730253282196","97.25621948293569","90.83990820870645","100.51536568244495","98.80630297188723","95.55246620970725","100.4364146347249"
"159000","55.53438575856455","49.134958891613245","62.72919422000429","100.62090991594465","100.44435235377422","100.88643491210827","94.35745190657646","81.3687605639861","100.86340371767098","99.47300605641097","97.0091060006888","100.92352261631055"
"160000","63.310710726971195","47.92085258402078","74.2336721999366","99.51299461544977","97.37317235727149","100.6270673638457","93.83472801346471","80.32981149908609","100.64825925281009","90.6916059841809","71.44001490991927","100.62437179970622"
"161000","61.600801896332804","46.146587975317836","79.04659243767162","100.94393823689227","100.69502461992141","101.41289677780725","93.25149131483927","77.6368527496342","101.35091458518805","100.58060888429162","100.32194754756559","100.87077849679562"
"162000","69.65220055613156","66.75491437449408","74.342315828887","100.89951220757506","100.6561071579585","101.22727125888188","98.69155624427168","93.91119614570492","101.13244429811765","100.93317605507853","100.64653369283454","101.08532266688084"
"163000","49.07233995447725","28.390432038463803","69.79914476044233","101.03984018535728","100.9054075211336","101.27500744726665","93.12603182685704","85.56897933788426","101.42444346183753","92.13623239118543","74.58782079196389","101.24567992458155"
"164000","54.42909796152401","26.043884086964535","80.36772182635576","100.49442527960002","100.36153207587304","100.69350455049513","91.91963342949741","79.24233166584463","101.03668451914874","97.50793550099506","90.69798295447738","101.05504464024648"
"165000","49.93078117407069","25.717120234749164","64.68797300487277","100.07936595902379","97.47209376165526","101.77683994388629","79.93143687653912","56.96792481463445","101.18249196803089","101.16581335330689","100.9625530127494","101.3440501096151"
"166000","66.1644753238106","47.523310440222865","82.42124879504004","100.94846293664602","100.79504890541303","101.09799120265035","98.11601530450089","92.67197685917587","100.87378079720366","100.66779410702345","100.44756026342345","100.84540506892495"
"167000","64.70013244448678","48.035150124555784","81.02896674635495","100.86808354507183","100.56630912058128","101.0361747751079","91.6984402088563","72.70163680276558","101.24987891519612","96.79785667239163","88.62761535707172","100.92159778417621"
"168000","68.23113850325011","52.485724296397386","88.93154736406949","100.76009651625414","100.43551419790279","101.07887496076305","93.78621019424234","83.21047304260559","100.76963381800769","98.59711255322942","96.51101448747504","100.57242921010739"
"169000","65.06770186974433","58.330506934117935","68.9448975625921","95.35293044334121","84.62226859298666","101.0474471686633","86.22435942516061","60.585807978590445","101.76457874077127","89.41837013296809","66.51024720333412","101.08970707805149"
"170000","56.74360935097392","50.40551021994185","60.920820183754486","99.72751470926863","97.47226840965249","101.12624502147473","86.87768534838575","62.56218553162019","100.66215369544544","98.55414694601978","93.49885236332737","101.10636840659859"
"171000","53.77355333705475","34.65489513528397","68.25899751704854","100.80899329565194","100.47767752882268","101.06687139128594","92.63920650940331","77.77386288319661","100.2757670044049","100.80252123513202","100.42559189666032","101.20059087146782"
"172000","63.74302982039442","48.86762241907848","83.45657067066625","97.22519789441452","90.98416385058529","101.01562557419284","83.48276361248263","59.66691377483026","97.30737688792685","98.7330437667079","95.88666250230061","101.0902397749737"
"173000","72.09771719057169","43.871559090313916","98.93271312963205","99.47549933764776","97.49062485125968","100.63823183276716","100.13176687840689","99.52208398496371","100.52403267656442","100.4869821490283","100.37697032449968","100.68397842296821"
"174000","62.964271033337525","41.42677868189317","92.5584547149643","91.86677318786069","73.66516526009228","101.36314938754873","92.39677863979564","75.11208277456988","101.19928290493283","94.97855345801459","83.54370515854994","100.71092167499842"
"175000","61.207113300145345","44.37480543980401","82.734275919345","88.30824655083346","71.77799901998846","100.85417882436123","92.94497260393801","88.53459598242802","101.20026806318305","98.53663690402045","93.48181982826745","101.10144305664544"
"176000","69.29621860066362","58.27846298072363","83.17307560673041","100.81294691907833","100.45975463258536","101.01064295342606","95.50011542407987","84.53586923717509","101.18322174149176","100.54237247174085","100.02603568925947","100.99563339753021"
"177000","72.51131135859264","61.539870129269424","82.44395258640475","100.71824427598426","100.37675506189561","101.1961610350914","84.69162772255645","60.11840646600582","101.33494064253739","100.61218570894205","100.41326429945856","100.86973385413769"
"178000","74.09275529653885","60.37705844511263","81.77805856747202","99.26734307725953","97.09019437638754","100.62017115484623","89.7034181446438","75.35243004412142","98.26647335985808","99.82644077052986","97.56235645251208","101.09491346921777"
"179000","73.01138372181437","66.68366814460188","76.22053822442135","99.33974716231188","96.93337444722364","100.97305929459577","83.73202286029715","59.362044416519254","101.2323466056453","92.54046924557046","87.11477506184545","101.09523587551428"
"180000","73.4343898378288","58.066129150435444","85.92600832340581","100.6311864624913","100.16461101591925","101.25621556096576","98.49588071258445","93.63451012871282","100.93828337033469","99.03958230373821","95.71253659482572","100.85649505269674"
"181000","57.43160591932453","35.92597094301422","77.7523695944287","99.7997182739045","97.80276176831423","101.14667783472684","90.19129468315168","69.18072460573798","101.21792364099733","93.82895932835284","85.48314775632416","101.27252060824456"
"182000","75.82744014309753","37.511103922214964","99.14446271709647","99.31857021755422","96.55185450534795","101.0918383792237","97.1627010847181","92.3265119643358","100.77612619737428","100.70534476999542","100.36018516068188","100.90784820909333"
"183000","56.03394069760992","17.238688788497388","82.21984646473983","100.19890885354353","99.43614901015553","100.73073995572186","91.02321009396157","71.78861330924536","101.01372672930023","99.65841335461782","96.9180213871998","101.11273616967584"
"184000","56.68826796468722","24.137634819285168","83.77130473475921","95.30567727891184","83.74802717103663","101.18044895802542","90.88175645783201","70.98704257906238","101.1166515502961","100.58408051258272","100.12687096187605","100.87979410596878"
"185000","56.792594061518884","20.525136735237734","86.33258999813755","100.93543775156883","100.64819770552616","101.23066025599124","94.94237270722674","82.66602365678494","101.12337784061303","101.09674950348654","100.87805370276008","101.44194560109625"
"186000","63.30072706922157","33.00925073108374","94.62661159551644","99.12106355858286","95.64804752085928","100.98253041332912","91.55270283751491","72.95831537338422","100.93353191579884","98.91660173880678","95.23505131605941","100.77639004501151"
"187000","62.41353871537277","26.20082389420546","84.21307965453148","100.73915745451905","100.05625803347904","101.3411175330674","100.31928300687213","99.10390184357867","101.44566933957296","100.23446928098508","98.03551471738461","101.37610422264535"
"188000","62.93615215291745","19.5487842432998","92.57254931115307","97.95111333927241","92.89996049114785","101.24519580450595","100.27531755410878","98.48689131687024","101.41478864813745","100.64856007358621","100.39661964790743","100.77565937777327"
"189000","59.71922225003189","39.92083509772535","80.2279463711456","93.76782094978314","79.60460132020881","101.03800725724842","93.61349655224758","79.13985708015387","101.02039756240002","98.94310252460882","95.13048688128946","100.9213318451175"
"190000","58.22784488342401","26.70780433933448","92.13319445375723","100.61954086184842","100.3524414217474","100.7610211002157","90.11520179863241","86.69064521330084","95.8665468266976","99.54626550055092","97.48600786237537","100.82690240419727"
"191000","59.398939502096624","7.944989312558666","85.83170735335382","100.69114804496257","100.46218205257178","101.06813432891512","100.9083128569626","100.59617698945755","101.28671508033322","100.75701967701123","100.53739323299928","101.00695647452262"
"192000","50.35153159644144","8.787251419905196","72.26449391020745","99.90651980508399","98.71352002784856","100.60257443415259","94.73638686891137","82.56106056922017","100.99888083381352","100.77146390273879","100.59624925740889","101.0289025297757"
"193000","62.05041893735444","8.84872990607914","95.11296281009488","99.98789707979357","98.35030572057461","101.0593705909332","95.80914154335137","85.78099031163092","101.3598013950523","98.2297349240141","92.76483140868493","100.98815069168054"
"194000","57.38400394867904","8.824547648819287","84.33125444317658","100.66644031274352","100.44537425842357","100.81467542721873","96.12907214228103","94.7732093121974","97.9541119707946","100.77234861501296","100.57664052507845","101.03177181366023"
"195000","46.900384354244515","9.615666798739507","69.84349188952756","99.0037634909615","95.77964766680725","101.06812513983789","95.52896533620594","90.43241708849115","100.44144858002495","96.92322583678163","90.57384488736571","100.71542758051714"
"196000","60.48361145133609","9.317516087496344","96.02424942227313","100.45764428012522","100.29941599481371","100.63368497069195","100.70375432968189","100.39101212760553","101.21875120289982","100.98681261914895","100.66881532173517","101.14913100416061"
"197000","53.85514873173768","6.571701742471232","80.22752382899708","95.57391927386807","90.36775646428806","100.66268288101752","87.44828218300638","62.7465851265368","100.65018109590554","85.23223042130671","54.461739218872886","100.9360761610131"
"198000","59.43458563329134","2.81131375056954","92.35000622605439","100.44817496387834","100.04061351769631","100.97855493294026","100.94401204009728","100.80095842421828","101.16094111412674","101.05066872540715","100.79104074953014","101.23873178136469"
"199000","43.52730457780464","2.4075072830114044","75.71922591234335","98.2853479459615","96.10790501365956","100.77029941040763","90.72132343356772","78.68806304648818","100.50353732896549","100.07306131060561","98.25974787651234","101.17379849416037"
"200000","50.87832680536815","3.2791735605973917","82.18374395225436","100.73498376753145","100.08151905546916","101.22097401584253","91.35637995519592","71.98850621371062","101.26327467691736","99.51205862538961","96.34253996909594","101.15216493215246"
"201000","48.585898111396055","8.138138473610427","70.17062682713473","100.88265559867756","100.763064578969","101.00186880112814","92.6544547171715","82.95459529639707","100.8217572656994","98.88910055542654","95.68934461333758","100.60492148653847"
"202000","51.711725566496206","10.321192225811503","73.01438096938044","98.67852596233307","95.47737349588753","100.51299047403275","89.85678806858009","68.5425498860821","100.5964942675079","98.59367673400298","95.26860805876474","100.65764060955196"
"203000","50.30251984588298","7.186559004464453","73.84958310285205","100.35140735276316","100.1165671085996","100.7575075660909","91.94020713263531","75.32311625173934","100.33219321370315","95.80449430417184","88.44187788467995","100.38296932149564"
"204000","59.671027634206034","0.9714290048563122","94.82284984757186","101.22329525113652","101.00003340117094","101.53374436554807","99.51206762325148","97.2794692887853","101.2982385669486","100.09727049278952","99.22897599409475","100.94007512850409"
"205000","57.27487562839783","0.9408297221125825","100.21199643262509","101.0085884615345","100.9168583811769","101.14173132688352","93.01906789629844","77.44819114761677","101.09996247121144","99.8190375588916","97.56647515254272","101.01435996034908"
"206000","64.44010447349046","0.8659896738836883","97.47195924605691","96.93031152487366","95.01814797730053","100.00015160992079","100.08387088039802","99.11430734472488","100.80684471700707","100.85102994600487","100.36910572872738","101.36608736343162"
"207000","42.662986672741745","0.8479085625694072","69.09900905076823","95.99675141793894","86.69590678773389","100.85870687640237","87.89773306919614","61.9113674893259","100.94114205930175","85.62472966302794","71.36669824139365","100.7815743132018"
"208000","55.300469639747746","0.8370646292400977","88.05854978220447","100.03429626314473","98.63567752692892","101.07361943815327","91.0984580146053","79.24382900455839","98.46368681467442","92.05484965662758","82.9137713881551","100.56228196266889"
"209000","56.37221507894504","0.8390336126360013","100.46209242820234","92.51722117665359","78.97571187788716","100.79191310577112","87.11087844516898","63.14753172060019","101.07065007423819","96.36595187146678","92.20919154344655","101.12237554225794"
"210000","63.246161933221224","0.8627694792327923","100.06864645282887","95.87149614177387","88.14526090016872","101.39096989542008","90.67356878698278","70.19510117910632","101.25006380060373","87.70880907439043","62.07447468936432","100.71604805684255"
"211000","51.52204143523395","0.8891412183032064","81.42099000534905","100.82684326000322","100.44333889734204","101.04447097213229","97.02109111242886","92.40917566436777","100.49149657230136","99.25788690497522","96.31487252441386","100.92992673031213"
"212000","58.682382814847934","0.9214822434852783","94.80406935620681","100.44206969174037","99.9724943681477","100.6855483684663","97.07624354207877","89.51588717122029","100.89222906769449","100.21921967996019","98.39221988437534","101.16822704019437"
"213000","56.50530142867678","1.15406620917254","88.58989698789689","100.66066506938203","100.60060454396287","100.75342304789143","98.90204479322294","95.66075521997871","100.77800370535562","99.0899740795827","97.03324365360818","100.82164291408682"
"214000","45.18294925768354","1.2159447614324697","70.33822260333457","98.58230352195022","96.74907035776856","101.43349834248284","99.73906649548383","97.56494285909906","100.97656177418921","100.32439739813599","99.1968373155199","101.04878791278922"
"215000","69.33736520955935","24.74547995709293","100.12253236658452","99.36196787913316","95.7246631853539","101.27206743665114","98.32540970635188","96.89878825290033","100.43476401712117","97.37435474316926","90.52528593442908","100.86321733952599"
"216000","61.84767447572858","33.04493387717227","90.22916876933623","92.41746222615842","77.35603003699133","100.63043378742343","90.3950287311621","69.12801523731879","101.34590119385638","93.86402632187192","82.14574476999232","100.9840171093307"
"217000","59.93674209134758","26.05240954446385","84.73595495932483","100.24403991395856","99.29138889498161","100.88821133521778","91.75393565415845","73.17948057728584","101.09718169063022","101.03968599185855","100.76805593611178","101.35835803560514"
"218000","59.176036506921314","24.993636597865756","83.32831753031047","99.44216577994844","96.66258920883962","101.09532213724994","99.99668480465824","99.03461734437046","100.58364698950362","100.01831882838746","98.42355440176902","100.91690422947903"
"219000","60.94103572765221","13.092809817121662","99.4066901597107","101.09137893379607","101.08120435573613","101.09850138161308","87.80761952367294","78.81370734962174","98.21984531451271","100.35390915049167","99.27426874559188","100.94884914166138"
"220000","85.19201392928011","68.39973161978892","100.47988888258163","99.32951055983858","96.83368976909529","100.85169436369164","95.695096980981","90.80910462283408","101.20179719296476","101.05995349685924","100.40121959453974","101.43184458674898"
"221000","75.61058804440093","63.48851725368986","99.26243780101521","99.55195841721861","96.9570075428262","100.97042531906193","100.17578834178148","98.50047441368558","101.01482924293637","100.01672521339322","97.71822129972144","101.32475623336946"
"222000","72.01037971492825","56.944825874669405","80.6336083721918","99.23586102406215","95.92618049224593","101.10255838086033","87.1035195872251","60.31858858029886","100.73175183747325","93.38171673428072","89.58734156787006","100.73043017045234"
"223000","61.19913987257922","34.094818095793904","80.06498105718181","100.98136848633179","100.6308094490858","101.3691200195334","97.50841938493183","90.73749301629078","101.21397278738033","98.52053858559536","93.25349359980679","101.28672366676643"
"224000","61.902545973341624","5.605807683730533","99.37714231393105","99.99689405498567","98.65716516853735","100.70369067616225","94.43656443816059","82.00693425537237","100.66808255667175","99.83189468737298","97.80452521903405","101.076876764421"
"225000","58.22461646989435","0.8082606403303015","97.00100389901223","98.02830703737193","93.94179647440889","100.80849440309831","94.63969779291654","85.48045906523606","100.93381154635217","98.73593759375397","94.47504834692988","100.96967284117109"
"226000","62.908722693279195","11.46430223182774","98.26360036226072","99.91221342636682","98.00304083856363","100.93099429521202","91.68278489614501","76.111910193682","100.86259058571689","94.65217348856493","92.2587978026166","96.53956908656231"
"227000","55.38400396164756","8.859242729159625","84.88342426849307","97.79430209246713","91.44826981094005","101.17518525423633","87.79658996114988","64.63184712921604","99.42621332753845","100.70982518173086","100.34179151634059","100.8986103832543"
"228000","55.473137896377686","13.188975799828059","88.7344446044302","95.9872963075537","86.19128972296973","100.92196721528457","94.51536957504216","81.56358727558218","101.05035348076399","99.46918450005006","96.211982076652","101.16780711164948"
"229000","59.25624534733502","12.412968120656057","100.79590785714572","100.87270113468735","100.83369233501203","100.9252880396455","100.59357615145707","99.18448677761894","101.49074633475541","99.13983994048725","95.31118722144464","101.07181980114773"
"230000","52.16098832334006","10.303644568376438","82.99928804912992","92.09208604063328","74.24214056293211","101.08388624686823","89.05775886671785","75.52334486564324","98.29303011488369","86.58910644554929","61.5362112515467","100.14578886434849"
"231000","64.46689637032063","8.097433646957981","100.12272387140528","99.02070181591297","95.70332745728295","101.03110893437317","100.64419788221988","100.19747176964515","101.03832905336394","96.49017399843683","90.56440398575319","100.98717179189589"
"232000","66.3289648562861","12.754034404978212","99.77333219595027","100.7503976558029","100.64604302857141","100.8567287245798","94.0760604690078","80.6326056400481","100.80560177829585","99.15670808873608","95.87812689644375","101.0299964853087"
"233000","66.216756306778","9.410756834647765","97.93911852566409","100.69104411244683","100.4765258528973","100.81078357493392","99.60731837376204","97.43895338665276","100.83300981312746","97.28946758191897","93.55214514680537","99.57867400348381"
"234000","60.35447644775758","19.227569460790946","101.25145742919655","98.1777097632379","95.06215288695152","100.15508175901704","97.98883340884244","95.83886651205161","100.83947766936032","91.63808396908713","79.70462176063857","97.6142739546257"
"235000","67.6006525528977","26.655214754797623","99.97548739942857","97.6711748645708","91.33810563119499","101.03493637676333","83.40286902434985","74.91534126903001","93.85695120353131","89.16826380663845","75.5542066290269","100.97981231950651"
"236000","58.90998101111566","32.283111214540945","90.31040062489417","96.9181993313632","88.78228624681412","101.23083291248255","93.22864531104743","78.02090228778216","100.86846223047388","93.79910693392351","78.95356984873365","101.5248319047515"
"237000","65.28978157492374","32.729525194080225","98.0013067321054","95.5254477198614","84.8423458588348","100.97918416730418","92.57142699488469","84.12697275563124","100.55012418393854","95.47418116151364","87.09423089411264","101.20782439801404"
"238000","73.23352304206053","27.85846015777128","98.63695462029425","99.87872859766055","98.06011627173076","100.94006192274705","100.29052687755102","99.16704020028966","101.07858501301989","99.86923037014765","98.01164148375318","101.06034373502577"
"239000","67.22031816225068","41.49591963336834","100.55194239419443","95.78409203205511","85.69132425992704","101.0538345116524","87.24442599236944","74.00649515186308","100.81548616346802","92.48939709418018","76.31199812533784","100.6243588669896"
"240000","63.07685373743171","31.661284136789504","100.658112424302","99.97557197584847","98.04437396023224","101.31059094197634","90.08175452115658","73.99841170764013","98.24894069698392","87.8781597400036","72.78245616197536","97.98664255617142"
"241000","67.81066004664622","43.23541404931876","86.973503070747","100.86378528222131","100.74429143857331","101.06962200125929","87.83249947540044","67.23842042849711","101.01687407776461","98.87901123437642","94.5284825940024","101.05602406209022"
"242000","79.46534285923651","55.20437374696132","100.57709271644168","100.01899327069155","97.25885772348519","101.53245516671619","91.78474248900359","80.50385275847711","100.97175608042386","97.32921284103763","93.63611668030197","100.89204957090725"
"243000","53.19521533917155","15.112764361885619","76.12834547919252","100.9884205052657","100.95376521306369","101.03963461059622","97.05460786435737","94.82954901260257","101.06230243695326","94.39100048904726","85.80805718378781","100.61224883192021"
"244000","65.37048729933649","15.317385130404704","100.34368302030765","100.75981926275604","100.43374840926487","100.96407361094897","100.02322048061895","98.73204202069181","100.70219452535865","100.84000654765083","100.73043630489518","100.91131283140034"
"245000","58.31327583869065","17.393634694721648","85.77680823917785","97.95413350933377","93.44472441177399","100.65527167497508","91.52881392722271","77.69555363940675","100.33511260419729","92.96601859621894","86.32525622844358","98.44831695694613"
"246000","70.47733290002735","50.64902000882395","99.63146054019086","97.35161587903684","90.81336673867952","100.99720377344184","98.9627458331338","95.80028143402299","100.64436297523609","94.95916969779569","92.67978869440675","96.76299501619133"
"247000","70.51658808285494","45.66575523561707","100.67059756847969","100.88190769056838","100.54631455998273","101.06459584030172","101.05512712477594","100.86213456268447","101.23603896163816","93.23892254393634","89.25054634282755","98.87552430151945"
"248000","67.09462095441442","49.46114319066002","100.23192128925646","100.76752283255733","100.41693670421215","101.07607767225592","100.38983930212912","100.27649578946026","100.45417635933032","96.24653708460495","92.21264092674","100.89247503517731"
"249000","70.08805903537487","46.98948759329293","100.43803940441023","93.2414724884648","78.44926153553858","100.90397336408205","84.45154585944734","55.54897403251978","100.49035485678908","91.74204161879119","73.85942235069275","100.88070299827439"
"250000","76.92956290533249","51.50047727042172","100.27647163328419","100.86622974427074","100.70422914198541","101.06139077425973","100.96811737657441","100.88914640485226","101.03432152732148","100.94271826606082","100.89566705145035","100.99130507748555"
"251000","73.20513984488055","49.22066223378142","100.72038546403172","101.00720737099486","100.952033505173","101.04886081924636","100.29057924244928","99.21654895300892","100.97777933548426","95.77059007685601","87.55597418565834","101.2721332080442"
"252000","73.67954942683555","49.345356853673294","101.17925123661126","99.70126296741823","97.64273644235317","100.77768993526996","89.06996420076264","67.09481915458507","100.85860264145394","98.7750461751615","94.02711642535824","101.27982699172573"
"253000","78.92926835920208","57.91828473125008","98.57321659727346","99.55526358809827","97.11625206726376","100.82276279198472","98.80368399266781","94.58345257004154","101.02639640039132","101.03844121986543","100.87700828718424","101.29424093380528"
"254000","61.38861440600666","44.52428206469584","80.09236880617131","94.51301588616771","81.49437257200637","101.10603200940224","97.93782476264603","94.22550346310847","100.93068593660138","92.30901942521518","79.49800632112616","101.0193708008592"
"255000","80.09175809115784","55.993473016703696","100.9547290474664","99.03738054453642","95.843657001341","100.69138060897077","99.36296548551589","96.49085504579759","100.90399439267786","98.0339032652487","92.71744772354378","101.18526618068198"
"256000","68.64339966516677","43.633714617519544","100.07854293830067","99.68899905145862","97.84741661058956","100.94171606995404","95.25388904761205","89.48130529270313","101.0881171964205","93.24303913328679","77.37320369232098","101.26618855055729"
"257000","67.2790851525853","34.182266235845226","96.86586113934491","100.62335881966789","100.33929108374741","100.77719108609399","100.46094727112857","99.35178880054583","101.16683214748363","96.46421747434438","94.12252714486962","97.82496485925151"
"258000","75.22528015164609","44.35203284960887","100.04035000017373","100.67456973994582","100.52900543230004","100.95167160112877","100.84609079641494","100.60745098824617","101.02262222954177","99.19225265429571","98.24555344968427","100.9833485234696"
"259000","71.5933925221845","45.479094696139896","100.31473577326298","100.82124048321647","100.62068766489536","101.09305998481743","100.73919129598285","100.47152438149216","101.00609418956019","100.89540411169936","100.52109563794602","101.17289532272773"
"260000","75.16677808558579","45.291344644287015","96.61907622793558","100.74368350038107","100.42406601881117","100.92551583349146","97.86918970766341","95.49592693119212","100.50040704026675","97.58863774457075","94.57950217313585","100.88356106830673"
"261000","70.9975213012768","51.26298983373226","100.42060326585838","100.79065884876896","100.4680801737961","101.2959336733596","96.48673995300233","93.81358225133141","98.47124225065994","95.0209247780507","91.63905128399148","101.42102385455767"
