"Step","Name: Prod-TD3-BC-TD0.9-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD0.9-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD0.9-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-TD0.1-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD0.1-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD0.1-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-TD0.5-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD0.5-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD0.5-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-TD1-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD1-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD1-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-pretrainAC10k-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-pretrainAC10k-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-pretrainAC10k-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-hopper-medium - d4rl_normalized_score__MAX"
"174000","97.36637995185498","89.76184397883033","101.63696229912762","97.75918566288686","95.9212217349891","101.02304632230515","97.32274344631263","89.99670956394571","101.14888111369133","99.22308062068392","95.88447360046106","101.15353194591192","91.86677318786069","73.66516526009228","101.36314938754873","94.97855345801459","83.54370515854994","100.71092167499842"
"175000","85.09731414333599","72.49128571201341","96.77235598700345","83.63161117728824","49.382112723963736","100.81356079123469","83.4006957682091","50.907835390703084","100.9288280766566","89.64470924057667","70.2182904293863","100.72783195662475","88.30824655083346","71.77799901998846","100.85417882436123","98.53663690402045","93.48181982826745","101.10144305664544"
"176000","100.61529639673621","100.14206541217632","100.93537805266573","97.6800067732107","92.15040236904801","100.47106724821143","96.24754288489049","87.94847582311556","100.50988588084893","100.58111276207858","100.19594641646658","100.97999615738082","100.81294691907833","100.45975463258536","101.01064295342606","100.54237247174085","100.02603568925947","100.99563339753021"
"177000","100.95127730360126","100.6824177009771","101.38438355037121","90.57251890693526","80.02274540359404","100.48995689825108","99.02825899305235","95.33386576691683","101.06504788569532","99.3754474106169","95.98158027898165","101.30533271613315","100.71824427598426","100.37675506189561","101.1961610350914","100.61218570894205","100.41326429945856","100.86973385413769"
"178000","94.90737117868385","85.58646257562532","100.95468801791911","90.18104478966734","69.38653358151021","101.0349486826255","85.29099961597461","54.85942680363356","100.67811628056585","95.74525966571792","85.84435093476111","100.88775149050355","99.26734307725953","97.09019437638754","100.62017115484623","99.82644077052986","97.56235645251208","101.09491346921777"
"179000","95.83102593534414","89.61274067566846","100.7164588760794","89.77883234104776","67.40838098499749","101.02167358563909","97.41283770576739","89.97861125151776","101.40292088691156","98.00817262495154","95.25685507321415","101.07537287431407","99.33974716231188","96.93337444722364","100.97305929459577","92.54046924557046","87.11477506184545","101.09523587551428"
"180000","97.07740834803478","89.679005690188","101.25485869239867","97.47946454432844","91.16418344135784","100.9669245579801","94.83646776188903","83.77269602275487","100.44537867988205","100.61792654451067","100.31233941007515","100.88796035389163","100.6311864624913","100.16461101591925","101.25621556096576","99.03958230373821","95.71253659482572","100.85649505269674"
"181000","97.30987595300802","90.39507949373888","100.874057033919","95.82599257161546","90.08781104960771","100.58509367313479","97.7526187655274","91.14684718682739","101.65013803173137","98.35785659096189","93.37660169521422","101.11677536826569","99.7997182739045","97.80276176831423","101.14667783472684","93.82895932835284","85.48314775632416","101.27252060824456"
"182000","90.84424110188907","83.91338542873704","100.77574409230539","96.64888949830106","90.78408789133441","100.45100469925904","90.31924552914558","72.40185893668342","100.39850880649685","94.42518698315332","83.30933032974482","100.94206592708375","99.31857021755422","96.55185450534795","101.0918383792237","100.70534476999542","100.36018516068188","100.90784820909333"
"183000","99.7446561262707","98.89956539210029","100.88812348463972","90.43807041847003","77.43909546074806","100.66301262523139","93.03040454862425","80.59478357188394","100.85350903733587","98.43531019811041","94.75897839851525","101.0134681335213","100.19890885354353","99.43614901015553","100.73073995572186","99.65841335461782","96.9180213871998","101.11273616967584"
"184000","97.30285773785563","94.6742239434965","101.13922654877443","92.73462437931647","80.40447596282061","100.48546691004441","96.21510608153942","87.02997134844301","100.81149302537355","92.92856187862982","84.26141279776172","100.54324828933352","95.30567727891184","83.74802717103663","101.18044895802542","100.58408051258272","100.12687096187605","100.87979410596878"
"185000","100.86697940125828","100.69906930594965","101.05574365933627","100.31050157032159","99.67669690758731","100.63764472559254","99.31898479417485","96.95007513848995","100.52515704570142","99.57126656239932","97.20908569817072","100.7584030318246","100.93543775156883","100.64819770552616","101.23066025599124","101.09674950348654","100.87805370276008","101.44194560109625"
"186000","97.54679200683415","91.57694128827748","100.61774565871282","99.02163268946519","97.57940905150939","100.88440175467979","99.24089024197825","97.52051203332611","100.52687569696113","98.43206411493072","93.54675105912733","101.01043300417516","99.12106355858286","95.64804752085928","100.98253041332912","98.91660173880678","95.23505131605941","100.77639004501151"
"187000","100.95166319646525","100.90809889150967","101.02916745467199","99.99723605111573","97.93698249756856","101.1286078799102","101.13613044927503","101.0214806521148","101.19751049932752","101.00475778747705","100.79907880965825","101.11102755204817","100.73915745451905","100.05625803347904","101.3411175330674","100.23446928098508","98.03551471738461","101.37610422264535"
"188000","99.70132039485772","96.77062426784042","101.16709545576872","101.08989130838279","100.74076093339764","101.5707828952461","98.37613389922247","92.89375314461581","101.35103804902477","97.76842549897306","90.93674300835482","101.3343124970386","97.95111333927241","92.89996049114785","101.24519580450595","100.64856007358621","100.39661964790743","100.77565937777327"
"189000","99.82538806782986","97.97372893476613","101.08441101632557","97.15606939105946","89.9079407736933","100.90247173406468","95.88268676475445","91.9598069238","100.90954383620723","100.2339563022839","98.9549737320474","101.06871316332435","93.76782094978314","79.60460132020881","101.03800725724842","98.94310252460882","95.13048688128946","100.9213318451175"
"190000","98.7536767742237","94.98003542993428","100.84538976087951","91.60114069654476","73.52083336236517","100.65785001119087","91.77275327926115","74.22362242865917","100.78859361230153","95.84467373219071","86.05540945740567","100.94012727239301","100.61954086184842","100.3524414217474","100.7610211002157","99.54626550055092","97.48600786237537","100.82690240419727"
"191000","100.9746270963959","100.36040352081494","101.46107466758264","97.6909090731217","92.13996054653923","100.57288994144105","100.839847656516","100.50993357994835","101.32826618178979","100.79968920771377","100.62253194951842","100.98272178299008","100.69114804496257","100.46218205257178","101.06813432891512","100.75701967701123","100.53739323299928","101.00695647452262"
"192000","100.85899427117327","100.6074779077917","101.10767019867856","99.57735204430382","97.9320863087542","100.61019722916504","100.44582999047037","100.2749282719991","100.69918032933948","100.79972727825748","100.45295668375145","101.37908865480173","99.90651980508399","98.71352002784856","100.60257443415259","100.77146390273879","100.59624925740889","101.0289025297757"
"193000","100.73176972341771","100.53207254249139","100.98158876352372","96.10248482765196","89.22263645769907","100.61215321299508","98.99299427803605","95.80793437334727","100.66535776575707","100.0147092558866","98.65612196896699","100.70067455839313","99.98789707979357","98.35030572057461","101.0593705909332","98.2297349240141","92.76483140868493","100.98815069168054"
"194000","100.31949061976196","99.65418399035744","100.93904420826587","92.73579459205074","79.58078873395344","100.4882797329637","89.32563129475302","68.69690846964825","100.69302680454962","98.78278115951804","96.07626780613985","100.81917116833317","100.66644031274352","100.44537425842357","100.81467542721873","100.77234861501296","100.57664052507845","101.03177181366023"
"195000","99.95927890824578","98.94542565235669","100.79582583002875","95.03170656764529","86.1589405954422","100.79949648032624","97.20199659926709","92.98981325160408","101.00772568645517","99.53695557767237","97.26231372744886","101.03020152762659","99.0037634909615","95.77964766680725","101.06812513983789","96.92322583678163","90.57384488736571","100.71542758051714"
"196000","100.70134791674015","100.51627892940263","100.80782593974024","97.00260889976634","92.9222916195599","100.64867763748562","98.7487983717395","95.2224817622478","100.66110473844981","100.67231912332511","100.53780422395616","100.86358289423288","100.45764428012522","100.29941599481371","100.63368497069195","100.98681261914895","100.66881532173517","101.14913100416061"
"197000","84.85367038435074","53.425108805031726","100.76587011562799","83.36975772541878","59.96162582668555","100.65910691893009","99.72257890236865","99.35336085782713","100.30601816647713","93.16986938261726","78.04579781235992","100.78409393523262","95.57391927386807","90.36775646428806","100.66268288101752","85.23223042130671","54.461739218872886","100.9360761610131"
"198000","100.15371199746296","98.56687698052517","100.99052338287864","95.43400855902208","84.98556876554964","100.79465215777775","91.25319094168644","72.28373656362423","100.84985783795439","93.38126911279788","78.86819908089126","100.71743376458792","100.44817496387834","100.04061351769631","100.97855493294026","101.05066872540715","100.79104074953014","101.23873178136469"
"199000","92.13992851493288","86.89396188894291","99.0895325809326","87.93389046710531","61.830542955832335","101.25061103745729","81.08214892046145","53.09390050407923","100.5500388188758","94.76130954787874","87.71115456311776","100.77583096304828","98.2853479459615","96.10790501365956","100.77029941040763","100.07306131060561","98.25974787651234","101.17379849416037"
"200000","95.46855808794386","84.5298899670888","101.14220152617541","100.48903857039302","99.99145671165667","100.94512427276088","100.36519644722325","99.28815954921242","100.93546688873822","100.71243087211808","100.6303581044308","100.85268056738765","100.73498376753145","100.08151905546916","101.22097401584253","99.51205862538961","96.34253996909594","101.15216493215246"
"201000","100.65487236352135","100.40990661795901","100.80652848950254","98.6892361096593","94.5990276066042","100.96211179745494","99.72620619549002","97.54348188291382","100.95953345172919","99.81117517414638","98.05698614099333","100.78738619782752","100.88265559867756","100.763064578969","101.00186880112814","98.88910055542654","95.68934461333758","100.60492148653847"
"202000","97.48625589303322","92.06632389799681","100.23811767273455","96.1150373206729","87.64574007348422","100.4498968274073","97.64881710518175","91.90080401845717","100.57122279532238","99.41517729933837","97.20768870547798","100.54562688963469","98.67852596233307","95.47737349588753","100.51299047403275","98.59367673400298","95.26860805876474","100.65764060955196"
"203000","95.34853715951851","86.25612973228894","100.22130902930407","99.8218007926627","98.6199733719215","100.48318044853592","100.15006134355974","100.13129423707122","100.17339286924091","100.52302517983618","100.36385057957273","100.71218114909517","100.35140735276316","100.1165671085996","100.7575075660909","95.80449430417184","88.44187788467995","100.38296932149564"
"204000","99.06553211842566","95.04043032795269","101.14341872697065","96.02842682486369","86.35750750623488","100.90777871289495","101.01932848022619","100.78677848335256","101.142754689008","99.34627156457462","95.86665197363513","101.18662363114488","101.22329525113652","101.00003340117094","101.53374436554807","100.09727049278952","99.22897599409475","100.94007512850409"
"205000","98.03734998543034","95.20470017688305","101.07489844437896","99.49674260875567","98.398417069275","100.95045713813626","100.94073644233727","100.82904496685524","101.03909750137335","101.20659471174154","101.13074583030406","101.24723429671685","101.0085884615345","100.9168583811769","101.14173132688352","99.8190375588916","97.56647515254272","101.01435996034908"
"206000","98.45529073955076","93.96788912659602","101.01853348037906","94.54159521063691","88.61330591669798","100.82674909319505","93.05588370617465","78.03709220758623","100.69116040040518","97.36087764904597","92.2670837924842","100.7345087840564","96.93031152487366","95.01814797730053","100.00015160992079","100.85102994600487","100.36910572872738","101.36608736343162"
"207000","91.28928905150593","72.49974166448749","100.69011906353596","97.1640947142104","90.75108780283709","100.90599758594354","95.71558414266273","91.81984726218832","100.79657432262184","100.10271652768301","99.10129992871977","100.63428053118861","95.99675141793894","86.69590678773389","100.85870687640237","85.62472966302794","71.36669824139365","100.7815743132018"
"208000","94.43946245481112","81.71542365250097","100.99799590632652","95.17989716378497","93.03886791576652","98.62991900548155","100.04520973677181","99.1793853694241","100.87683994929952","100.78187162525228","100.43520633440993","100.98133417043897","100.03429626314473","98.63567752692892","101.07361943815327","92.05484965662758","82.9137713881551","100.56228196266889"
"209000","94.87363292766508","82.46824281947414","101.16126272405151","97.06643143789545","89.76116588192488","101.37598359521762","94.88916267791133","91.29056403252133","100.82111970070555","98.26741001184318","96.56480474175967","99.33744790390558","92.51722117665359","78.97571187788716","100.79191310577112","96.36595187146678","92.20919154344655","101.12237554225794"
"210000","88.50967040715402","63.96768474338745","101.2669631696882","100.84520637353619","100.49789256834399","101.28199283824392","100.34003767289066","99.79207845150523","101.01126985014237","100.98100839950773","100.71322677664159","101.22927650057329","95.87149614177387","88.14526090016872","101.39096989542008","87.70880907439043","62.07447468936432","100.71604805684255"
"211000","94.90138032821994","89.98737397343393","100.7996289411889","99.67633956051732","97.21233525169033","101.1411979333364","99.59764727241215","98.4502519074655","101.04524305647931","98.6451291681965","94.08284709285255","101.12060079726844","100.82684326000322","100.44333889734204","101.04447097213229","99.25788690497522","96.31487252441386","100.92992673031213"
"212000","97.46066718872032","93.92805725859604","101.14473422147063","94.63396236745139","88.98210438921959","100.99971080352839","92.59902524126778","77.92042825163826","100.962239916968","91.83474096770914","77.28175124165574","100.9799734772276","100.44206969174037","99.9724943681477","100.6855483684663","100.21921967996019","98.39221988437534","101.16822704019437"
"213000","99.09122798046447","96.01099939155239","100.79528270526494","100.24725248864918","99.17455583861592","101.02182408007192","100.68321114235074","100.530883855097","100.8160145691765","100.71271915349298","100.48881335895547","100.88378442343111","100.66066506938203","100.60060454396287","100.75342304789143","99.0899740795827","97.03324365360818","100.82164291408682"
"214000","97.66659847553659","91.03299214011051","101.08216027649529","96.62707365899587","94.5237269352234","100.58053464052846","99.8418164627268","97.85012731318525","101.51724655399883","100.88365881529482","100.366686472227","101.28514743121684","98.58230352195022","96.74907035776856","101.43349834248284","100.32439739813599","99.1968373155199","101.04878791278922"
"215000","97.81151059381114","91.76486849441609","100.9935850004495","96.58514409215569","88.1938654587777","100.90581513162309","95.42550337815362","87.84624373045467","100.96002004312965","101.17423122552617","100.91209146897806","101.53976325658978","99.36196787913316","95.7246631853539","101.27206743665114","97.37435474316926","90.52528593442908","100.86321733952599"
"216000","93.52079020807446","78.19902771493764","101.6594889643518","97.61098529733783","95.75158107109874","101.17907868914284","95.98174633316552","88.21119813500792","100.87231758061502","100.52863323631618","100.32022869412474","100.90452869338134","92.41746222615842","77.35603003699133","100.63043378742343","93.86402632187192","82.14574476999232","100.9840171093307"
"217000","100.93191003562644","100.81600631189383","101.11587706931478","97.97730999456132","93.97555585928274","100.6672165634261","89.76890385024069","67.43985147800377","101.15065500640223","99.19611611320802","97.31017682026113","100.94980903980735","100.24403991395856","99.29138889498161","100.88821133521778","101.03968599185855","100.76805593611178","101.35835803560514"
"218000","100.85566697292425","100.4271187198386","101.39721268868553","100.80122988458525","100.51916961387874","101.03708194483696","99.918659127629","98.45730931597694","101.02796973668944","100.86615243772133","100.57597588175456","101.01777231966406","99.44216577994844","96.66258920883962","101.09532213724994","100.01831882838746","98.42355440176902","100.91690422947903"
"219000","100.55852817716959","100.11580996441313","100.93523973728668","88.45224030025607","63.755502548475796","101.0268139390123","92.91298429427123","78.50374833123587","100.79892714080052","100.75720243076823","100.35269043480386","101.16073418634059","101.09137893379607","101.08120435573613","101.09850138161308","100.35390915049167","99.27426874559188","100.94884914166138"
"220000","100.62346641847516","100.3475549475467","100.78643498175397","99.69457037116001","97.63176167634053","101.06784779255568","100.72666600939982","100.35104989341579","100.94678029657267","100.8124603823796","100.64500705243734","101.11027198991805","99.32951055983858","96.83368976909529","100.85169436369164","101.05995349685924","100.40121959453974","101.43184458674898"
"221000","100.69266268989684","100.6389021864621","100.77178626095551","100.41398568582132","99.29702077775787","101.09926318098353","100.34594160065164","99.22281503891939","101.02617647113239","99.34076591192196","96.25502858090101","101.1977089268036","99.55195841721861","96.9570075428262","100.97042531906193","100.01672521339322","97.71822129972144","101.32475623336946"
"222000","98.5379985999473","95.57203431079984","100.57518967704502","95.80192998085573","87.69645400984173","100.66537328392313","98.52307773035602","97.72123777797833","99.17145892977861","94.43060760099446","81.4970781443509","101.09153805166532","99.23586102406215","95.92618049224593","101.10255838086033","93.38171673428072","89.58734156787006","100.73043017045234"
"223000","100.78117570545169","100.26094063420021","101.18262624771394","98.4997751532557","93.61845257095625","101.21105379783333","100.94068235629186","100.76060882337379","101.19674350055514","100.27989257697492","99.03334664969495","101.03168595480545","100.98136848633179","100.6308094490858","101.3691200195334","98.52053858559536","93.25349359980679","101.28672366676643"
"224000","101.04290229857644","100.77051949492359","101.30310665485696","93.10523441293334","77.78276055985086","100.9029128516912","91.4076803056539","76.93945109910057","100.86510747462984","97.71130010190437","91.54770219021704","100.98154058543321","99.99689405498567","98.65716516853735","100.70369067616225","99.83189468737298","97.80452521903405","101.076876764421"
"225000","97.84903890561996","91.85479597584553","100.94625967727247","101.01608683262494","100.77019459340633","101.31805144144673","100.87262414250613","100.64069811217846","101.15386877466148","100.8217046875824","100.63095371848645","100.98916664638634","98.02830703737193","93.94179647440889","100.80849440309831","98.73593759375397","94.47504834692988","100.96967284117109"
"226000","91.50536866963405","77.59857780368566","100.72691267041667","99.49033436793832","96.74144629749468","100.97522116916424","97.24430805774547","95.48546799055282","98.46960792455712","97.20168929685849","89.95681167463681","101.13687451691746","99.91221342636682","98.00304083856363","100.93099429521202","94.65217348856493","92.2587978026166","96.53956908656231"
"227000","95.80187947353437","85.29674254814368","101.09398319968912","97.18630922870848","89.47321031484017","101.22963060787056","96.45670129392575","87.5885220832875","100.93028955358648","98.76251188852677","94.23795542791028","101.16487313834759","97.79430209246713","91.44826981094005","101.17518525423633","100.70982518173086","100.34179151634059","100.8986103832543"
"228000","99.51296512590532","97.93793669972744","101.02428689857554","100.97089943774546","100.63001556760518","101.30630082850158","99.96011585709793","97.65906587224579","101.25656486656254","97.85779657213622","91.87159910518248","101.01918531577132","95.9872963075537","86.19128972296973","100.92196721528457","99.46918450005006","96.211982076652","101.16780711164948"
"229000","98.58027250823908","93.84080245298718","101.02494301324549","93.2037433488661","84.99605159023587","100.93608124772916","96.85511212793848","92.54938601647214","100.92453303678626","93.01609700882553","77.05902462825064","101.01041983269026","100.87270113468735","100.83369233501203","100.9252880396455","99.13983994048725","95.31118722144464","101.07181980114773"
"230000","86.288519446222","64.2334252632117","101.08455222463004","91.5750698490932","78.98841371540016","99.4642081276326","83.87761197656941","72.47095709851182","96.25193236878383","98.44519244236612","92.76884249378038","101.42285236556263","92.09208604063328","74.24214056293211","101.08388624686823","86.58910644554929","61.5362112515467","100.14578886434849"
"231000","100.07452164452046","98.58752156463517","101.00574400215747","99.94854444321932","98.04119087978361","101.01285458654831","93.74114275283178","87.855851532482","100.84882965532493","99.54514213826002","96.85828701546804","100.9263660428385","99.02070181591297","95.70332745728295","101.03110893437317","96.49017399843683","90.56440398575319","100.98717179189589"
"232000","101.21346495546975","100.96275697818851","101.45473240395621","100.87330748922035","100.73252528335304","101.05997351654344","100.99696084298724","100.90121216425591","101.12019593374852","100.97055123444824","100.78253679742768","101.128827301903","100.7503976558029","100.64604302857141","100.8567287245798","99.15670808873608","95.87812689644375","101.0299964853087"
"233000","98.03655181171916","95.8803566802929","100.9463359110851","83.14260832548995","67.16160038732029","100.98401077345869","86.03703498070955","61.94152986687137","100.76325179336216","93.92019281863696","89.247241794558","101.12261566612592","100.69104411244683","100.4765258528973","100.81078357493392","97.28946758191897","93.55214514680537","99.57867400348381"
"234000","99.54443904528564","98.693789393039","100.37970298576357","97.61500502729002","91.03923323649342","100.9234171257807","95.57898043597307","88.60414012215679","100.37073964530212","96.2873132914238","88.40616348246093","100.83467157371548","98.1777097632379","95.06215288695152","100.15508175901704","91.63808396908713","79.70462176063857","97.6142739546257"
"235000","96.4647272575571","90.6891280822634","100.44042067759725","81.98978409171337","68.20364379832282","101.32726074835317","91.68625954967511","81.34751838617697","98.10398195676753","92.17765488416164","78.53266120649161","101.13620758275191","97.6711748645708","91.33810563119499","101.03493637676333","89.16826380663845","75.5542066290269","100.97981231950651"
"236000","91.107743029382","71.34283143502797","101.00689243112203","97.91177588889246","95.74662292301166","100.78690096441647","98.55809970029436","93.88011228634242","100.96925161153094","99.70293849363846","97.89445581245391","100.76309523337339","96.9181993313632","88.78228624681412","101.23083291248255","93.79910693392351","78.95356984873365","101.5248319047515"
"237000","94.53260325425941","83.13780911233827","101.14020466183338","88.91182974115817","73.92912868259232","101.30700656927232","90.88448849534677","84.4418716727924","101.75991559381019","98.79531032055236","94.15696525924803","101.13770026670537","95.5254477198614","84.8423458588348","100.97918416730418","95.47418116151364","87.09423089411264","101.20782439801404"
"238000","100.97790930649421","100.65170547253021","101.23122538678264","100.05973817065482","98.50445295621368","100.85075903850877","99.58202977143002","96.79240369348977","101.3995516724234","93.69822890277517","79.50735122210304","100.81527811614566","99.87872859766055","98.06011627173076","100.94006192274705","99.86923037014765","98.01164148375318","101.06034373502577"
"239000","96.2448100254682","87.01093319141539","101.10520309322142","95.4450422066692","91.94947875372755","100.70800656935086","89.0291898591833","79.39615013871425","100.65246637865228","97.48216225673099","94.59168319559281","100.11741813300175","95.78409203205511","85.69132425992704","101.0538345116524","92.48939709418018","76.31199812533784","100.6243588669896"
"240000","100.00722387444166","97.45025426603362","101.41258449344652","94.61333314338897","88.04134339098852","101.12921359655635","100.70994996944614","99.90386203647209","101.16016926250005","94.91192174665237","82.5865189255371","101.11471151277749","99.97557197584847","98.04437396023224","101.31059094197634","87.8781597400036","72.78245616197536","97.98664255617142"
"241000","99.92467580332676","98.03195368955167","100.94499924475208","95.83292869774539","86.51563673249369","100.73719213739696","94.22015288170691","84.59811562381203","100.58669584560927","99.07489664915056","95.46118560018805","101.0807092711051","100.86378528222131","100.74429143857331","101.06962200125929","98.87901123437642","94.5284825940024","101.05602406209022"
"242000","98.06694448471103","93.31877473386295","100.91530812735006","94.4795726173874","81.48741187536255","101.07481154189509","95.60616342005808","90.80636066214693","100.843992446333","97.08192465238646","89.45058968502062","100.98824526630857","100.01899327069155","97.25885772348519","101.53245516671619","97.32921284103763","93.63611668030197","100.89204957090725"
"243000","101.03247139218134","100.8918738369297","101.20407854325337","99.36244122038126","98.14463128436157","101.13914469784358","100.9472490787931","100.67372081314278","101.26478005488065","97.48082856053425","90.8091760218359","100.97590652169734","100.9884205052657","100.95376521306369","101.03963461059622","94.39100048904726","85.80805718378781","100.61224883192021"
"244000","100.76888730537253","100.51667159909962","101.08441161583957","95.56171504299407","91.44658403146883","100.79968672902733","99.9209343817085","99.15385160344131","100.98451977600276","96.9816249486659","89.70154027815617","100.726887479657","100.75981926275604","100.43374840926487","100.96407361094897","100.84000654765083","100.73043630489518","100.91131283140034"
"245000","93.89894140995688","80.60896039306134","100.97211437464098","100.45158080071859","99.70039764693378","100.98135414406653","95.20143922694943","84.31273583234791","100.9598641465987","97.09329993335751","93.21292541394057","100.04106811882876","97.95413350933377","93.44472441177399","100.65527167497508","92.96601859621894","86.32525622844358","98.44831695694613"
"246000","98.65055751798836","94.2362055903694","101.173736698886","100.40773596294054","99.83461703311829","100.84816360325671","100.51065377518152","99.4427250479944","101.24162490558572","99.66478404468636","97.4919194594826","101.2171146317139","97.35161587903684","90.81336673867952","100.99720377344184","94.95916969779569","92.67978869440675","96.76299501619133"
"247000","96.44114037433955","87.19103556300745","101.20068692823483","98.19517962098128","92.66560053583505","100.99424490315468","99.90001901511361","98.19476735231761","101.11358077455259","99.52926541160814","96.10402908722729","101.31138439003257","100.88190769056838","100.54631455998273","101.06459584030172","93.23892254393634","89.25054634282755","98.87552430151945"
"248000","99.61828996902632","96.70796448099699","101.09209931163356","100.9117362584838","100.80838625507324","101.03685138523488","101.08154185828448","100.80054709456121","101.5547590057567","100.93690294156852","100.6146910569664","101.13904678113914","100.76752283255733","100.41693670421215","101.07607767225592","96.24653708460495","92.21264092674","100.89247503517731"
"249000","88.23477189038715","63.73716441001075","100.73241158356332","101.09042489733899","100.57518274642928","101.37686682993458","97.85359656858685","92.51638605011355","100.71546220400047","100.97938610205445","100.74519015524135","101.26751189072714","93.2414724884648","78.44926153553858","100.90397336408205","91.74204161879119","73.85942235069275","100.88070299827439"
"250000","101.085349365767","100.77100484407583","101.39828108011959","100.87817326808886","100.73823916158622","101.11723461428798","100.89238397884095","100.82822588019154","101.00628420259743","101.14423041899703","100.80814299399236","101.3172766205423","100.86622974427074","100.70422914198541","101.06139077425973","100.94271826606082","100.89566705145035","100.99130507748555"
"251000","101.17595497739893","101.14386960336313","101.19794066674346","101.0340187273746","100.80190672369427","101.24755825132605","101.10983438818512","101.00346805733108","101.17732087778764","101.13999081156851","100.97256823557484","101.46593941744722","101.00720737099486","100.952033505173","101.04886081924636","95.77059007685601","87.55597418565834","101.2721332080442"
"252000","97.88685462062813","93.28069152308134","100.91968813496388","94.19731535371682","83.80012477755274","100.8600987301183","85.13492551360615","56.81013676421478","100.93840165519114","99.90511496431498","97.6920334561976","101.27025250304891","99.70126296741823","97.64273644235317","100.77768993526996","98.7750461751615","94.02711642535824","101.27982699172573"
"253000","100.8415858337829","100.79663965226169","100.92029146510572","100.84864946259871","100.78149009229395","100.9184225593643","100.35472583929102","99.42536821401755","100.85303247128124","100.80578630801328","100.66695752370119","100.99910599091425","99.55526358809827","97.11625206726376","100.82276279198472","101.03844121986543","100.87700828718424","101.29424093380528"
"254000","89.7971469203862","70.00114820486041","100.98582101571651","98.2804671049626","93.01823576795604","100.99947855957707","100.01827572916064","98.85153499786833","100.90460153525225","95.17508261221542","83.8023142138404","100.94365736698592","94.51301588616771","81.49437257200637","101.10603200940224","92.30901942521518","79.49800632112616","101.0193708008592"
"255000","100.8077209296947","100.72470503797757","100.90299746045002","96.01032826659429","86.49333554286551","100.85771561444732","97.41666926657877","94.0390489950389","100.35645433275673","99.47747361209561","97.31210415573621","100.58414083372907","99.03738054453642","95.843657001341","100.69138060897077","98.0339032652487","92.71744772354378","101.18526618068198"
"256000","100.73338734638413","100.15935789037758","101.26241999711773","101.07269909889277","101.02608760966736","101.10296868778876","99.27443036947655","95.94584974623925","101.20937974103835","99.47839977841767","96.69217400108296","101.01753850285063","99.68899905145862","97.84741661058956","100.94171606995404","93.24303913328679","77.37320369232098","101.26618855055729"
"257000","96.29668499629815","87.18274887683447","101.09571409166324","100.90284269655434","100.6223209772952","101.1481749486433","99.85828182833102","98.11804694680403","100.86039231408475","98.6606321945991","94.28293626546414","101.00768712100403","100.62335881966789","100.33929108374741","100.77719108609399","96.46421747434438","94.12252714486962","97.82496485925151"
"258000","97.03243428707668","89.52315993689155","100.92558170070691","96.83863462476027","88.90577413409792","100.98752375974225","99.4566035837485","97.02880602255007","100.7722430624776","100.91718556323148","100.73919283120003","101.10877609834009","100.67456973994582","100.52900543230004","100.95167160112877","99.19225265429571","98.24555344968427","100.9833485234696"
"259000","100.75623811556905","100.63704317726511","100.85124941919446","99.73457768771338","97.75892632872632","100.8679872881189","93.34036138522663","78.85735935766203","100.61277886808449","100.53969974923884","100.24408479252756","100.75771173097148","100.82124048321647","100.62068766489536","101.09305998481743","100.89540411169936","100.52109563794602","101.17289532272773"
"260000","99.80152385612722","97.6682671798373","101.02234077680072","99.89213684563471","97.97093090544232","101.16894628319157","100.7600656585932","100.38874854626457","101.32541282445658","100.60142253716906","100.24044391428397","100.87880550120252","100.74368350038107","100.42406601881117","100.92551583349146","97.58863774457075","94.57950217313585","100.88356106830673"
"261000","99.59706796161572","97.15822896297894","100.86536179605939","99.20089004047446","98.33814747903274","100.82834694763454","98.64132368081987","94.38576864686632","100.81530934908545","100.8195483645092","100.52797540419067","100.98588181653784","100.79065884876896","100.4680801737961","101.2959336733596","95.0209247780507","91.63905128399148","101.42102385455767"
"262000","100.88580028608946","100.46454019887383","101.34860584299703","99.29823104079024","96.21668062927905","100.97600295796012","99.74702689954596","97.05988840423043","101.12468886246518","101.12050922590309","100.97482468185174","101.34876513429904","97.72498409733686","90.51995086751727","101.39456061791287","99.05417829126877","97.65206700210504","100.9026979518503"
