"Step","Name: Prod-EDAC-noLN-halfcheetah-medium - eval/normalized_score_mean","Name: Prod-EDAC-noLN-halfcheetah-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-noLN-halfcheetah-medium - eval/normalized_score_mean__MAX","Name: Prod-EDAC-pretrainBC20-halfcheetah-medium - eval/normalized_score_mean","Name: Prod-EDAC-pretrainBC20-halfcheetah-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-pretrainBC20-halfcheetah-medium - eval/normalized_score_mean__MAX","Name: Prod-EDAC-halfcheetah-medium - eval/normalized_score_mean","Name: Prod-EDAC-halfcheetah-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-halfcheetah-medium - eval/normalized_score_mean__MAX","Name: Prod-EDAC-pretrainAC20-halfcheetah-medium - eval/normalized_score_mean","Name: Prod-EDAC-pretrainAC20-halfcheetah-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-pretrainAC20-halfcheetah-medium - eval/normalized_score_mean__MAX"
"1407","55.9162685742563","55.20129873844962","56.326852949302975","49.02677510753974","48.248825565785474","49.70262858673408","50.06457872681722","49.705071220800185","50.655877419079985","50.42170667188615","49.913939167448476","51.12319417095292"
"1418","56.70152595772206","54.635186002726","58.04147783754104","49.28843337181701","48.085250485887435","50.87062162278665","50.23279287947711","49.71211619141589","51.026549191507236","49.326340088668935","48.212138334895755","50.24917239573705"
"1429","55.30104629896383","54.72501615840331","56.24556193631166","49.16880339017482","48.011683125687924","50.13524182291995","49.843726468982915","49.34813419944716","50.18779812193883","49.759401104684095","49.07156986556563","50.10729272521986"
"1440","58.149556455645474","56.74510839454176","58.85686499516821","48.84171058416555","48.17661610080774","49.64271303234983","49.717549665159225","49.622685914924396","49.88818544736583","49.04090219114179","46.29398017041758","51.07316690585063"
"1451","57.25258882896285","54.76881698012987","59.136805914275634","49.07713550226541","48.73748342196075","49.36805850595802","50.18253221567567","48.699483916196584","51.395704489357016","50.24126852398134","49.67926121173401","50.79841733623184"
"1462","57.0018106133547","54.31259802436436","58.8337146774155","48.69704605297017","47.515649260561496","50.835973297435075","49.724664050228306","48.7181200964638","50.36906742037063","49.757864002892966","48.39917541598979","50.72114406765557"
"1473","57.857428298239576","56.83636025952556","59.630956954077625","49.76820277891761","49.34086992961821","50.31202135895436","49.99615462326464","48.63668773379682","51.89031087099344","49.208852872125","48.51644720878941","50.56041381085824"
"1484","56.14741433514855","54.49910072536227","59.01563593876837","49.36532778358511","47.617730014793096","51.735836597246795","49.848422394821476","48.93823347328312","50.86155729650642","49.530357371369654","47.76569493796052","51.68518704308259"
"1495","54.35584500986665","50.342897758971326","57.57077781190274","47.65604124349053","45.496860868713334","50.72600764951648","48.972192304911005","45.900355853286314","51.12132089214539","47.993633871853554","46.93872192192647","49.59798586343041"
"1506","57.835644607059386","54.81486453290354","61.39816098726912","50.04488145050201","49.311069894583504","51.314948461790195","50.77194255536981","49.851741055385396","52.212430663057376","49.99113042780632","49.200011566679564","50.53090515392863"
"1517","57.598521286252435","55.54395909495779","60.07394122530019","49.90874984441899","49.062422131369594","51.0768731472633","51.0327564420204","50.90586878396143","51.143766537310945","49.51451178271416","48.79264625555825","50.12433651401576"
"1528","56.93937445251887","54.8856330318831","59.820224877044325","50.20740682452922","49.994121550365534","50.448362452450326","50.69251944803324","49.9560950657219","51.341606679226004","49.487205001436244","49.238092226271306","49.91315672328133"
"1539","57.014025434518736","55.59917872810365","58.709538443133866","50.57972318180583","49.00442115563869","51.42904397886921","49.560542243490964","46.77301762832767","51.76531956584256","49.40846384859683","48.51324942443177","51.177471536357025"
"1550","56.208594481757565","55.074655272098354","58.10809640109932","49.359417421145395","48.37685237565206","50.43610877134323","50.438481315316835","49.189540738534966","51.16402891402389","50.39540484081511","49.3353305489778","51.172124690100844"
"1561","57.01691305299439","56.59942154910897","57.78389258966298","49.95743579884323","49.059436617810455","50.54814379894013","49.93396213233365","49.48908722021836","50.38335807511719","50.110721031161084","49.01659769888047","50.96189974442596"
"1572","57.91912171824729","57.61887652397561","58.193265375299276","50.02123292805777","49.96668292732663","50.12455456493704","50.888314726143136","50.300564794842984","51.9136078341765","50.54854500734998","50.004976042971606","50.908311755087965"
"1583","57.539590063516584","55.26105892199344","59.67489270305695","49.68746884905449","48.70965544638444","50.83624615820158","50.30851689880232","49.411809087108715","51.227343773501545","50.68517122645462","48.7522999837363","51.74127126089555"
"1594","57.25588506186102","56.20128212967164","58.46149601962717","49.861341934007186","48.264317122210365","51.58126788584823","49.526956538818204","47.721501272513","50.76278112261553","50.02410850527318","49.39690656411319","50.732081074885414"
"1605","55.937867326512816","55.600972260309256","56.13293909268772","49.788573740864564","49.34041640673251","50.06126885199627","50.06041765715323","49.14585225475363","51.51067152996386","50.015651476160336","49.38955498908388","51.21821409237323"
"1616","57.662534124003265","56.486221030418506","59.507957370177884","49.777356129873816","49.074013209771095","51.08146639444935","50.138806573764235","48.82387463505147","51.41110114420739","50.43868405891567","48.98895492565158","51.99406165664361"
"1627","55.17217327985989","52.17087928883616","56.91593826811559","49.18911488881139","46.61705644644822","50.89575479708479","49.165278026265575","47.42947199097219","50.70498377300366","50.227387626000905","47.47185012281791","51.90326622835314"
"1638","56.104791019084985","54.33624172938094","57.49753967961175","48.30970401697345","46.17770188861831","51.05096360945571","50.94234562371625","50.195812027472094","51.84756826602395","51.422468777944125","50.09628849687535","52.189077510589605"
"1649","57.31702410559523","56.60439115091723","58.132915378247276","49.24372952484197","47.51345042920281","50.21531785762253","50.24387546264976","49.449559483524936","50.709692946149985","49.09390741945302","48.05583131849132","49.70327065039674"
"1660","55.25183364043496","54.02474260356981","56.80293688900927","48.055963860207406","46.82913599345699","49.73455827471033","50.579061159089804","48.66441153985009","53.05430725502508","50.1651842246834","48.323641046628325","51.41648451242206"
"1671","57.29623357421716","56.62781921005808","57.841442736502984","49.14139631477682","47.635603081462015","50.5819397745766","50.27918426419356","49.62488142931382","51.3262784453088","49.55035646263057","48.16464570556716","50.43587891500606"
"1682","57.8488226602613","56.77427957207067","59.67677578368887","49.80808204466356","49.053416981952964","51.0104639763817","50.34655221023571","49.7650220052503","51.00357624248553","51.27208408717876","51.19924997463126","51.38741966809673"
"1693","57.32516659544387","55.793776659718034","59.318580563247494","49.82741194240776","49.24675595090995","50.50361967824587","51.613636627230015","51.17031177481603","52.11298918456148","50.926257320433706","50.599997165935136","51.42866986185326"
"1704","58.74026021998075","58.43800228511522","59.00623725625817","49.46147766287894","47.869660902755015","50.725833896847725","50.42926790982413","49.692050144107824","51.10015779777525","49.07823017224997","47.1698942342058","50.1910488421698"
"1715","57.76696787402161","55.4765016182766","59.398312517184806","50.26319375912836","48.9566479112596","51.25899410954436","50.238204702965305","49.42600101082289","50.79951900442561","50.97517008259331","49.540350830612546","51.737778504862355"
"1726","57.39237790205692","55.9343676324217","58.955592223186635","49.57097755275499","49.11120363602601","49.92580683014545","50.917373045009754","49.826384569515184","52.27021217225399","50.93176853739211","50.57770599932776","51.14592030657421"
"1737","56.03092397492648","54.84197078913495","58.09111637877727","50.13253499657799","49.12505242257161","50.7186059389654","51.57622784192866","49.509551711897345","52.75643775226386","51.00084354837511","49.63509435793748","52.552742304568554"
"1748","57.26522381877208","55.91438698191333","58.76052238893425","49.84703588739644","48.9147260474507","51.24703510637634","51.218846397319204","49.911081975908694","52.34117285586326","50.829357545502205","50.30550787761387","51.31431951731853"
"1759","58.353487562375584","57.73936892044321","58.771051333421255","50.934840714932385","49.76942902971372","52.410925023422294","52.037962664963366","51.12339789056222","52.91870619704796","51.5419599995033","51.08069786772676","51.866903006095484"
"1770","58.582505628622506","56.85161658676581","60.16439596436262","50.52033660325008","50.36656256722991","50.63386155494961","50.51932782727359","50.054967461918736","51.22489871436725","50.92028278975943","50.67865096131554","51.3573374913171"
"1781","58.94673166615519","57.09181453049894","60.11879642420081","50.4680979270294","49.998529441443296","50.99427970632639","51.47692210207659","49.665480341014266","52.39234892802925","50.62181126309782","49.71507758140824","51.118355208692755"
"1792","58.15820900886865","56.966678039309315","58.905126068756616","50.53187213742556","49.939580608643176","51.141863746583034","51.398073458378974","50.87407769706444","52.348557192443046","50.76048384867075","50.14360765599179","51.603653902841835"
"1803","59.67582234778127","58.55075494507806","60.8830158590638","51.08414649225974","49.80718766380785","52.92376625619321","51.897711783746416","51.02984115480365","53.591586667814525","51.696355137196214","50.4282388594381","52.57990841829553"
"1814","56.356003907204716","55.43929244484974","57.48693459512701","48.896825848181756","47.829720640359305","50.459375526640954","49.74254348042975","48.58523979583905","51.2922110409643","50.736009757217296","49.276539681246334","51.481296457311466"
"1825","57.88817084653932","55.84103997040505","59.1707623695253","49.86739222248517","48.68430620769361","50.57035034599827","51.49886800375074","50.80821592325069","52.09197803905929","51.22315018431063","50.50885758771491","51.595904842645076"
"1836","55.531483907890525","54.66804885554478","56.32196523491429","49.20673186288684","48.292367923562004","49.91729493600246","48.91767689647639","47.60425774941787","49.939678267348995","49.623700018705215","48.06935548301714","50.67503581939932"
"1847","57.48155694437028","56.67368845668515","58.73710331786375","50.91025805483273","50.014222927009875","51.499726338962674","50.73885392607135","49.784866833789714","51.54120502265653","51.28288593861614","50.515800130599985","52.428628571653874"
"1858","57.963248784376255","56.566891494670756","60.240020440771104","50.90247886798321","50.304131984818845","51.57116313465728","51.46135540315328","50.82939157567564","51.96224481636797","52.252074570841536","51.339620772359","53.54431299238663"
"1869","57.9471987650146","56.132671319339906","59.64695966075376","50.70439432936064","49.75751629816547","52.27348688512088","51.41275328728054","50.0325292149316","52.47423530892424","50.655245279551906","49.16033665543755","51.918195976387565"
"1880","59.008981233420364","57.19362464775786","62.07358453447394","49.70336441106067","48.63867355349647","50.741457702047725","51.078864247744896","49.95703267359344","51.88060062845263","50.13733304584122","48.501544297108445","51.70237333368313"
"1891","59.4606855262174","58.49957439872694","60.52037902529419","50.595100597320936","50.15603165227871","51.45923369981367","51.726157589525805","51.51961995158149","51.95625719894451","51.149175136167365","50.71219494014609","51.927551654912214"
"1902","59.24666251157145","57.64190272501785","60.258764485075005","50.85151920206321","49.96447258729927","51.85589599246548","52.13474291147617","51.50518416213051","53.00201712359999","51.30258657975018","50.692272720839156","52.01328856378065"
"1913","59.27361462713858","57.45132847772949","60.875254550714466","50.095612637086994","49.5374309279559","50.98706491497887","50.72581862021968","49.55352798373773","51.83904626815165","50.89072519975445","49.60788491415038","52.85126934605722"
"1924","58.01101289759072","56.00781328622494","59.89984423658724","51.398154308243505","51.0743216289154","52.02195600393596","52.0192196917423","51.037166489670184","52.921045756971544","51.757285373121114","50.91327452244829","53.057765536911106"
"1935","58.41735803548814","57.634510239768474","59.1639072638675","50.08053187506075","49.07416992445419","50.60718194194313","51.16968574026148","50.78336330046609","51.684867261640306","50.88106539547499","49.20282276902317","52.34599729159273"
"1946","58.284341832792656","57.06265046156549","58.934764859431674","50.18111700425742","48.834430293386056","50.90685159043304","50.43457078874379","49.024541949540065","51.21703460895028","50.364814954219014","49.56234910281629","50.922009591372685"
"1957","59.546216081755496","58.13808354032157","61.57489167628823","50.87133488329343","50.05208641870114","51.57059588917317","51.78131179223883","50.92656651124639","52.52349775767002","51.39485826624746","51.16668913275874","51.69616377791942"
"1968","58.3887930076426","56.69658218013943","59.84851306228579","51.01516756549993","50.514388519598874","51.52557137284775","50.66873870220331","49.01448450231539","51.51171255060878","50.395838334086726","49.782068329820454","51.45325285788507"
"1979","58.991242399025545","58.037034221446426","60.18953696478495","49.00974095916221","45.4047205817573","51.22354182304804","51.96772886844254","51.097003461001144","53.12612438799522","51.7060511931505","51.389710491737205","52.07146555763727"
"1990","59.229636311183036","55.209735233870084","62.1075249292355","50.31242936833603","49.94200068419728","50.62518617926824","51.2659804781077","50.79535186635261","51.6525904198793","51.05233148713743","49.09379981829653","52.13634954450426"
"2001","58.81484720034473","57.932885176904776","59.38808028542868","51.29025026700574","50.408731166220136","52.29575777433589","51.527948072685405","50.12859405693675","52.59155276087947","52.008174333958586","51.59954703621206","52.24306086280666"
"2012","57.855769107695494","57.067804009547785","58.262569342259994","49.931407769837875","49.477976912427955","50.54790422122197","51.046504256830616","50.61036552761751","51.84436339469424","50.878471636924104","49.95377770205439","51.495094440837605"
"2023","57.568585719012965","54.27965243633089","59.94210646662469","50.97788318082436","49.06553893540353","52.173825857886314","51.37195902266807","50.289493256951985","53.057509790758026","51.76427408254741","51.39307220593956","51.95511354649854"
"2034","58.14883088481641","56.03711770154812","60.38054416778631","50.32580198213501","49.33719236341327","51.001912473714754","51.28921303094878","50.212152409621794","52.30881599706082","51.02418051984685","50.33338424690331","52.219704930606575"
"2045","57.396520571613024","56.77356945870821","58.300301273493154","50.02670264832248","48.93973357205398","51.54780434190417","50.16391340418286","48.710571117225236","51.51101327276068","50.946645340574655","50.51582066853774","51.38992202346684"
"2056","58.07102906973005","57.94661705755165","58.21201169028892","50.02816458060543","49.30308610669833","50.63859236879857","51.61084493879431","50.773214757488304","52.57525511911898","51.01098050229145","49.82486960005722","52.67201217555917"
"2067","58.61966539495571","57.757714760122894","59.32905139500648","50.48082525359672","50.38723096976459","50.57912234840311","51.50033870516742","50.56440502861953","52.06390994221249","51.64557349127952","51.155825998775676","52.11001874414819"
"2078","58.679220018880955","57.43903141072595","59.916333967169656","50.872260477065396","50.13849479285367","51.31478180902426","51.58630008719777","50.956225805012366","52.27275080568411","51.576165927859925","51.49982003850541","51.69788928944324"
"2089","59.68523681199971","59.26853898739944","60.13164535790435","51.17689588966622","50.884016261497614","51.63291494828891","51.49900301458532","50.80902123034357","52.52234724433206","51.433519756295276","50.88938527030551","52.016601269389945"
"2100","58.97258303902601","58.31866341137709","59.490857063222606","50.90867628309628","50.64562847933305","51.34321824807243","51.15864714514117","50.434065619052504","51.628887315361965","50.932517901729376","49.97251969999475","51.7521166870748"
"2111","59.46947208247397","59.01903465615343","60.00329741001533","50.743167414875195","49.960484652980895","51.426281336473835","51.68608500076814","51.061685600914444","52.546484462493325","51.694602891250476","50.51379994015972","52.53031351558011"
"2122","58.703741128586955","58.05793634487158","59.08295064231059","51.45547209783334","50.85639795377419","52.02670496147963","50.8011921884906","49.955701316522564","51.71722191049098","51.72075477521423","51.28779528604615","52.30100232743413"
"2133","58.35640215488845","56.350216111378344","60.36255780846417","50.881272358942006","50.223389880074464","51.557278771728285","51.80952038406043","49.74466886689962","52.86526483951618","51.377832078546895","49.530029736356546","52.48935829792545"
"2144","57.922219472666505","56.56363949256912","58.837910878419926","51.132499468280855","49.15316635455828","53.52206844450909","51.003561728072135","50.17974402912814","51.48958972234186","51.399225134710974","49.43932452190471","52.78105174231865"
"2155","57.565997403277244","56.201093771234035","59.37532384556804","50.31004851120025","48.779178867771","51.851011826600974","51.44779672242515","50.9902849144299","51.85204283332185","51.358402741385895","50.64123689061255","52.28904119332625"
"2166","60.3444887096565","59.25972530540039","62.378186453549446","51.232525680220846","50.776557985141224","51.7704489118786","51.25962297432804","51.183951677538786","51.37645153812967","51.7194345906251","50.93276226983089","52.9421949576478"
"2177","60.82258485543668","58.85304257284228","62.74476147734325","50.83832609768899","50.63087350325415","51.15381733159346","50.804696570145175","48.32307376457051","53.11476939281262","50.72908133503077","49.40926392094418","51.95315041665425"
"2188","58.4027196409649","56.86923266326677","60.741416620858914","50.900059560403484","50.06004143786763","51.72611972388626","50.93493249934854","50.41566455325792","51.43479972273188","51.529777833973164","50.4794590100815","52.577818976061664"
"2199","59.08735558872655","58.62034179445591","59.632390627925645","50.72624965481873","50.25732132090471","51.511836675209544","50.90094176488392","50.36721281999696","51.50311569548264","51.08846618052575","50.77434408391493","51.52865634451128"
"2210","57.25324002736024","55.054331000283106","60.37301159200765","50.59762399434871","50.168062094850846","51.03710640288863","51.698214282649815","50.34343660058142","53.12612259994235","51.880081410540726","50.340945371196774","53.538635850068"
"2221","59.31788241317747","56.74923326902931","61.32806024588774","51.11311453804529","50.59090879833168","51.86196676915959","51.29535560388221","50.223009840861856","52.00193179228997","50.666944215641216","50.20796145617306","51.37300955747071"
"2232","59.707538133186006","58.428201955390364","60.48238229998445","51.44022121238745","50.09778394590235","53.10165650758802","51.01277189136044","50.07339119641691","52.015719773274284","51.69388357113945","51.45661089066742","51.94978429713202"
"2243","59.3280798939279","57.71458051473568","60.191430804287585","50.85581892796544","49.011659260459595","52.014922704925254","50.459429546293514","49.022416725866115","52.447709846427585","51.61657957012059","50.5083078330821","53.700364329158546"
"2254","59.43275670721105","57.93577507325621","60.81390911391384","51.097952218138886","50.696448364226306","51.54511371687611","51.30038408193969","50.784292878197206","51.935724607816724","51.11301238778821","50.7333188439402","51.63473440670231"
"2265","60.72114828446391","58.34763130164536","61.979710195453","51.78681080526587","50.67517391615009","52.76750553700191","51.39181587549826","50.60046862879513","51.824148395162354","51.66722727359596","50.98515799952857","52.26781014692625"
"2276","59.21962817251008","58.65269657727883","59.823274739419176","51.50979700890156","51.04185984777633","51.91247947336725","51.10526373274928","50.63694433798997","51.71115506981964","51.417935751007086","50.80094878106967","52.26806605896479"
"2287","59.1254814383706","59.02717517482025","59.23890363569573","51.1543794377021","50.67966257051774","51.645069299833324","51.29143310235751","50.97637593707462","51.45526039872997","52.35940968801547","51.67812568355877","52.79153121188382"
"2298","59.58241645958859","58.45513439408503","60.43482535123959","51.93890103571431","51.55619966493384","52.206354637081475","51.731052121602154","51.58956707307359","51.931333630232565","51.57570204144118","50.30763321416573","52.358004419255074"
"2309","59.95688408338031","58.04880355460616","61.14390405022262","50.621280386430875","48.59656437936998","51.73662287012438","50.928786596149614","49.547232433769146","51.799724683817544","51.730854506787786","49.97928271478298","52.97303683845773"
"2320","59.22578020595764","56.94852654991297","60.93911900818225","50.74568954764186","49.98198856071671","51.45182976727051","51.85379657121204","50.740864149281805","52.64216905772334","52.02260649900885","51.6823538349192","52.369068101509484"
"2331","59.60655252897064","59.2879663846356","59.89182685860752","50.63578490099864","49.8781733526769","51.7725934508749","52.19230059062013","52.139701249280826","52.27652414953907","51.7867875283334","51.340804110074885","52.26024489123948"
"2342","58.50708230530614","57.69568731948942","59.45614333012519","51.91020297118365","50.99167402551035","53.23880841971201","51.540755505718984","49.922364335822735","53.159647575511016","50.35188643518694","48.38335098733499","51.4477115121021"
"2353","58.77742674074667","57.69853052383039","60.35370726032229","51.041925779363396","50.28044974424732","51.78769620537728","50.65680949495397","47.62007017477158","52.491593800137025","50.85582564872217","49.34485500240165","51.92865153853054"
"2364","59.699780307612876","58.2515934917904","61.30397381743735","51.04206537302279","50.30015971275123","51.7200709957652","51.234250051010385","50.978260433075526","51.612080597685306","51.55017594434818","50.81356138200028","52.234403683261384"
"2375","59.19962238241731","56.87641988607479","61.763032900053226","51.56878546574173","50.971890441230485","52.18011911016581","52.30917841404621","52.15101031747916","52.622580093916426","52.31417023145226","50.96973302685399","53.35294698363212"
"2386","58.2291251824546","57.6406179726907","58.58570623841666","50.937809800817575","49.59229653848421","51.81476581943249","50.77415394057383","50.15669274679771","51.13770424661611","51.2171566394033","50.66342261084595","51.59682779467802"
"2397","59.81894960363453","58.452007039680005","60.60893583927477","53.369925441212025","52.41055069434949","54.18365218495295","52.52355577078698","51.662099703773265","53.31742444451494","51.95920986679093","50.91305324480394","53.35393920269236"
"2408","59.91159101383108","59.092852497816715","60.6936780764547","51.400064342113524","51.00534656596513","51.95894536201507","50.12172223644949","47.227610338201934","51.95892323985206","50.34398011804394","48.268572658574506","51.773266491283856"
"2419","59.52891250612487","58.39634028393889","61.15300846411928","50.932761334393085","50.32020058973795","51.733098855013694","51.57021867257988","51.45052017548187","51.72540604484997","51.5339268178472","51.27071133503428","52.008712940245005"
"2430","59.909295283946825","59.81792142370388","60.04962799849456","51.74827694012768","50.713463318968245","53.02577346761876","52.01561197444129","51.38316630894163","52.75140472404634","51.79415211485652","51.0130637243566","53.35456862469333"
"2441","58.97017693840352","57.2181973494814","60.31093887113279","51.69324541830019","51.04073763755717","52.36081178767013","52.47172669989689","51.98436534126548","52.937971149956276","52.0421823299308","51.09201397219268","52.61915802071495"
"2452","58.86348196668223","57.917211322424336","60.635635233349845","52.01147015416979","51.369281203278774","52.63707685374411","51.736580629218146","51.495590614685206","52.10947112101072","51.797406196987914","50.802586283721745","52.90399070240039"
"2463","59.3542541639132","57.715053004916626","60.90698373001403","50.65060043964407","49.7716436295505","51.34836130343665","50.96520759380771","50.280550065244526","51.57578607299981","50.91124735744006","50.45479587006069","51.46655904763328"
"2474","58.916395852619566","58.42192141354447","59.32188059525275","52.44073495442848","52.11392014096647","52.96391880452692","51.50850504266962","51.36539878609924","51.60286655669328","52.20563836972917","51.80542070867132","52.55003523720792"
"2485","59.747522546786854","59.22170502379909","60.525060365259336","52.544965011631575","51.88592506768545","53.66124001862026","52.086726840384905","51.31309911134692","53.157586495389545","52.88559639507184","51.30679358029103","54.927313645951"
"2496","60.09011667980059","56.84431849765118","61.7916039916485","51.712456133561666","50.37868811924439","52.848293306115565","51.60749019477684","51.55423448148764","51.65508649469149","52.22475107221036","51.38751787043752","52.73797970430579"
"2507","59.0861414940421","57.1767812301087","60.67189152100819","51.01540262959617","50.31538329952972","51.666455676416135","51.62106837746211","51.09119658714479","52.29539594571338","52.054270698967905","51.03207541119223","53.165340210462844"
"2518","59.213986263678805","57.23686305851957","60.45656705724143","52.31658514300633","52.07084422576689","52.48607520585307","52.26691779792656","50.6035039224424","54.26069089823975","52.847659104264416","51.63231238214447","53.664317507868326"
"2529","59.284429598338725","57.239876920381505","61.411509484673104","51.61851912880712","50.87789836410998","52.39574665139975","51.56677418030532","50.530435239772764","52.31211523071305","51.7583066672345","50.92193724488982","52.93852953498866"
"2540","58.244435116526056","55.91436726923936","59.844184083424224","51.5609791618636","51.04477477474932","51.90843428044097","50.03453340128655","49.008198995672544","50.585391707829125","51.07274195678249","50.67195869406329","51.641961677394605"
"2551","58.935135945468694","56.20096835986675","61.41369149659729","51.71596451033855","50.62575251583216","53.26735724463449","50.29402097775585","49.2329983374576","52.21675983556268","51.67301369332264","50.09776682247949","52.89655795900218"
"2562","60.189796729213846","59.13118415811348","61.41623351589478","51.3515174360781","50.84732931086275","51.83067919750541","52.02261301733","51.50401749980576","52.38009641046507","51.54522022381591","50.79713031598735","52.35257661291216"
"2573","58.325510138663084","55.05727411175695","62.00013751742231","51.89970338110769","51.10929775437995","52.91776016625791","50.88036548389734","49.32157381129869","52.11081526121218","51.61712593993127","49.237010476923274","53.813620959612685"
"2584","60.24731150978965","59.55907428386494","61.34346576208863","52.012963548185894","51.66974506705692","52.43560857593532","51.047839821219924","50.616350566503385","51.717532842147364","52.23836367371444","51.43188434666511","52.70778883875306"
"2595","59.418275169581044","59.04159852748667","60.133307919829534","52.14562697517021","50.95828393671186","52.86457169536993","51.84147372291134","51.31506971925628","52.56330791465969","51.335345779173146","50.075767449100724","52.62290298166653"
"2606","59.878213784487876","58.735416397250575","61.077257361044396","51.76121289874791","51.503162642750944","52.22869303396651","51.55001685140589","51.144071214954","52.07154874661042","52.330697290967606","51.61286097057503","53.10019438554211"
"2617","59.05795874385917","58.03616747127688","60.0666647470793","51.13215156492549","50.47042305179333","52.078562470735605","51.47934158120688","50.45249506910525","52.15906160162783","51.48838926401347","50.172516115584514","52.63781072002733"
"2628","59.12105306651432","57.68419199012202","60.135944588824074","52.07032863449047","51.336630226259444","52.98635630972566","51.728929608533974","51.214375127902045","52.293181253806225","51.81769678665761","51.16218484254671","52.32359834228255"
"2639","60.06163257678423","58.786471750810065","60.74645152075491","51.4670518529857","50.67517745558631","52.48791263129216","50.7737358422037","50.29268753141311","51.579201070998394","51.00609617594702","50.334044624360736","52.00745149237448"
"2650","59.17317738189004","57.88275788426431","60.59036689452436","51.638641493457904","50.790843484764906","52.52199553153865","51.630505613781445","50.95378471220815","52.62378183407668","52.820156040649515","51.68594858589548","54.1876630169023"
"2661","58.693553999347294","57.25389127927819","60.48410344428688","52.258106874100726","51.46576324261641","53.72817812375981","51.56806361283464","49.05309169860756","54.623778985392185","50.66575604734759","49.245225639781","51.37654149647837"
"2672","59.03627563928229","57.83789366414256","60.49463059002244","51.39788195739319","50.68745402252923","51.93712162889976","51.5329154541919","50.56195615536874","52.03988325361811","51.37269002606302","51.1264207775953","51.75630830570657"
"2683","59.12630407338467","57.651367069697116","60.305756907996724","51.20641336307682","49.80183734923468","52.15598869064352","50.849068691537944","50.15020443881928","51.91067238490481","51.10459458753158","50.43699532361365","51.4896367362442"
"2694","59.911521176694414","57.07512838017965","62.43937848518608","51.84334895216862","51.63647627322507","52.112629241974865","52.217205076813435","51.4342716913268","53.31037089416943","51.80379170553669","51.40113120050555","52.38649421385016"
"2705","60.80418677210216","59.92499207562987","62.28323408581828","52.5135047285892","51.47323710101449","53.70027232194248","51.78901706628011","50.79636616074641","52.73093520206919","51.68937378525857","51.419937877497304","52.12880159966469"
"2716","59.343306433339144","57.4287955535053","60.51045637964521","51.88865419009834","50.441838903964374","52.91357979973428","51.686534373385335","51.29636394173535","52.23121732351954","52.76895622887795","52.47738604856837","53.290932626497884"
"2727","60.32526409500485","59.05201685200511","62.11197389783824","51.83980179668316","50.54666734956122","52.521129921907246","52.49584214059475","52.132325350422455","52.91939472337892","51.48769311446404","50.57744239270235","52.87812444392531"
"2738","58.20088907864581","55.74343935717068","59.49072163127825","50.89976204539946","50.56203397737825","51.44618093420546","51.90689196676194","51.56084358101002","52.51061025693734","51.32417743210368","49.15539420635565","52.768882567449815"
"2749","60.151850473144655","58.480888222884275","63.30681549638998","51.838978612499204","51.32747486563714","52.7904742171507","51.88659949400424","51.146964130172684","53.10482210973447","50.685466779356396","49.527029695810896","51.635310164739494"
"2760","58.63715989335375","56.238035355838896","61.69019300230311","51.20533674696759","50.98163956048985","51.58392767996095","51.85646114388775","51.63695910165673","52.20305865124931","52.498139948530316","50.825885510832855","53.748438826305325"
"2771","58.8092224719766","57.90163901902615","59.52856044843397","53.114922962151276","52.48306730715766","53.92244024620074","52.966041882919434","51.67823263373931","55.05061995550612","52.69453805208207","52.099002027016695","53.17630277249244"
"2782","59.73831523260452","57.74545394291836","61.415441933959826","52.12661703585769","51.72609686340932","52.34107443723544","52.11241388472704","51.645820196976885","52.7554832770699","52.37828976557649","51.36916335331792","53.769594955582626"
"2793","59.253775663898274","58.673103176919255","59.76766315151082","52.416020655649255","51.441305679095365","53.28775159264476","51.93276151225231","51.615398153558395","52.42978709702351","51.2307487937231","50.57086794569172","51.9480438862985"
"2804","58.824959370039245","57.916441128863994","60.07164442453568","52.48842650392865","52.13769775551242","52.89906175487535","52.193781985616454","51.76269952185233","52.688406492050305","53.20953973219496","52.802423989839305","53.90818943575617"
"2815","58.41868821719434","57.24449035324987","60.500952379179886","52.79678426953243","51.713941028014574","53.791929180849976","52.708190368141","50.69931106108693","55.344897673671085","51.46232421683256","50.28827484068698","52.27187783649244"
"2826","59.59768101360661","57.40961403266569","63.27675250231702","51.849731777147326","50.73385854145927","52.803349155073626","51.035244739200785","50.3555174318407","51.793708770587045","51.73645885720765","51.05469022992554","52.53029928244191"
"2837","59.415253820280526","59.080473263315184","59.82896033304161","51.811887770745614","50.872168652084845","52.65526273933185","51.774084878659345","51.197768830539914","52.13005494480346","52.46780056195869","51.82427728148532","53.67522150674942"
"2848","58.20149075505329","56.92982511630809","59.18936382354159","52.05279480715755","51.06889305059714","52.6476699622261","51.44670528429373","51.100836689353834","51.63911888913874","52.32089137280199","51.9806356658608","52.721457945950434"
"2859","59.17852080972933","55.07119148937956","61.784132874575775","51.44838094275057","49.48917866857857","54.10760022926932","50.21189373685025","48.31976365779656","51.82802969764292","50.646606773988395","46.25416454926199","53.14904759794631"
