"Step","Name: TD3-BC-hopper-full-replay - d4rl_normalized_score","Name: TD3-BC-hopper-full-replay - d4rl_normalized_score__MIN","Name: TD3-BC-hopper-full-replay - d4rl_normalized_score__MAX","Name: TD3-BC-pretrainAC10-hopper-full-replay - d4rl_normalized_score","Name: TD3-BC-pretrainAC10-hopper-full-replay - d4rl_normalized_score__MIN","Name: TD3-BC-pretrainAC10-hopper-full-replay - d4rl_normalized_score__MAX"
"252000","105.2956313037443","104.03334901752362","106.37249142848802","106.48046112181733","105.1774877692949","107.40593760110062"
"253000","104.42291736561134","103.26788798759527","105.6358511402608","104.01489481066103","102.14098065719341","105.62088945161771"
"254000","106.22802027431614","105.67313788905197","106.98614523934913","106.60265681513651","105.63024543249011","107.30151658531264"
"255000","106.5157717227075","106.1107176820459","107.29626992479275","106.68666309168457","105.42943369425923","107.84154699777027"
"256000","91.40789640142519","64.36394296487867","105.06520295876653","104.71159558979956","103.97089691626525","105.39351861933363"
"257000","101.46210281445524","93.0280881157211","105.68865673304096","106.06847374855572","104.34279880563334","107.280402830258"
"258000","106.2644025270804","105.75196028456466","106.60784469180112","106.34893089280439","105.51742270352989","106.84602908050952"
"259000","101.58390437971237","98.59841041586327","105.93735791335037","104.17396990541766","100.45576875836389","107.20522762603525"
"260000","105.12808560355656","103.87976815300767","105.81067556696935","106.06623378503689","104.80462530174404","107.42989064041475"
"261000","105.25234581253464","105.02437639797617","105.39481296071574","104.41829172309257","102.67898705733938","105.33633768517159"
"262000","103.3675298935579","99.35150996553199","105.50420912214955","104.35811459994117","101.61914196740724","106.17372280657978"
"263000","105.62402265589867","105.25703233589243","106.03260866768056","105.68171783575804","104.83891647459215","106.46515096200669"
"264000","106.458178046233","106.10333133209262","106.6660266792625","106.6229761568203","106.04208738414908","106.95310910729941"
"265000","100.54187988386938","90.26331740952791","105.85686214425019","104.83355679982894","104.28276908881855","105.44804548186735"
"266000","105.78153190996703","104.53807380496711","106.59880059619249","104.75682120673646","103.91172885554214","106.15383094069924"
"267000","103.34988326618821","100.19630831339921","105.57356026459206","103.24376642003931","98.45013506439065","106.21244303426698"
"268000","105.10834741195379","104.11381926372401","105.78985685963916","105.15661477164223","104.99703927563415","105.24508570987432"
"269000","103.00837293280027","97.55648428336524","105.95216152648463","104.99420575989984","103.35073087582691","105.86627518857183"
"270000","105.50321745074314","103.93541522447445","106.33965335882685","105.91961488976874","105.43693631741897","106.34365824712452"
"271000","98.26930230837472","84.93305820291978","105.68036727598913","103.51278246069403","98.86232223872211","106.46452777275333"
"272000","105.56684277230363","104.50786247219699","106.37393698381585","105.391663501297","103.2431910852534","106.80753708211832"
"273000","102.67780679642391","98.45947158298073","105.10528068047165","105.70461816182409","104.79840641347069","106.18346014759614"
"274000","104.69845019506306","103.13361684210625","105.62459596825681","105.15259881049165","103.97427209057852","106.19300003169985"
"275000","104.03862533673252","101.06567922383137","105.86207259893432","90.97089940473838","63.537439799537665","105.78467026877121"
"276000","105.63789779155611","105.4673919298158","105.83306033383337","104.93849302091992","102.24916128041075","106.40969528400186"
"277000","98.60328709674097","91.15705507856805","106.36627757725141","102.55032735900677","98.12665672680022","105.87712364227475"
"278000","104.81655126168805","103.89270505984356","105.84000090558543","105.29435112378155","104.69386949136705","106.32111166913371"
"279000","106.04626123703262","104.62312106934351","108.41993728582014","106.07654299356419","104.15800026972097","108.15911589933103"
"280000","105.27665776003899","105.11275553366283","105.48221565635534","104.73407881198658","103.69448600569855","105.60277739727806"
"281000","105.32301542251963","104.93365448347389","105.94505659198205","105.77392537859077","104.97088277034277","106.21255159052687"
"282000","105.49944179623584","103.54981437797383","106.97400984790819","103.03478871999903","98.75392950528163","106.78327226569446"
"283000","97.14166961625847","85.51251075913325","102.98083460958341","105.36666177116003","102.21580463294242","107.40657965129898"
"284000","106.21280867499893","105.78381737918106","106.44417058830784","106.23515829371415","105.41821781713188","107.15396902267184"
"285000","102.07333593241269","92.06913882511914","107.29057411503075","107.19364509401417","106.73808453610893","107.57905006510471"
"286000","104.94862332014014","103.64894570806702","105.64527062105806","103.31380943429771","102.23732933324395","104.1549755584599"
"287000","106.00094911529804","105.87529724076022","106.08740349529886","105.88600499083167","105.49212279366212","106.53048040999718"
"288000","98.34649933370913","82.95175569806034","106.67803343763127","93.43511764805844","69.27747209768832","106.96032988510015"
"289000","106.2880349026504","105.94871224849392","106.49167134293943","106.49670401615401","106.0539551520581","106.88273813200884"
"290000","105.86658453609577","105.08233473561452","106.35071915810717","105.99344308824287","104.84728923782566","106.94423044545567"
"291000","105.28342211681418","103.92108202894012","106.2996750074809","102.98315809989708","99.2897667832495","106.35708568189011"
"292000","105.95098928400328","105.09578057124531","106.482630219855","105.59880390102349","103.42804235480516","106.70109777391635"
"293000","105.04241624842184","104.69044242995489","105.33223402586628","104.15532857487767","103.05185991689044","104.79367464181799"
"294000","92.52692144014536","65.81206955374148","106.11540350788029","96.8308907678401","76.30308704616976","107.34755431959738"
"295000","104.62592335270826","102.4309448583511","106.0793984397354","105.3707659224883","103.18382612588874","107.00225008992777"
"296000","105.0829840572273","103.42372145664052","107.30578915294143","105.8854889679243","102.92208121630351","107.66105494393095"
"297000","105.80228546955699","104.64426246259934","107.06892262366632","105.57985095522031","104.04835601858473","108.27181601114286"
"298000","104.78823222083251","103.12479820523957","106.35687654830346","103.19376000059667","99.12554369694652","105.87810515187046"
"299000","105.89745451099562","104.669475541848","106.91103825194578","106.71429777634971","105.82237563783889","107.38236209125971"
"300000","103.61339974178641","98.77545801947953","106.86986221061761","105.92115249972848","103.57016475866503","107.23719445236226"
