"Step","Name: Prod-EDAC-pretrainAC100TD0.5-walker2d-medium - eval/normalized_score_mean","Name: Prod-EDAC-pretrainAC100TD0.5-walker2d-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-pretrainAC100TD0.5-walker2d-medium - eval/normalized_score_mean__MAX","Name: Prod-EDAC-pretrainBC50-walker2d-medium - eval/normalized_score_mean","Name: Prod-EDAC-pretrainBC50-walker2d-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-pretrainBC50-walker2d-medium - eval/normalized_score_mean__MAX","Name: Prod-EDAC-noLN-walker2d-medium - eval/normalized_score_mean","Name: Prod-EDAC-noLN-walker2d-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-noLN-walker2d-medium - eval/normalized_score_mean__MAX","Name: Prod-EDAC-walker2d-medium - eval/normalized_score_mean","Name: Prod-EDAC-walker2d-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-walker2d-medium - eval/normalized_score_mean__MAX"
"2023","16.687647199670874","7.959508333924182","27.808258703064062","33.2049745034794","4.140058242025362","51.68519380215723","26.236393980057116","-0.18240863411712263","78.87941757714432","39.06005370658705","10.77806241489363","68.61666128648017"
"2034","12.564230222787288","4.347833122751072","21.152461052808196","7.264112253550944","5.4662154921477315","8.282602046975255","25.99810217311582","-0.18188828352881228","78.24390743888084","49.029665419354025","6.105846836612211","88.63023921607184"
"2045","18.626852775556916","12.047384366250814","26.259285297647455","5.32870972149196","0.16066966079190423","12.907000719016384","18.626467114644242","-0.22143438071293087","56.190482984379116","37.610112792182","4.780288305730847","100.72008131322673"
"2056","12.646886287944795","2.168533180180706","20.262431373758158","11.247342732966205","4.8723170340108375","15.974821024165351","21.209685533515398","-0.24152637379718372","63.97520320271993","21.732456551637096","17.15382641555575","27.827364558154294"
"2067","13.319538790958433","3.5604197618067075","24.68191714460568","38.482939048729264","20.415691654031598","74.16358055558969","26.48398895205095","-0.17187570294306623","79.75406161298841","42.3527007688918","11.800827264031845","94.25740168108078"
"2078","13.166952978799605","2.930821075199049","22.793980747117757","32.52411519781953","-0.22416934991526674","52.50535799028459","29.976859229162745","-0.1927712838216476","76.18941986368445","33.631753089710784","17.06587196049267","64.3404769186211"
"2089","18.624855354937665","10.023941791282507","30.751157480677648","10.265364663991102","4.417297765130444","13.457703784531134","33.26480590713958","-0.3374701425753982","77.73423837869997","38.642331368769014","24.000811443278373","52.67145351293594"
"2100","12.022709811112277","2.2930374646039025","29.707676613853447","20.52958964600444","15.281228975218202","26.99812272155229","14.02617453993905","-0.35108286004141454","32.163407171769315","65.89287879643501","20.75096133287134","92.19033474127079"
"2111","11.346225489969434","3.2118137414905297","19.21716738663472","27.919126480626307","9.232848980880206","45.707871490730014","22.331447087314647","-0.343465114940441","56.26433815467699","38.549662126686606","11.195535845590893","76.27049665702935"
"2122","21.480147946360912","20.667031141383806","22.47469065638189","22.91051295695254","10.290124422026595","34.011450989328196","39.72831207853187","-0.2761930562585197","70.454445552979","35.093528078511554","15.208352438489365","45.19545484917175"
"2133","17.764483643382885","12.536100550527616","26.59062957052015","30.146968285300023","24.059621111838702","34.311340565272005","47.27955323760575","-0.3434160827469416","83.55346537089306","51.24369043008884","16.787853313987327","77.64513978955962"
"2144","5.747685501432115","-0.27457595196473444","14.658850963104843","45.598659288918576","13.976298067855936","84.04900343476191","22.29065612389539","-0.29378663306357455","64.96576350861392","39.855762260369865","20.503771118486235","75.03880679339798"
"2155","16.12238429154527","10.793246907359476","20.923138132462416","41.919959240803045","17.840805786647294","67.2843219130139","14.638646733973523","-0.2840831529778537","34.58669750577205","28.83379953248877","13.409614287426518","57.14513814864908"
"2166","17.240706154900533","15.086917818657014","18.44364894400894","50.570475696516134","27.987050682423405","91.93744077195348","28.985538849346","-0.2954954283459768","47.30185743470931","36.65992216791374","16.19905445085293","65.64335238673037"
"2177","10.503245297907318","2.4379473974874726","17.308984898257762","17.307273084612167","5.2962072983478","38.86196559463685","30.044057176321232","-0.2758003406863848","57.92998608048457","26.84063436284062","23.079293378748687","29.70727839505737"
"2188","5.876786007725623","2.4449717436930354","12.236464981079365","30.412384410356996","3.5645387848786543","50.95170244664075","39.39128503608698","-0.2791849661407271","79.63146487554248","33.55308358908309","8.492948372786152","77.73829901921883"
"2199","2.619721371265305","2.3183822001013015","2.9372751446225895","40.647952576942465","11.164732298073549","59.24732560960064","45.03276916812939","-0.21770013659280005","82.85241275182409","38.12230882144194","13.945567426917961","68.5160754100848"
"2210","10.45580817409555","2.5249882086822035","22.80005548188507","27.30179502363714","4.687338565928668","63.13135254430275","9.131607231692461","-0.36309799045829727","24.9004797664219","34.46141524229457","10.309202784938593","66.61211081607333"
"2221","10.77367224267649","2.1087544656226367","27.926079009845417","22.53751414575933","11.707548715012873","32.5855484897769","27.69869698070214","-0.3652993778579926","42.22406631413619","37.03822433142421","11.971181344867153","68.13198591524447"
"2232","8.507733209718213","1.2547266467957747","19.281171010373154","54.32867048686717","37.546365796210736","77.11561040400443","41.98615044842765","-0.3197964758918741","73.25975508843304","35.50115460351931","7.481367044170912","78.76058180210188"
"2243","14.688012519628089","2.8719528489220387","21.801615660261746","26.827367742529685","14.215957556185103","34.78239782649044","41.18197066836681","-0.3364076944841599","87.27855232747683","33.573590683326685","14.747913308375137","45.602981755231"
"2254","20.769317899699136","13.172660092574219","31.572446008556977","33.532528797645526","21.462176581995163","48.111691214775234","34.557458515579704","-0.331173016428412","79.56819266021273","25.65889514769201","5.579474049113953","51.12843628810147"
"2265","32.620081851029106","4.056258998780136","75.97641869363112","47.85016938514965","16.60193383748545","77.33961552641964","27.53396000513484","-0.3028778993990742","77.65220408915896","34.73342648511737","6.1187168543034804","76.38277576743351"
"2276","5.7453511048544215","2.1668611338912656","9.866728823450806","28.64515794842366","26.571609153985214","32.21203713353158","37.4841168389158","-0.31540562309420384","83.53085595454986","23.087847297880145","8.352692999201878","45.30696671422446"
"2287","16.108577206934335","5.43817278023116","23.12899980348136","41.113916095929234","27.4529768347629","58.78048388846768","16.031314880549242","-0.3029146911847266","42.394926083290684","37.087118688135185","7.740637773205394","77.49027452325927"
"2298","18.336761155363764","4.301904160102945","38.07054224272381","21.66972540411716","14.452012084373994","31.37264421841121","14.05766974536399","-0.29637024429140796","23.67624548075068","39.99072847706898","14.401782965555588","86.80062545172154"
"2309","40.40108373854567","2.3074083347535317","93.17239836824379","23.724895846527218","2.7352495181876586","54.84036390711918","4.169001805593374","-0.3138870495364247","10.91923133857846","39.78493038124979","7.069938807464711","84.91412659065455"
"2320","17.216862095165098","0.9687329753345331","45.63859493625737","14.598851602944839","8.109984145357572","21.055470527808726","25.140427670388835","-0.3160967555758649","75.81734634883003","17.718670852195007","6.569856396771614","35.83315942547408"
"2331","12.08572234202452","3.0256635543129677","20.3721924009981","41.82102170711918","5.498308964619986","71.79100710559852","25.59053866146913","-0.31181705434442214","77.19147469434267","34.08055845611043","7.743671890694607","48.64351182050203"
"2342","9.354586365391318","2.3356293633046135","18.543172322864653","30.320075259641087","17.320518327300103","49.5239974999688","27.047043616421735","-0.31234898470232325","79.66315518158969","35.81748169833417","6.499047942372677","60.41265243214129"
"2353","12.91002312101625","2.4186292672904073","26.626567796428258","13.746496415687796","2.9182306097300144","32.537467047076625","31.01293141335611","-0.3071032381498832","78.21584729438304","24.452415615488064","6.732659139229071","36.57021587649939"
"2364","13.83654444392039","4.197782924614211","30.850058158621472","22.307398370954804","12.802147702165234","40.14142549737187","31.99783789671387","-0.279467404665536","75.48209465485206","23.933447270331367","6.48645968439249","45.74431387662367"
"2375","24.40708262999263","17.642589320185355","36.21313071559089","47.51592548694026","7.197106096667225","85.86558516465122","28.267941577075764","-0.29689676547134025","84.89991583680255","32.10600525051172","6.740515198864109","55.9464687971085"
"2386","24.231676042940663","19.297487422033537","28.373610576584145","42.75830497710874","16.37865552750919","75.74793011518939","34.55780116724075","-0.296505355285253","79.67427333430429","30.772342727790626","8.272011610700387","71.95147759276854"
"2397","29.632110858169295","17.462813365765207","44.26981923848285","31.729677070055445","3.706946928746229","66.11558624901565","26.207654203618947","-0.24834311476908894","78.98404577101448","62.19450997381863","6.622298811285427","92.16135470397599"
"2408","37.94850859960098","22.97542142783785","56.81993165497828","28.857824459915008","3.4537039579985738","70.8286990260535","27.91027714891321","-0.2543900026824582","84.09811210201909","32.54340846447544","10.651974984831263","62.119053121924026"
"2419","31.521083596625203","26.76371280792801","34.417173637352676","31.21391505032096","3.8077742560887033","49.27424025687415","11.267587845256989","-0.22490948304589148","34.15204665543117","34.26710157219686","7.867723108196472","60.1364807889189"
"2430","34.99347492877371","25.422524691087126","53.111979577258374","12.952475919457887","-0.07773772554154693","28.58011132288187","25.40134844667134","-0.2006102508295345","76.53180041462431","43.89634058349383","10.118730042429993","75.24734145822426"
"2441","45.80700497295886","25.64033509503683","65.9568210720206","15.050740559998253","0.20680363477501795","40.9294104899481","27.17226964925069","-0.20185421150086108","81.85227506904178","58.67160935894115","10.12483887719994","101.90354348326852"
"2452","45.37400469870096","2.9446921155712236","92.8418484426698","17.528990970500136","0.07367759933613852","28.95167682363918","29.10244741281267","-0.22174710867677927","87.66193121882135","58.59877525078241","9.96083458430941","102.66285478178823"
"2463","25.214809517634503","16.176179410015706","42.46896968444175","35.89698688069249","0.007479220536403942","71.97010816594768","27.744333670365943","-0.19132557845949832","83.55782705235946","26.651616295838064","10.942489732335687","51.84021786688969"
"2474","38.11932321878799","15.453607184743987","81.78136642612711","25.83976420214206","0.06339116014290862","65.60685559207381","26.169494286101838","-0.20523943968040737","78.89684753178788","64.2748814733019","33.17757920577782","98.70615294605977"
"2485","53.2448778513735","20.82322559777753","94.15692974796059","32.14408897652549","-0.12937949915628277","51.52264130903404","31.39279067174264","-0.18711601992568214","85.49875701312058","27.83232657039974","12.393358156625442","51.21198595564944"
"2496","48.9591225824066","24.831190795995518","94.25111695581877","16.940911037433107","-0.1316318485595674","40.01654941345251","28.13057045936874","-0.22013686408723226","84.45370827629066","41.70765638794564","33.41798956367349","56.032751074090754"
"2507","37.578323734135374","25.90365715095234","53.40624948202143","35.62885765172185","-0.20545348028751156","73.1457653909672","25.706906706339904","-0.2014993005970675","77.35567348870934","29.912188963772945","9.774126769720443","55.508294804599224"
"2518","28.351619475679215","25.980124989167233","32.15021443039778","21.766833882697213","8.688618155316934","43.57469759444818","28.583013560959795","-0.20047549648255997","85.95697234315935","41.34461514725268","11.990160091541146","85.93695321069711"
"2529","37.63410101497332","24.786213382503473","56.05668107090738","58.980905168075374","14.022143599474722","100.14104660607363","24.213491554463","-0.18530957773852041","72.6025360689891","53.6614953778037","44.845462714421885","63.06136245844001"
"2540","37.3354371807056","8.641711510100501","71.90399268043087","46.99882954849593","1.2056312941616858","73.44956498921384","15.831251576109153","0.10534676287298847","43.41339914174762","62.83032784961805","56.34629261573307","68.99533809320039"
"2551","40.63795343585229","23.695762347382434","56.28920736847438","45.604239626850806","1.0344550232593115","88.69460403569869","20.600206591134864","-0.3058207100994873","61.66063028788612","27.907613260728557","25.068835963516193","31.709228398725042"
"2562","66.60214737947832","40.523561927827565","86.54851733961952","74.6803611989257","56.69479249650929","86.45976967195779","28.472287490351064","0.10379241915262179","85.10834563335496","46.845466193064546","20.290369383446173","67.84189285491318"
"2573","40.90702761797713","31.226387753825456","57.62301645045242","76.87999805770494","63.19733122513122","100.75279542449788","20.524221104309927","0.012800505984250232","58.45240743775223","42.44408426168665","27.34760119737944","62.54005220917388"
"2584","56.397874247192284","38.57073292403847","81.04037383125952","57.07501777957623","32.765647367351505","75.47619555298883","7.2659125985869055","0.1887021353070748","19.524355096688602","50.344992086144174","37.46302492400502","68.30119045733079"
"2595","54.15709091429465","9.972251901490921","88.3454912254438","39.28239707162182","3.3669487189412193","76.29763249906999","28.15358568005263","-0.1942973862469628","84.58490975082954","46.439610864510904","17.818102678223397","61.962101145299826"
"2606","53.05573281288795","33.011746039125114","92.81609691292772","64.60208412169032","40.17153034585755","82.13762613818037","27.307052678154353","-0.11765171064147477","82.04897207784742","33.98792779891145","22.5814143533466","44.81446078463574"
"2617","62.46799253449296","39.073306340956634","91.97960307357431","80.38606123251007","58.60455961367368","95.0667385528728","25.65600925512911","-0.021038362781897593","76.9459803726996","38.623279956298965","16.765713547751666","54.05344372040207"
"2628","69.51587203973278","33.544182052934936","95.8746687139297","40.88048002989894","4.550562909175234","95.0296250308806","14.341571645241094","-0.2472965727158797","43.366476197344085","44.149447901620796","18.9305598515053","91.81121361284093"
"2639","67.51226601146782","17.52812497373436","92.83067333500261","67.68326985588591","52.295293947384735","91.11708529975985","28.24678625516624","-0.29277490400695705","85.08406278272813","48.00520645784338","18.122953914088956","67.3285400825961"
"2650","43.5002064070031","29.53468012666125","67.18688689800177","54.11969058083355","5.551972731912173","96.56600031243546","27.960824058081062","-0.33917552693417846","84.35151049939068","41.32396918734247","37.74953907436163","46.800152234649865"
"2661","52.53361369711579","24.621766223889733","82.73082926864542","75.15297674167087","51.2820880168076","88.81683802724953","25.511374662279067","-0.33872407282334505","74.42548405796785","41.421860509301744","12.420336642805603","79.64045980108918"
"2672","64.45153006019231","18.92344086943242","91.26532475970015","44.33477858970769","24.1915208833627","68.53839596592462","27.95299148371305","-0.32969638525756506","84.25420602533725","68.84336389871908","19.719674735016348","99.20353919110205"
"2683","64.4262355016448","5.319093332809433","96.14654615424527","65.40527450078137","13.251608263460492","99.73075862655938","31.63355835816157","-0.3267203648831267","86.14379317535204","41.95313251923033","11.537077892137747","89.12091590857463"
"2694","52.499462737211786","22.48140774490634","92.11166182339039","75.74477712524646","53.22615233916416","88.56802426224166","22.13579466479958","-0.3213061906908007","66.71358504235127","47.40174474676527","17.636387975972436","69.88045734920011"
"2705","84.67168648887817","76.53239068001018","92.75442574688424","66.01635524073953","24.934203147962023","93.34813349511737","29.517490172613023","-0.3316955741085107","88.63462770415518","44.245486563610505","4.862821736236316","77.6208553939086"
"2716","74.68381156300937","59.797416406825654","91.0648763480958","46.551331848925884","11.253886682362085","80.83484309727992","21.291434981892348","-0.3069296552911752","63.280941729262075","48.684049165608485","23.512984336649676","95.49250057854881"
"2727","60.43462240793142","38.815125014997065","85.69084776101295","45.014879328878216","28.521822172940453","77.10914155802602","24.882202987595903","-0.3138824475857873","60.738014323877294","53.86916059433555","13.351490115420386","79.10793562775447"
"2738","66.29084137134875","22.115448406783866","88.90681623628578","42.684565282892095","8.206559000815904","76.0892152450105","19.46679432952983","-0.32183807613056514","52.69712799687361","33.11257066175609","13.21663603150444","66.14319923089386"
"2749","71.68132682629046","42.6057213755381","92.39011376912859","55.66882330814108","26.67794719720095","85.6588485207644","29.707843744358073","-0.31592786778594195","82.7597619882994","44.1026167942428","16.282253287376978","99.27117264072146"
"2760","74.64804048911941","52.42153114832102","96.01731293150411","82.2463647609059","75.72328115812579","88.29019259929252","21.372729271057352","-0.3278014441851196","59.58390306607798","62.15437902810036","35.41790628734933","99.53531248014714"
"2771","65.61331377920307","42.336327151409435","93.31245964755901","66.07324581365658","8.763298796467836","97.25994421690773","24.67895138489713","-0.3118415603284204","72.9194120838062","68.43103896389327","54.00483418053494","89.66532959127619"
"2782","50.94964496219634","19.683238195466785","95.5122048248717","42.38611895414513","11.185620379363945","77.96739502603579","30.71143251542078","-0.324976814128897","88.31221097323555","34.64922964195271","15.208036121785687","53.54138058579675"
"2793","40.721999872924094","25.132792024661057","68.85572823246717","63.62117373878815","40.177077925066286","102.40375226156073","27.846622574114463","-0.3099638564710988","82.30125841540726","59.92361871302581","14.453642750763004","89.97069542493794"
"2804","51.93794306885593","22.751962520084838","96.49429998873055","81.70387154371554","56.13524678811099","107.01666501753323","24.51460754533467","-0.29163182150756","68.73429248215106","83.77034240119796","63.03330937114102","94.32179708060167"
"2815","64.21995261455868","23.208653239653874","91.86853331623888","47.33927832879474","10.085426989812294","79.69689153034139","27.215251864629547","-0.3287412225263038","80.83606255817234","43.72374248270688","22.72814899845209","72.17956027893042"
"2826","67.33193927370117","47.110375131336596","97.90363139669897","48.1681328069522","14.772660737165765","66.59735185681009","24.171506806409724","-0.337775952992126","72.72412632360303","45.217217507380525","19.333465807926153","78.76856738002735"
"2837","58.478433909858786","43.054166232054214","88.33835646180894","35.29006105889436","9.766561407296752","64.80854825383305","15.32954616292575","-0.3409138606647073","46.596362309395076","53.44723650074493","26.567280610358875","67.7084897704821"
"2848","57.9244001900205","31.805725255379365","96.71867702431214","33.56394291964543","12.757371479785299","59.238596712458126","26.782614930032363","-0.29681229004717136","80.91778375888018","29.85128878207804","21.61336102074194","35.68573516626212"
"2859","67.0367752145981","43.57033412879815","83.85983452764201","27.982294812466645","5.776056082049498","45.89406193484136","27.59034277695442","-0.31989258771198903","83.36122344863641","39.27765108879196","29.839855600455223","54.47171067449182"
"2870","65.8298620384307","34.06701764096299","95.47217546241421","33.80029445328599","29.156519824211784","41.217515242608215","20.21084792312999","-0.290142617190864","61.21096977654438","42.837361568903596","31.859494974460283","49.75031766659008"
"2881","80.1663948213169","63.8803938993933","96.9084872733871","36.9478916309888","22.037974885569476","49.7911632190208","26.526912681384562","-0.253515789085126","79.90150579099324","54.095006906903755","21.692621840301708","103.74442840060176"
"2892","63.659435041530514","52.108370438383645","83.47272233725971","59.49782307176577","49.6127273721625","75.04622837923155","47.41338824782134","-0.2571970995309078","79.39729145289701","40.28348234471314","12.050784524056489","86.73862200813585"
"2903","73.94652800606518","52.76635857501286","91.46249306237591","53.08708918747387","30.531252232656918","71.00699267032533","54.4130815739739","2.6830251855730487","84.69130599173712","63.133345961731244","32.57169245882106","89.93480884708019"
"2914","62.57525112606144","43.01102645746403","93.3217858640608","45.795021899188164","7.689291948895348","91.90043710326862","57.50878115694267","20.164248173575697","82.06994708171518","72.5142891447484","27.201795406486575","99.65212109037688"
"2925","57.50709556748836","33.048635296149754","95.50068303768161","21.23989937087958","10.363591699047069","26.86300871935909","50.82952358353295","3.2115738613481803","83.36279085360277","33.68750135462869","4.192689686897218","68.91008155383702"
"2936","71.05039928906031","60.882750123806545","89.05701120273164","50.08970424188169","34.12242400545107","73.59777187328503","40.94764679623313","2.6256620325610034","71.31454125754126","57.86583804602873","41.87854289526261","70.27999952259863"
"2947","49.080028565510794","27.35897060434514","83.45781925659513","51.128861951468956","24.042691787876322","93.73166806325699","50.397790695967956","5.664380152371158","85.65100469036209","42.11323147249717","11.657876083370287","71.88571726709539"
"2958","61.55199604249034","44.36003761051054","95.08778534965526","64.44545162171597","19.357290203620355","93.20757336917455","53.88032436754664","5.042779455177983","88.08420190696138","43.83987461513639","21.738578696821385","75.77208565549705"
"2969","60.232721603099435","37.15807951315237","92.27563195383303","43.11991836791143","30.88071070322482","53.29158583635698","38.71327840664993","4.338834883800948","76.42089241169184","35.67016125513296","11.427186615545645","62.0329587108057"
"2980","40.8454263452867","13.200967802743161","89.24249021615023","46.50725157966945","32.810604348834865","61.047044351226326","47.790195618305695","6.667028536444751","86.35000368247812","78.32083440640578","40.826416318543615","97.07331328704416"
"2991","84.49508915028356","60.19590280098602","97.20447489285439","41.38257955928559","23.707393179052907","58.00371245972123","49.69108516413363","8.186301639198728","80.76255792593963","30.053865680277255","11.38773976317284","43.41547088512645"
"3002","82.31212661039423","53.11098717232236","98.67305278438063","52.51440454034596","18.278490988277277","101.54240318883583","47.95914288786826","4.825773780684236","85.59582730348288","29.232894264638308","15.229294777709692","41.68077611084931"
"3013","89.12430987125151","88.22816441180778","90.66233650213125","67.21283815788121","37.731528920243086","94.78182663220346","51.274428040285876","20.33935837515289","87.11786204119448","23.63394445291497","11.43856936895094","33.940867098190964"
"3024","51.44104701205786","38.99833909472158","75.71018996222978","46.332122250864494","38.5147574105409","54.04313414029065","48.8735104701284","11.68511056091155","83.75267589954586","47.53857497069746","29.483427096022496","83.47679189260319"
"3035","38.57938329439605","25.166579363998828","48.481489238415385","29.48731885098086","22.108241730591057","42.1041542704386","49.26483512385553","10.382729177438964","86.92815065476323","54.6102371672545","38.781919840992074","81.98044494235337"
"3046","48.851286785270304","25.643361434997956","71.24693341734186","55.408541317293476","28.88544544617637","73.94735564435238","55.612539155657295","12.645998915837513","85.45742437496185","34.153069791345445","11.047100681061163","60.33809303346127"
"3057","81.80796536563437","75.37535735316668","90.28217061006075","66.92996526454469","33.796527593529184","95.78948597627291","40.68894619712179","1.634131104123765","88.44314913460656","57.28708898830505","47.78607175103893","62.594841736842156"
"3068","83.45449542444099","66.06794739266272","93.12862199381387","75.84956619882173","50.56628228257687","95.67377219877588","51.365199136431805","9.732278566355689","85.73608137668518","86.62409980598166","72.5732646876185","100.296242714748"
"3079","56.467875763883306","35.84567582549588","84.92194636553256","61.300024865483095","12.826133080617655","95.89750098353555","47.612643725127406","2.1183301963004206","83.1832224729453","61.44314262931592","14.904476156036537","95.16117639015704"
"3090","76.65933350647185","62.07759660204615","90.5225647956787","68.0558104385718","38.16040920325836","95.18148591259299","54.23696574310666","21.12311389033769","76.87249128620756","35.9862550046306","29.345158639737274","48.7300475636969"
"3101","64.82920861928238","43.76270388506693","76.47021521753167","54.67597698782211","28.916004766723233","92.82549286961257","37.4735675944798","1.5335158991376558","59.72125038756824","38.13756952912525","26.089562087987236","55.38291464910775"
"3112","79.58853167247969","51.752021703855426","96.35185798685148","41.56670753215881","21.202877275837118","66.880082275425","44.25762046561473","2.076551401261479","80.69121778782969","47.56383966931825","35.0039704620191","54.74019917881348"
"3123","63.01613979189508","42.385141124364125","74.37306693144473","68.49554865622696","46.96334479230818","91.37443924119302","45.72599717416102","4.11002521116261","71.88706559709692","41.41782378304291","16.962516746310946","60.34228285826917"
"3134","53.09528646385621","31.470514027132896","91.43037250944073","47.11551950246095","5.997958565352266","97.01760534294448","54.00129173764958","9.06832727899729","88.7690536402644","45.705452718585974","37.84893303522101","54.76188351613739"
"3145","78.8330065999615","54.58144733588013","95.62437545790797","56.84860388532184","35.65953476568259","81.18472592929658","52.53352694921875","2.5099495712088844","83.03000732091705","46.89712367061649","37.48927642843303","57.7836355893308"
"3156","76.89930217648721","63.69580805099203","92.61531718935524","54.95066755418645","40.95608420355798","77.63380741010128","51.895820896895486","2.702176841624439","88.14629580939383","58.3558574004497","25.587124717131836","93.66589987285731"
"3167","88.93241662201332","83.67199376406094","97.5046089986734","69.2178419159427","56.66970073895925","88.83120190343263","50.14368808083146","18.644789120722656","87.0560013458014","39.86032379610105","23.9352548092751","51.9933347367431"
"3178","78.64016424023163","65.38959577865195","92.15534530381728","63.83955722243892","36.964482924359686","90.17610922169601","59.837053249597915","24.547423278347882","86.35803375366352","29.242814111915653","23.126079428990245","40.60551250730197"
"3189","79.71095561439978","72.07846657444136","88.59223343557977","52.97548384408831","39.3110784209739","63.63886968286257","37.203257817505","15.853900679826998","50.38841286404822","54.53439312802458","26.910197515826503","98.94897555291655"
"3200","57.71489240075952","39.25966098186401","87.53237672590451","35.9515242936628","28.674215079936232","47.587469380746846","42.86590851273042","13.799574892627868","60.80854916037943","27.009690598360248","5.575330336085499","43.32659431569521"
"3211","68.06789914240632","51.30527846512863","77.77766453097932","45.86373036016149","24.032565294488585","78.98192442380292","47.96223698408164","2.392444567639152","72.85328487640584","32.72250583071124","12.429168620566339","62.27383277865799"
"3222","78.33882522056774","65.8341027886489","98.13779161478436","66.94204686329948","41.23684928339557","97.98752222802462","53.02999969322742","24.735430435613196","73.97886433280924","44.132477705606085","17.128524199649924","93.0435404621281"
"3233","57.78990116022893","33.892401278524495","93.41582658045552","44.8764189736924","20.76105197798184","76.96269057042062","64.08384483505246","39.47999895658312","78.90656844318444","54.46307145184883","11.66193404018362","81.6460179292888"
"3244","71.09269103987488","52.88231429881896","93.3663404773743","67.59745620909342","36.877890305436054","101.05679055588631","47.60124636379759","22.52649453595658","83.48236321709308","21.949239434836745","5.912770302071081","44.60735600777692"
"3255","73.80123536452781","62.748707236090844","94.78127876871004","71.07859723391013","58.37113949640817","94.68593371298009","53.81651944572187","37.74021018465717","80.24379719405316","36.84633427474038","16.737236172212178","64.02108321301723"
"3266","43.730844750553864","17.698050484354255","58.941080037689176","32.53342948926136","5.46083002117032","82.34484238310996","54.30861383046849","22.441126284690426","74.73488303326695","23.95757307955949","11.05817669658165","47.65898692178185"
"3277","65.05223415460888","45.97941674000265","81.16113690532806","74.42831044361981","30.306924835528452","97.5850080248535","60.20274863955893","44.09647368529695","83.86574201432623","67.24515342842618","45.70718094441851","96.14526910546988"
"3288","77.11320171209819","46.24251226267584","93.30658604971855","37.370891812764064","33.408660246293394","39.41849696704029","59.668754066565235","27.506453365963115","83.00225335752528","59.693428510612556","27.176120695561867","94.51108660579789"
"3299","70.77391610333736","52.24029915433515","80.81674528112717","50.58909997140258","29.808510812100188","63.05102822903113","52.9541125281417","3.2954697185456494","87.73133345315144","52.414199935750766","4.463001191306091","79.1978447742686"
"3310","67.78913150421833","31.2067964450168","92.12133889169077","55.52890610968072","34.387986348869575","93.0658157451883","56.834114481758824","50.62287675088831","64.02608783148875","52.79761991032799","29.068937567101255","98.47826421928187"
"3321","89.75475919057028","75.30531850086201","98.46340646963078","84.49881277943653","72.02134674401236","103.20484979070326","56.4605247263298","43.23616174892294","65.93738291715091","50.81762456326796","4.66656143181105","99.9234997562914"
"3332","76.12472361785676","40.4933268126634","94.15654448293688","49.48762479392684","8.102670790177672","91.14462742940903","62.56938947552453","54.036817313717435","66.87758870004139","49.06950730531642","8.477462289410106","88.42125645431788"
"3343","62.87664149689679","36.6042571490748","95.04239644087093","48.83100625489337","30.334169194667414","80.78642616283794","56.9058254463308","47.32192197789657","65.43767855008014","52.193643695270396","4.528602623412035","106.21143766886819"
"3354","67.1507204250867","52.87762843475","93.928088462745","47.75120842732215","18.99852520827475","88.79770665175897","57.836865916620276","44.18054262919976","75.8534667444827","42.39384897027355","16.469716333432935","65.89654020052451"
"3365","53.47086897130087","21.078496333929536","95.48985023909574","73.84772191101794","55.26164867053435","92.099097203337","63.42507897166411","50.56250588527748","88.19060872941084","34.853397502977046","15.238814330662578","50.12549897732124"
"3376","66.01491251490843","27.986471021774225","88.89076644347611","66.96028967443578","48.93461350308892","100.60127560281163","65.28454290955274","54.19299656999324","83.40446197534939","57.928314102237685","4.129231582964751","87.41156528744753"
"3387","39.88843759888843","5.789890303808543","90.58984583514967","77.07999785517184","55.967930986800596","103.21320077402356","66.72790615598127","58.02525103144281","80.43757229591411","38.05451478526191","5.792526970712502","63.56506616059123"
"3398","74.53836436848978","60.35560750493704","87.54640033268866","69.24048092314291","58.565071295144705","79.31870818075873","55.111084208769434","36.92362242952611","68.60777440508812","84.60138400774319","63.08930511403732","98.4702734623925"
"3409","79.63847185162196","54.135025365848186","94.71760434701926","58.76908727441728","38.97127470348211","83.53146085583877","63.68716857889016","53.0986197442774","80.92929187015848","56.259125915199604","4.518258109901955","98.98382443257398"
"3420","55.43044328293477","34.944115660998754","67.02984503244362","70.23028422738673","48.696000749049766","99.79663460356147","59.03030354001779","42.61081888210039","73.39540716711943","56.47461317762892","4.761020456561644","94.76907430626079"
"3431","77.51033340000389","54.04497846226386","96.00211780120003","54.01089755142499","14.069113072353948","90.55296340730868","67.43249318817207","55.02244016658401","86.01329707088092","52.79691658140246","10.418059522202588","92.38793447605669"
"3442","74.93580507071698","58.96128192889704","86.19522338617124","68.66485757186182","62.40152424244891","80.20551359630396","53.60345846872127","10.702395724331186","79.64468844466917","49.05747221900331","4.494925115988445","91.62320061932263"
"3453","74.69649443415884","61.995176327881154","90.95602795935878","84.52037163736743","80.05210774921252","90.9992012052815","50.06472737544982","27.797363838313725","82.89470771455645","41.89400091809261","16.284391418418714","57.187078262089884"
