"Step","Name: ProdTD3HCAC - d4rl_normalized_score","Name: ProdTD3HCAC - d4rl_normalized_score__MIN","Name: ProdTD3HCAC - d4rl_normalized_score__MAX","Name: ProdTD3HCnoLN - d4rl_normalized_score","Name: ProdTD3HCnoLN - d4rl_normalized_score__MIN","Name: ProdTD3HCnoLN - d4rl_normalized_score__MAX","Name: ProdTD3HCBC - d4rl_normalized_score","Name: ProdTD3HCBC - d4rl_normalized_score__MIN","Name: ProdTD3HCBC - d4rl_normalized_score__MAX","Name: ProdTD3HC - d4rl_normalized_score","Name: ProdTD3HC - d4rl_normalized_score__MIN","Name: ProdTD3HC - d4rl_normalized_score__MAX"
"128000","47.318187008012295","46.943746691335555","48.01268713373333","49.60839278466529","49.04959049303335","49.95024542529091","46.91524962254133","46.272419237996154","47.30529856222606","47.109084424475476","46.83458044191457","47.53304437218514"
"129000","46.34504887241773","45.92694297796315","46.97479670356814","49.53710665013887","49.35465004742539","49.84723249275267","46.21725935156829","45.98806488813476","46.33335050067601","46.29723912727417","45.97350579822263","46.46948369861989"
"130000","46.781384888540096","46.650517082115044","46.87083493776753","49.070226783434464","48.665808649899574","49.46155409480248","46.35307730927729","46.11419261214463","46.79961172088871","46.37976671706489","45.94710728142174","46.62274674712426"
"131000","46.73962792995034","46.52187612338057","46.87087765636393","49.80186890999388","49.70391438683102","49.894326524851294","46.84297453078088","46.73181177136304","46.937323787965","46.467833906825284","46.272582079096196","46.79508860997821"
"132000","46.69550048534546","46.504046989017915","46.88801028916778","49.525450685187565","49.224268834911946","49.729667101055185","46.849837581458","46.25822688164668","47.4744973732798","46.8317439508437","46.570895544974036","47.30399680899085"
"133000","46.68383807175476","46.50406801339758","46.86490090891965","49.27787076361212","48.82976521575344","49.65539546260259","46.546061899248635","46.217027176409275","46.881284162755044","46.648911527676695","46.558796506421665","46.757723451921684"
"134000","46.81519642886861","46.530696386132","47.35106796977781","49.38600600600416","48.47950976292599","49.8477225212491","46.616407840496834","46.1343700493046","47.37513946730304","46.71257186781841","46.200325792001316","47.46883173511546"
"135000","46.61638222367957","46.226277676083924","46.842561260658364","49.018813914630094","48.56829778440556","49.581162298560166","46.60098778733294","46.212102702013176","46.97751069114767","46.429543580032686","46.081021276056525","46.90785424468865"
"136000","46.031719310677225","45.71535688679993","46.50025492962844","49.466456384333185","49.035958159826365","50.10019469330251","46.380514916824644","46.30048606717798","46.462471620345","46.17785170635856","45.83524547524095","46.39688773898434"
"137000","46.928448522847596","46.10173149545763","47.44278481161109","49.19973885469562","48.60329557836584","49.51951339854933","46.81605142402972","46.56899027689755","47.15625785620306","46.85271232662448","46.49205400315074","47.40212664031492"
"138000","46.968121004921166","46.67368035518445","47.396703889173395","49.15018355031021","49.00444260534137","49.441440746166535","47.06784933013762","46.57415972784511","47.4693888426334","46.79533149760369","46.373489454973225","47.09133267137821"
"139000","46.493713253416274","46.25132971754141","46.83004374383251","49.25054851769439","48.80805078005312","49.997976428588295","46.59098336033551","46.408763671503635","46.70425826593182","46.45953779081146","46.235520369385455","46.787649964102314"
"140000","47.30890186564312","46.856556005828885","48.059623713981026","49.413134207728355","48.91233173597102","49.68164118613652","46.797175907719556","46.54974636337671","46.931785851528566","46.85788266536505","46.31804299904048","47.14003716755009"
"141000","46.71641373399867","46.44735969082503","47.24855786404292","49.21623312694166","48.55294886904857","50.04938194547761","46.63915126654967","46.49553345818171","46.90331968563176","46.6426955002219","46.3908054535045","46.99816981894418"
"142000","46.523803747529776","46.03102711915118","47.1256387812868","49.0840238486607","48.773712562418496","49.43455160567235","46.66247285545745","46.34803316627841","47.026137464565835","46.52127821335367","46.19337374304339","46.933118830956516"
"143000","47.083029304952866","46.83565065042894","47.24326123535257","49.46524541805087","48.673850828141205","49.969865728743834","46.82418837801498","46.69596027520206","47.019778458376294","46.575971794393155","46.20197881016882","46.88433572209847"
"144000","47.07801285380433","46.44021448248165","48.14384288903973","49.64225295400167","49.2140770268423","49.88140329415862","46.9427284358027","46.64055307992169","47.41899584803594","47.100139588202325","46.51977850329146","48.05920429211203"
"145000","47.33839021028093","46.99077594388109","47.63975166573","49.244558776934475","48.844289305052655","49.49480194776585","46.86782409172539","46.75102789100035","47.09940963682251","46.933741867071895","46.85221858283338","47.02046468393962"
"146000","46.83779551531817","46.80744802307251","46.866994846740944","49.66777253092592","48.633770176685424","50.29830790888409","46.71848378768269","46.459835005371666","46.86167516963104","46.751555451644215","46.39122050283414","46.95115984476147"
"147000","46.992220786938695","46.64333586203269","47.21085162179508","49.49857550334724","49.199101934903595","49.6759821238078","46.793428786941945","46.50897598211574","47.103637099679894","46.695618744778216","46.40290183287178","47.09092459687775"
"148000","46.97605825267778","46.25188914947045","47.73652002680573","49.27247518079423","48.950710116787974","49.64515597862013","46.58904296282956","46.18697126621304","47.019688283446385","46.36756150318869","46.073242972056","46.7618087005706"
"149000","46.75772268150762","46.41492302649319","46.984811858523386","50.0699463116111","49.568666044569454","50.40787948740263","46.632930627383","46.18373795596861","47.1377171904383","46.634736142187855","46.53046422492966","46.73234683594752"
"150000","46.85141052549354","46.75374629689879","46.90251449251126","49.82468773448324","48.184812416876774","50.797513102557645","46.22292311287947","46.15672783394547","46.309207169547996","46.42617579203175","46.382539110795165","46.484131278879886"
"151000","46.60591369154485","46.33214656856664","46.79246953754909","49.851787928807006","49.05946228681583","50.57929278710533","46.914521064892845","46.568182577615794","47.18301788351098","46.378877184808225","45.832776944355444","46.728428849921464"
"152000","46.76903237251941","46.35335936249618","47.281539304188385","49.78637453624703","49.250123828298406","50.17747905129579","46.71383612338292","46.52319524226586","46.99512525939074","46.550338066290074","46.49423570946531","46.593218164495"
"153000","46.62205678383455","46.25345884725999","47.05787423736459","49.51295986065579","49.16391357592351","50.19255739246174","46.80264244080278","46.58898877661389","47.179971337619655","46.76006687744954","46.61131026102691","46.99639226634336"
"154000","47.235499950821044","46.787931441374795","47.46226527287044","49.36971801550396","49.15670022578489","49.71587426597086","47.059543138340835","46.53297807849881","47.662946099382005","46.91810444482123","46.43819139082228","47.32808868015772"
"155000","46.67548717093126","46.4508565262338","47.09778034370023","50.18736523633411","49.82952851173869","50.738652839787456","46.836539321414136","46.30495480529339","47.45949132162488","46.6255419794174","46.081944763260175","47.0050297490677"
"156000","46.832445145613576","46.570640962210774","47.27998609489704","50.04852713747456","49.8139215846602","50.27883255370777","46.58878026498282","46.30114217860955","46.77230273127654","46.51162293798313","46.39459489300817","46.736522400236574"
"157000","46.97442188391461","46.682098521700304","47.167293513683475","49.86282444334973","49.14367500553439","50.55925647454907","47.23000083450276","46.69523292780857","48.06677631330846","46.96647746965787","46.452650540933796","47.52146101782393"
"158000","46.725127899560924","46.38400234893471","46.90005596967977","49.162259468872186","48.43054844995335","49.59242104151094","46.770608316632035","46.15609299791921","47.325842791878735","46.611968580836994","46.44355484962991","46.87151800114858"
"159000","46.92773583428695","46.78586799484518","47.04917195219731","49.940309616671065","48.905555642361705","50.63802984686389","46.94933453209466","46.28672379186864","47.51342969472491","46.77941280510249","46.464341870002826","47.17502288583707"
"160000","47.01125719448472","46.91172187955417","47.171344648619794","49.86006087559068","48.986076843830325","50.41791872542627","46.8393259079379","46.608461843836736","47.26173594496966","46.693032935677024","46.40040117850568","46.90427542007119"
"161000","47.07840801667448","46.51548444758367","47.483074476315664","49.1240010704722","48.13206198777536","49.65262420745128","47.12407136808415","46.8512218099209","47.61226260560077","46.56734157970741","46.23515737154014","47.10077255933419"
"162000","46.872934796767936","46.498776871587","47.0778139755395","49.63813121530679","48.9056403169368","50.079182337137865","46.929038886723106","46.563955322130035","47.319831916234115","46.85630580439389","46.576859247832566","47.01223150900608"
"163000","47.346457961235195","46.48474447327633","47.86467404611594","49.742678925398536","49.05215450085422","50.29528087625093","47.16227858579938","46.68112155940695","47.861165453308246","47.035125179815616","46.82381563372272","47.25174745830781"
"164000","47.51205668561988","46.84460031604606","48.150738682241126","49.784537684507036","49.07506776911555","50.18883134429502","47.69000736236294","47.1016937878187","48.061410558708424","47.410635455565775","46.666244427580516","48.114142779928684"
"165000","47.12900740008249","46.889226968559065","47.412640958463825","49.78125099728183","49.39965013795615","50.37530053215396","46.97420951291153","46.89196341757739","47.115034737887385","46.791848560480524","46.603136595022434","47.1086529200956"
"166000","47.099628802523114","45.93138783081061","48.00431201051983","50.12228790577228","49.27789578321959","50.555791574015764","46.58228098414204","46.05852118244417","47.03359998015289","46.69056979997779","45.713130349107445","47.42490008778324"
"167000","46.271813688682776","46.138799961499835","46.417919179700014","50.275746353009055","48.961892305113906","51.01091829278334","46.87102122391348","46.427565360397054","47.51314324874658","46.24381072944886","46.07039814053877","46.34091104562234"
"168000","46.89743113202454","46.72444535080065","47.017167373710336","49.45950305876656","48.637224918076505","50.74136064025916","46.99567877974485","46.63071524505277","47.61330472556396","46.719577811660976","46.173634993943494","47.075145230998785"
"169000","47.01631393585061","46.70673020501815","47.52629023626213","49.84281239911825","49.665958742722474","50.08898819880826","46.90052641367583","46.61296909043842","47.10863575410082","46.73216895482714","46.67864947244155","46.76772136437503"
"170000","46.59290485049366","46.19148695682339","47.171188307574546","50.069738325706396","49.614157077107315","50.81908148073332","46.627011428476784","46.547070560945656","46.675005008719","46.66123634142929","46.55874926272453","46.80473274528932"
"171000","46.83577393281007","46.458723617140926","47.493049731162415","49.632594186268754","48.66404639409895","50.54235729445023","46.68695062593799","45.8849873347983","47.339743078183524","46.90502795008087","46.39808968811832","47.21470928016422"
"172000","47.093906308352366","47.03987989443004","47.13597161374055","49.92141319716962","49.39143368858871","50.2508307380619","47.01049713863029","46.8756964796894","47.22442764337233","46.99460955820558","46.925336301252734","47.12317855421097"
"173000","46.94643624984342","46.64441788513222","47.258854307479154","50.46536230925812","49.97001873082412","51.0529789635255","46.92187942393483","46.52121505990226","47.24858294631337","46.852279180181284","46.70211763069265","47.07064647292477"
"174000","46.96964038726975","46.9298711490106","47.00211951497717","49.93296325092083","49.17771384909253","50.80022875078195","46.839059892273475","46.60473052206597","47.22697272873442","46.806886798257274","46.455187985256515","47.3449189133043"
"175000","47.27109240494067","47.18267482217509","47.371186648271916","49.946261900619156","49.1859709122904","51.30000899679589","47.216779968981456","46.70180810389388","47.61878825087937","47.17309326876415","46.78281167963472","47.52242481627329"
"176000","47.32455608532575","46.78687050416061","48.07083802253321","50.22049637249566","48.88179535430774","51.36040868728252","47.024851884252975","46.634995631376505","47.24687098410017","47.072055197592704","46.718828277406","47.629980484108415"
"177000","47.714935754360624","47.02007750711489","48.80179541282046","50.273575950427905","50.18299290102579","50.44180745287991","46.87552542773316","46.69157802673854","47.229222254113914","46.772158585352656","46.58741959289328","47.030202390571546"
"178000","46.66075691221312","46.254502259577016","47.441515097769276","50.35961942454582","49.18689342985895","51.711813757306025","47.25091831396841","46.25585121889437","48.59843264983965","47.14984003426867","46.17342134855955","48.803415373044345"
"179000","47.50447175494185","47.00636328328078","47.98263795099491","50.36346680111699","49.44614231403293","50.97615120571072","46.98580138329069","46.5982672953182","47.37175645124905","46.96562930026251","46.619321573383154","47.1552204126018"
"180000","47.13534567445359","47.03242924650767","47.250686633857306","50.020091726195375","49.49190331702573","50.845238592640804","46.97315426253906","46.65370768905433","47.322607409201076","46.92112804523589","46.795494468841135","47.16859898340087"
"181000","46.81030169141186","46.57583956646363","47.15813622907682","49.5575092242477","49.46112654548774","49.706956041673244","46.99504177952755","46.783901992551186","47.39186009803356","46.78328666577334","46.40181824675238","47.41456377645569"
"182000","47.13063279413445","46.48489114210578","47.52788118815071","50.39801195328332","49.391896326872676","51.216066029051134","47.06166810051971","46.41930626641762","47.44344342113689","46.90285500621754","46.445435920333225","47.224706767934336"
"183000","47.132419974923636","46.938870376227875","47.28385424242919","50.82729327995684","49.316297108491945","51.86809161491765","47.02516663773056","46.51372678149819","47.28392412593813","46.806998426225846","46.379051827899836","47.09566028649319"
"184000","47.02191598559773","46.64019766229494","47.66734505385092","50.120474276063014","48.78110317559662","50.92706934311264","46.91872852203688","46.55585689469064","47.55671333034879","46.81552896399321","46.434517268672636","47.324942169725794"
"185000","46.35724564422046","46.19385450200743","46.605654789864396","50.03716112035139","48.863508172644316","50.848347864429286","46.805739738842526","46.43791176396799","47.12567274937468","46.47959267195827","46.18773895268619","46.750133615230965"
"186000","46.911775716330474","46.423948109893544","47.43905499289768","49.65404400385126","49.25598252189314","50.1229565343891","46.665774907858854","46.24714497771476","47.404913457383095","46.70974853466021","46.57514601390056","46.82140142471195"
"187000","46.6473392898972","46.404873643367026","47.02270828205772","49.85168520758848","48.435627118691635","50.80263998604775","46.74569006748021","46.4689468311669","46.95634826827434","46.58564458850947","45.948187434310825","47.07433169309488"
"188000","47.15769110179665","46.97733520462798","47.277473275780295","50.208045805716345","49.47455872500603","50.69355440939268","46.99106886135107","46.66982951379267","47.473708755709545","46.663209479951796","46.43777915116836","46.77971163653721"
"189000","47.46233143229114","47.020185540156966","48.23266470509145","50.4107001024339","50.103575386332956","50.597124889734836","46.77610915941054","46.60104449359227","46.98332377589446","46.90242792112468","46.75123198708831","47.06292795660264"
"190000","47.12706719736959","46.87361065007392","47.32585660705449","49.989276407529054","49.889836906474564","50.08310290514943","47.106726867435746","47.01980802759683","47.18431762268121","47.04296089812025","46.81578681518416","47.45017233644932"
"191000","46.803726605948725","46.535219453839424","47.15259319503789","49.99274044269335","49.21309612251641","50.4116677123812","46.8850335394722","46.79551011825123","46.98951635458228","46.690724619088","46.40352780176178","47.11772285790802"
"192000","47.03638350788584","46.52954762207813","47.68288949430356","50.18865928196902","49.98298623778151","50.29835050837299","47.09183873395304","46.586454606854005","48.038475129158144","47.183472264244905","46.53175280370178","47.93081952557031"
"193000","46.955536518102654","46.76610093553023","47.208336694411884","49.53588612983049","49.1006369445966","50.378986274208884","46.969913043827894","46.451194882225316","47.45029519563896","46.74899320474285","46.51377704439342","47.03926966528431"
"194000","47.21906082790989","46.75638646951085","47.64788189011631","50.27458923490315","50.041750273652866","50.60849996079211","46.99555634924772","46.66719104284861","47.382806081013776","47.10765409549552","47.062609394402614","47.155067613180016"
"195000","47.61586041154009","46.87780355473789","48.86265662435609","50.8575036837534","50.202348148432364","51.999511364741444","47.1925212763305","46.739974264068266","48.03654235229439","47.24956753893249","46.71492997292512","48.17707448420326"
"196000","47.689763252184726","47.0325687488377","48.91904187925331","50.138783187261005","49.32538754404092","51.29949282685645","46.69800930206804","46.143707799638975","47.19856537861676","46.69968883711427","46.48509838477624","46.93890374960858"
"197000","46.99826200574342","46.589180745984415","47.25503192220712","49.99870140266847","49.5842828190952","50.36174949321537","47.206473809099684","47.00172386082753","47.48343262280763","47.21164478949472","46.84872281981166","47.75708116071452"
"198000","47.56365015717413","47.06129776271375","48.06139393182278","49.86873075118805","48.59338654245559","51.37245373128076","47.01782610145877","46.68399266909734","47.328595492714115","47.024304205021956","46.84930832577602","47.370349194211684"
"199000","47.76041907313433","46.96377493908896","48.70983740186716","50.28049642690403","49.07536927872116","51.88465786908723","47.036212311279535","46.68748759735601","47.22744881957156","47.09307424890701","46.732880857837195","47.35010284233644"
"200000","47.12919184680002","46.9643065873478","47.44795082140026","50.75848267174218","50.280722052677916","51.461884441692895","46.92889610795473","46.62387778313472","47.240662250912024","46.97108854663131","46.81150762073364","47.26902325557677"
"201000","47.83367099078805","47.20519333035709","48.33694912050382","50.63256652243043","50.15505517806744","51.370395072315056","47.36617476391877","47.31341187544129","47.462209335811664","47.23298371201211","46.94862034300694","47.6818241861205"
"202000","47.13246734927768","46.667162555868686","47.51477467299431","50.11797298494157","49.19878721879826","51.116555486750606","46.71314120299619","46.254996257502405","47.064354754625846","46.83975027883188","46.13034646652385","47.31573169432119"
"203000","47.79085410772537","47.32433836940591","48.501234484596196","50.83252474090884","50.581957876444775","50.977727526482916","47.10172920230914","46.74030602542172","47.590737133856656","46.83744378927423","46.496634013811146","47.153084646439716"
"204000","47.19387382625979","46.97167717049922","47.3329416407707","50.34842409948322","48.89144742519232","51.141428478866914","47.12878532437397","46.80326391314882","47.57446573862343","46.75465252676605","46.446743460336116","47.13661689488485"
"205000","47.468944739349574","47.27524009859888","47.82086946452046","50.150605122744444","49.798550738488004","50.62692624373142","47.471817084758634","47.30181775613633","47.57419372477762","47.159608044144655","46.86321997941239","47.424288760558746"
"206000","47.5131442342417","46.95768151646039","48.336537769991864","49.797731162700245","49.05391062093696","50.89297425480521","47.24317189426201","47.055496259211765","47.60005945144352","47.29333120989629","46.90176303602688","47.8848695718426"
"207000","47.31033500678618","47.0876390779082","47.46857477875356","50.28572355795143","49.991074123511005","50.81948152402337","47.45786016055816","47.042895894417406","47.96544725975622","46.951145776711314","46.731875316916074","47.359996209212305"
"208000","47.22661667194785","47.03368325638689","47.44792127673618","49.99993321181744","49.755617756862314","50.25389080734435","47.484800038330995","47.14064235085817","47.70448369039112","47.11133323744968","46.68968585287459","47.64529498103349"
"209000","46.85632552874199","46.38883594675679","47.38080890421875","50.67571864112424","50.17435535582666","51.34604298653933","46.99524091480367","46.84046027266028","47.255428728216295","46.8150129977569","46.273705183082235","47.61955901135501"
"210000","47.38308815847743","46.5122230985557","48.09791936923804","50.86508900258517","50.64631337482576","51.03403041860617","47.34150570735151","47.0876689403595","47.796260619371175","47.354879590911985","46.953284417244724","47.7853605220798"
"211000","47.60150332674065","47.190538117498775","48.38358437774843","50.59968343988685","50.196606400634394","50.873332666728984","47.23293950002532","47.06491122659955","47.35538628706747","47.0683827139888","46.877895038401974","47.3406099150089"
"212000","47.55502834486066","46.80873780150928","48.059227728261625","50.71588256392408","49.8811083187496","51.29786192933312","47.38944506905474","47.17180592933905","47.634809954211065","47.019509411641586","46.855681491274645","47.23160890792021"
"213000","47.03907289802921","46.774042713799716","47.256210588472996","51.513155255799234","51.23600036473223","51.92555622617198","47.720982262158806","46.57330164506641","48.78461746509073","47.27561864483929","46.45853289405496","48.26994591882525"
"214000","47.37408717003041","47.06521895298097","47.87691305905124","50.843677694090765","50.11932973311346","51.78070842447359","46.76361645384916","46.20214936342505","47.51134948156934","46.98078811439944","46.17596095337724","47.74227068294428"
"215000","46.828029822952054","46.48286599074605","47.021530317097856","50.3375910393702","49.98510721217625","50.71855817699199","47.38388109723866","47.07125439569827","47.66917478409623","46.95679415179799","46.51972026995943","47.43286421384734"
"216000","47.683355285226014","47.49917926744361","48.006522014086386","51.23591725741471","50.58372025029202","51.95905889946372","47.45697388831345","47.059649925052966","47.69527139198529","47.29604061189395","47.00111273545442","47.78024191593925"
"217000","47.012395892275265","46.859569093175395","47.14616744130999","50.26876723998785","50.05060609290074","50.458261833803384","46.91280204010433","46.45379197064581","47.640580151016316","46.73478474847554","46.22220031618096","47.04100933276052"
"218000","47.3774622683246","46.934774681437624","47.78513572351912","50.33189963639651","50.04070916779365","50.610038931143805","47.00695976712146","46.42911753790173","47.726321195473226","46.71478804867953","46.39867884686699","46.92816980155067"
"219000","47.67299343585932","47.47125244190157","48.02990949713781","50.333968627050545","50.08848221766099","50.60616232483004","47.133974128480986","46.555440329759925","47.52588747871062","47.15815409098274","46.63350658602394","47.44298047081057"
"220000","46.92065372886544","46.732390623274256","47.09501844216776","50.389591585001064","49.51434529709768","51.37370509199069","47.126752902241925","47.01155232756778","47.22013352796663","47.156741244361164","46.87100932536755","47.66225536301763"
"221000","47.65973032740337","47.079240966624205","48.5814498634665","50.70648719952101","49.22770783674245","51.808511966644446","47.474928889753706","47.381460208791395","47.61583752031073","47.605650568792065","47.1305469970057","48.15396815256883"
"222000","47.35324270463426","46.735760903147536","47.85908378496468","50.74098136456669","50.117596938626754","51.24484230525621","47.05438581742349","46.74750631134174","47.27692559495354","47.02991655907582","46.78982658391912","47.2862201819045"
"223000","47.351214386896096","46.69177458363938","47.902160520009815","50.73752053564684","50.14373704522483","51.75975514869041","47.29073274439497","46.949287104135514","47.58528784002915","47.17719709157253","46.82646886011304","47.51689172938716"
"224000","47.182172546271374","46.66029738427509","47.945141420982786","50.836521109381785","49.98704251680305","51.38463772242403","47.19723435202508","46.8546279059316","47.59629391132647","47.0350644099272","46.56519752589666","47.29789284638193"
"225000","47.13835221259024","46.923816143787064","47.366147060789324","50.61389340252907","49.58800793770123","51.61386748024063","47.38728005612435","47.14393831176958","47.59403863627904","47.08193490927703","46.97147950045664","47.295053382474"
"226000","48.051893929422185","47.458552790256626","49.053592541218116","50.95037524357735","49.65725156896969","52.07106756877481","47.54091803949612","46.98728243928609","48.59976790500107","47.15253716637009","46.195056935951264","48.53467111218176"
"227000","47.30660251619701","46.93359326016351","47.818434503005925","50.159748813261096","48.570662792963915","51.17598033378602","47.58631816096405","47.00844700705332","48.66319163836156","47.10848834038444","46.873181914483006","47.31409388134641"
"228000","47.002007126797984","46.7880554760731","47.359040545219564","50.81057068223282","50.2257013555364","51.69860065859764","47.10149416930896","46.86179025487449","47.547085787379274","47.05945160258117","46.87745191039481","47.177713653275795"
"229000","48.0013856635014","47.15076668570405","49.204457098219684","50.448229394356986","49.631719269504046","50.95663032581717","47.432139256157974","46.84160476677774","48.10920669386688","46.97118172894506","46.70058542442311","47.14491873903723"
"230000","47.61231068605199","47.171812579962584","48.11305042650734","50.82976015951626","50.259945553406524","51.72329596967595","47.187228683861235","47.0698080743878","47.38076673426587","47.09838518026688","46.91070148548109","47.43309400737767"
"231000","47.46952325272554","47.13355907652535","47.804080679733666","50.44431088872624","50.11659730912316","50.98123937096427","47.212331507027216","46.698761375930935","47.48892292158756","47.01619440119697","46.609755451557874","47.67837198879123"
"232000","47.55399965940979","47.479905229019316","47.63383031704267","50.73023853558012","49.847333491331696","51.81662744043304","47.524800312906734","46.83068798438757","48.055329043905886","47.39600835534745","47.126025523635455","47.93015377495316"
"233000","47.425855991033565","47.11949155946225","47.61760554189866","50.748750370722725","49.83760252794826","51.869102919668606","47.08173217008717","46.916341246812166","47.40506892363531","46.98711667955743","46.56093014878171","47.46098832446709"
"234000","47.79719353132552","46.65457135341338","48.925421554140215","50.67202250281476","50.27726057132947","50.96982004865416","47.746627778437436","47.00808851113009","48.67929045265525","47.565972904674595","46.98229723765971","48.35367619059399"
"235000","47.5597902664889","47.396363354045725","47.697340310336564","51.04929050911219","50.40663954073764","51.82587360100782","47.22091660571283","47.1533338360704","47.33423026629392","47.43384119036495","47.03261008678708","47.855469162264"
"236000","48.10043628000377","47.893224982746176","48.470461509720835","51.17869864957937","50.12755152490336","52.42946622827268","47.580128865742516","47.08909882853033","48.33687359956077","47.59230334365952","47.28133873092358","47.974229891152845"
"237000","47.38905366768304","47.11671976510184","47.65517579661722","50.952571426519626","50.658972697841264","51.385008234546014","47.496791035051906","47.1906187919985","48.03792862255444","46.81237941697834","46.511041458487476","47.12367997881142"
"238000","47.77409125157141","47.56303979704871","48.06936943417498","51.04090491945137","50.78645073681823","51.34193896875073","47.27108072227845","46.8655938794462","47.57500755422395","47.17144011663765","47.001862519630215","47.34693245471947"
"239000","48.410145819354966","47.7418402555877","48.944172545281845","50.71982045011847","50.371400431998204","51.04836411796276","47.727469915554515","47.648733996615256","47.78104151424207","47.8713614637632","47.28941376657178","48.62603766805153"
"240000","47.414185164775596","47.33844930974636","47.46161010550561","50.55255900408093","50.220045313958394","51.05361267103192","47.32165513098524","47.22276181118231","47.50265234259986","46.7756352541127","46.507354555950435","46.95407826037911"
"241000","47.44328822637527","47.178828653912454","47.93590510648652","51.370926893109605","50.952015994496605","51.88042901812422","47.65600688824799","47.188315448631755","47.96481155653806","47.216541697609564","46.93353582225115","47.52753619833154"
"242000","47.428555114516655","46.80061904969738","47.88466656113836","50.48371285518942","50.22475377278498","50.90547019492556","47.08795134145797","46.696596774052054","47.58823084309499","47.04101433566344","46.904744036106024","47.13035511390906"
"243000","47.62619764084089","47.405066795985874","47.83331971342587","50.2372616871779","49.44214003931632","51.498329959647734","47.406716061871464","46.99848414579711","47.69108614453612","47.2586375872447","47.0354072003898","47.62767496413594"
"244000","47.68585000439367","46.94378738668536","48.58452290908339","50.77131887644713","50.23040459343407","51.568204541342574","47.00845482330484","46.64625998019944","47.20987216928789","46.91542455009111","46.72264417519698","47.10934284462052"
"245000","47.21842269561309","47.05114753350168","47.3785929685771","50.36588074828066","49.73751042248674","51.42568455786112","47.12571687367099","46.76846047551307","47.437957924501326","47.09791260398081","46.89438911791983","47.30433303637747"
"246000","47.623907914627864","46.86566905526102","48.16984325960646","50.24154324540322","49.98387975597769","50.505264347350554","47.494267347422806","47.135514588648014","48.181177330045635","47.021974028652004","46.86924128435406","47.12698375177602"
"247000","47.29654132884168","46.91572858202033","47.6411001841374","50.09520852251649","49.78346000231174","50.41309794057618","46.87902240871855","46.63409937952714","47.253220934023155","46.95290182627188","46.57370010002341","47.47897763699309"
"248000","47.24784448115464","47.06348108288603","47.53932160435961","50.754555193903094","49.88608865299357","51.861067254379186","47.127030754459305","46.59526130223376","47.635057445028245","47.017608853884575","46.68291199054594","47.22983451663647"
"249000","47.91648865669356","46.98195833327353","48.69550613180934","50.33303292426757","49.78981469741454","50.90064089715279","47.44051502809038","46.716609747607095","48.383778602826325","47.210396272870334","46.326821505752406","47.868732893331185"
"250000","47.251407726489624","46.9944154295787","47.5811396674981","50.521616905538245","50.09407190534964","51.090702480325135","47.36859345037766","47.05338282329269","47.582877118216906","46.87290172744563","46.615680836019614","47.33325760522524"
"251000","47.55667568406438","47.0831395337736","48.07731474480563","50.750551466359646","50.71886951677421","50.80159202068318","47.28049663802539","46.94269721970854","47.59750542230813","47.09978203266987","46.76072445107262","47.38310588907325"
"252000","47.352265117614884","46.640485273059475","47.791692682289735","49.37914296503072","45.47837720968863","51.54307789601689","47.187964028939454","46.868727929198094","47.771968930241115","47.187663948955276","47.05429757899467","47.42279801542662"
"253000","48.17166824642669","47.75885990365501","48.68915276390257","51.17482274000755","50.57491535239153","51.54341933020651","47.64670888094483","47.30807487550452","48.15505737511131","47.76424676496577","47.12489860875433","48.742032538283695"
"254000","47.498527814925666","47.139481548862136","47.70585072202807","51.33804082679669","50.873719547974936","51.70484718729976","47.26375406469216","47.11471739159525","47.47115357566887","47.163503125740895","46.85310624663456","47.50837697703566"
"255000","47.862447758927736","47.625074505471474","48.28393074732929","51.058522916687785","50.372101163410164","52.164958042814845","47.42657539929122","46.97071450015243","48.282730016731875","47.20567632692022","46.986657115639055","47.315853097042215"
"256000","47.880401582688854","47.599727541534804","48.0407204497799","50.94686598169392","49.57475832882837","52.022911533511774","47.66158387671402","47.61142692079387","47.70430323475118","47.26391239721203","46.91275941123937","47.62912864484525"
"257000","47.75198920475405","47.09417900623145","48.16362413717173","50.43435217202718","49.59977236147965","51.04268263576011","47.10888466207876","46.82206200494414","47.42737382822097","47.110033957722784","46.705146386050735","47.37062192102758"
"258000","48.144710885044645","47.51102267980086","48.55602456528493","50.88002027334223","50.04982364316093","51.724156817828714","47.51696069348399","47.12873207920198","47.84757435936307","47.512820155193246","47.351068297932805","47.830657852609306"
"259000","47.8564859325322","46.97319897757867","48.39386906220137","50.4951939412376","50.08647570872724","50.74213031104093","47.13362545825475","46.74854635026732","47.3321191544219","46.888973508399225","46.619926483595144","47.32763251736715"
"260000","48.5265781302223","46.90305824920229","49.68830745531924","51.41057787648308","50.692244152469655","51.96550553576639","48.01340443746017","46.738962776263925","49.19134136503572","47.65088444559233","46.577010127003405","48.28231638013549"
"261000","47.824368157632335","47.769361340282735","47.90028340660298","50.90237989697234","50.13209903128122","51.423166143115104","47.52346911171926","47.28035064624023","47.748287487155025","47.079930336275936","46.78571173755625","47.49183480886545"
"262000","47.539135194928036","47.340943701323276","47.85069833743122","50.82645628754287","49.594810815088316","52.32975786142431","47.05768634589797","46.620796399249365","47.59612396203384","47.214644768421444","46.84531632640191","47.41446939260525"
