"Step","Name: Prod-EDAC-noLN-walker2d-medium - eval/normalized_score_mean","Name: Prod-EDAC-noLN-walker2d-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-noLN-walker2d-medium - eval/normalized_score_mean__MAX","Name: Prod-EDAC-pretrainAC100TD0.5-walker2d-medium - eval/normalized_score_mean","Name: Prod-EDAC-pretrainAC100TD0.5-walker2d-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-pretrainAC100TD0.5-walker2d-medium - eval/normalized_score_mean__MAX"
"2661","37.823967436548116","-0.33872407282334505","74.76174575935525","45.927541621142446","24.621766223889733","82.73082926864542"
"2672","38.75847361985746","-0.32969638525756506","84.25420602533725","55.97915864523667","18.92344086943242","91.26532475970015"
"2683","29.15269540227075","-0.3267203648831267","86.14379317535204","57.80321701200528","5.319093332809433","96.14654615424527"
"2694","19.91234437643536","-0.3213061906908007","66.71358504235127","44.42378244448896","20.196741566320476","92.11166182339039"
"2705","27.545405220593086","-0.3316955741085107","88.63462770415518","71.58688618594044","32.332485277127276","92.75442574688424"
"2716","21.434889487868645","-0.3069296552911752","63.280941729262075","64.00158728055861","31.954914433206334","91.0648763480958"
"2727","24.06983758517343","-0.3138824475857873","60.738014323877294","48.65552705308326","13.318240988538767","85.69084776101295"
"2738","20.01258207808165","-0.32183807613056514","52.69712799687361","55.14987520865697","21.726976720581632","88.90681623628578"
"2749","35.59109290921397","-0.31592786778594195","82.7597619882994","57.6104588348042","15.397854860345415","92.39011376912859"
"2760","34.13373007273621","-0.3278014441851196","72.4167324777728","58.707249096059385","10.884874916879307","96.01731293150411"
"2771","23.92666812419542","-0.3118415603284204","72.9194120838062","59.197383235121116","39.94959160287524","93.31245964755901"
"2782","40.80862402006474","-0.324976814128897","88.31221097323555","43.70767610990976","19.683238195466785","95.5122048248717"
"2793","26.303450589077602","-0.3099638564710988","82.30125841540726","41.80827886389743","25.132792024661057","68.85572823246717"
"2804","23.79385441702337","-0.29163182150756","68.73429248215106","43.167945385500005","16.857952335432223","96.49429998873055"
"2815","25.823008764977235","-0.3287412225263038","80.83606255817234","50.49228382546633","9.309277458189289","91.86853331623888"
"2826","23.583264107905034","-0.337775952992126","72.72412632360303","55.619881454685824","20.483707997639794","97.90363139669897"
"2837","18.369542257292313","-0.3409138606647073","46.596362309395076","48.372992315653185","18.056667533036368","88.33835646180894"
"2848","25.485571658406233","-0.29681229004717136","80.91778375888018","51.58624010188628","31.805725255379365","96.71867702431214"
"2859","28.607397488932158","-0.31989258771198903","83.36122344863641","58.06154645471999","31.135860175085657","83.85983452764201"
"2870","29.486000679756387","-0.290142617190864","61.21096977654438","53.66527215919491","17.171502521487543","95.47217546241421"
"2881","27.452482521906465","-0.253515789085126","79.90150579099324","63.87611573314442","15.005278468626969","96.9084872733871"
"2892","44.000182877198164","-0.2571970995309078","79.39729145289701","51.37959122213904","14.540059763964631","83.47272233725971"
"2903","55.07958228911148","2.6830251855730487","84.69130599173712","59.53146762913802","16.286286498356557","91.46249306237591"
"2914","61.7501930852549","20.164248173575697","82.06994708171518","48.66653022069291","6.940367504587337","93.3217858640608"
"2925","43.53253351100288","3.2115738613481803","83.36279085360277","48.994448547137836","23.456507486086238","95.50068303768161"
"2936","36.14820911243558","2.6256620325610034","71.31454125754126","60.74694766540359","29.836592794433432","89.05701120273164"
"2947","43.217676459635086","5.664380152371158","85.65100469036209","41.380112355163355","18.28036372412103","83.45781925659513"
"2958","48.56744301672897","5.042779455177983","88.08420190696138","50.501559687650605","17.350250623131412","95.08778534965526"
"2969","34.48944750901061","4.338834883800948","76.42089241169184","53.641686470032155","33.86858107083033","92.27563195383303"
"2980","41.25584570149422","6.667028536444751","86.35000368247812","35.52699763927374","13.200967802743161","89.24249021615023"
"2991","37.37248383142337","0.4166798332925678","80.76255792593963","65.67210487790902","9.203152060785357","97.20447489285439"
"3002","41.3741678181093","4.825773780684236","85.59582730348288","65.76623752984851","16.128570288211375","98.67305278438063"
"3013","43.85860156577652","20.33935837515289","87.11786204119448","73.08369097893285","24.961834301976843","90.66233650213125"
"3024","42.05316483936113","11.68511056091155","83.75267589954586","41.599637137358364","12.075407513259865","75.71018996222978"
"3035","42.40391874612278","10.382729177438964","86.92815065476323","35.96465699249658","25.166579363998828","48.481489238415385"
"3046","47.1644852316117","12.645998915837513","85.45742437496185","43.02094852791995","25.52993375586888","71.24693341734186"
"3057","35.93283430359416","1.634131104123765","88.44314913460656","70.79674335750178","37.76307733310402","90.28217061006075"
"3068","56.88539089334118","9.732278566355689","85.73608137668518","70.51473449877","31.695451721757017","93.12862199381387"
"3079","41.224443645491895","2.1183301963004206","83.1832224729453","45.6772979135504","13.305564362551682","84.92194636553256"
"3090","46.08731163636553","21.12311389033769","76.87249128620756","65.1077559817985","30.45302340777848","90.5225647956787"
"3101","33.52502520228497","1.5335158991376558","59.72125038756824","51.340836178704414","10.875718856970506","76.47021521753167"
"3112","38.595985022812755","2.076551401261479","80.69121778782969","62.67040579771798","11.916028173432863","96.35185798685148"
"3123","46.274626448721676","4.11002521116261","71.88706559709692","51.167907164016654","15.623209280381399","74.37306693144473"
"3134","45.91422500374213","9.06832727899729","88.7690536402644","43.387046727146874","14.262327517018866","91.43037250944073"
"3145","45.02873951459837","2.5099495712088844","83.03000732091705","65.8915424344477","27.067149937906322","95.62437545790797"
"3156","44.326599444621","2.702176841624439","88.14629580939383","61.09220915759573","13.670930100921279","92.61531718935524"
"3167","43.11903834146456","18.644789120722656","87.0560013458014","75.44735343954288","34.99216389213152","97.5046089986734"
"3178","50.281764967344756","21.615900120585298","86.35803375366352","64.28837419753873","21.233004069460016","92.15534530381728"
"3189","33.31448712375303","15.853900679826998","50.38841286404822","66.22938682140924","25.784680442437605","88.59223343557977"
"3200","52.29268974933878","13.799574892627868","80.57303345916381","47.44010169973564","16.61572959666402","87.53237672590451"
"3211","43.664790126369084","2.392444567639152","72.85328487640584","53.958137342274874","11.628851941880555","77.77766453097932"
"3222","45.19207321861838","21.678293794791273","73.97886433280924","67.01931524911686","33.06078533476419","98.13779161478436"
"3233","53.50476177524905","21.767512595838795","78.90656844318444","49.2980114177758","23.822342190416418","93.41582658045552"
"3244","47.0583826942679","22.52649453595658","83.48236321709308","55.837843541365636","10.07330104583789","93.3663404773743"
"3255","45.773109739720134","21.642880621714916","80.24379719405316","57.81980836291862","9.875527358091064","94.78127876871004"
"3266","46.143662280088904","21.648807628950134","74.73488303326695","36.68877628718991","15.56257089709805","58.941080037689176"
"3277","50.58676799167339","21.738826048016772","83.86574201432623","52.97691428945737","16.75095469400285","81.16113690532806"
"3288","50.16760113098113","21.664142324228827","83.00225335752528","64.47928268025733","26.57752558473474","93.30658604971855"
"3299","45.15787121132791","3.2954697185456494","87.73133345315144","60.58969026093256","30.037012733718132","80.81674528112717"
"3310","54.17285785051012","46.18908795676403","64.02608783148875","53.8279812628124","11.944530538594588","92.12133889169077"
"3321","60.793780577032095","43.23616174892294","73.793548129139","74.12071033105573","27.218563752512075","98.46340646963078"
"3332","52.37977051645606","21.81091363925064","66.87758870004139","65.34641521031158","33.01148998767603","94.15654448293688"
"3343","48.0938869772001","21.658071569807973","65.43767855008014","50.84631207444602","14.755323807093694","95.04239644087093"
"3354","53.40286876149082","40.100877296102475","75.8534667444827","55.93430520887858","22.28505956025421","93.928088462745"
"3365","52.97988690098107","21.644310688932013","88.19060872941084","43.24557706949388","12.569701364072932","95.48985023909574"
"3376","54.39068324621346","21.70910425619565","83.40446197534939","55.80986747356977","25.194732349553785","88.89076644347611"
"3387","55.448144321146955","21.608858816644023","80.43757229591411","39.67219064785784","5.789890303808543","90.58984583514967"
"3398","46.74979232299333","21.665916665665033","68.60777440508812","58.24730507477572","9.374127193633548","87.54640033268866"
"3409","55.15969228453483","29.57726340146881","80.92929187015848","64.91039578248692","20.72616757508182","94.71760434701926"
"3420","49.67532797980528","21.61040129916774","73.39540716711943","50.88575923959634","34.944115660998754","67.02984503244362"
"3431","55.97368481169698","21.597259682271687","86.01329707088092","62.044386466776444","15.64654566709413","96.00211780120003"
"3442","45.615063568446494","10.702395724331186","79.64468844466917","62.295129680345035","24.373103509229185","86.19522338617124"
"3453","42.950935086425304","21.609558219351733","82.89470771455645","66.62694191110516","42.41828434194415","90.95602795935878"
"3464","56.755657860101806","31.008607742450437","85.00151266852431","51.43591655911763","25.650506741776116","74.78536250663676"
"3475","55.3094942849218","16.70423207437387","76.42167592238056","50.41334469073594","29.975972914474596","83.5480497635934"
"3486","45.93975134527204","21.37215412174661","74.95492119728871","52.330886861803265","22.925502606100142","79.00186220507914"
"3497","49.41719333291997","21.646183853038128","77.23940944594491","61.55678340854646","10.511645848530488","83.18841672274532"
"3508","45.72189518195635","21.601174761090423","63.85407137728673","69.95172070924929","9.305231153710336","93.02278464015049"
"3519","46.788087385651664","15.350892949404894","83.98007790306765","53.27986773130109","19.51750377500914","97.184995392475"
"3530","44.22411855012572","21.658095855684103","62.67264199859325","66.34096567081758","22.116567493290177","86.62152571598389"
"3541","50.91984686931629","21.593590549385958","72.08976115953114","58.33180502097575","32.688903858859696","90.21433999889899"
"3552","50.36437824282065","32.70116561079851","62.495292350114994","57.63824829369392","35.76244888836116","89.20604050332325"
"3563","51.511759281177916","21.703966127417946","65.1048165720813","76.8647665368089","36.567299920691916","92.90216521828995"
"3574","46.01330413657069","21.69438681719115","73.00794577575945","57.42790955069404","21.67517031734157","93.60680587069126"
"3585","33.435562291533756","21.619663746940873","48.05819494914072","50.74478051259587","41.24531453189651","67.15045278614448"
"3596","23.080690414889794","18.61752653673444","30.48837935388115","54.527056555566816","24.06446762708854","96.91306140458059"
"3607","34.34662283961198","6.976505115717219","86.98163755815008","77.76655475877843","37.38749632521388","93.53945718222408"
"3618","44.69138186710228","21.59097195049379","72.84603223152257","66.14100005145471","32.364229184463944","92.96438906546305"
"3629","36.3979931627788","21.521370468679287","57.49260790120187","60.677112037140034","25.521996532279758","92.03034052086174"
"3640","49.38236417472274","25.384123450015757","70.2231923726878","47.622037003722234","0.37534227454943797","82.80125172751484"
"3651","41.7013456690908","18.987466770278836","74.74853427888097","55.807618852911645","0.18060964242318062","92.23455728698599"
"3662","31.282971202235174","21.480462159430594","51.42207686624454","52.57991262195278","0.29112833479852884","90.12731098619233"
"3673","32.063225600273626","20.01347076773158","66.07625801770665","50.18171359466871","0.2526936272940663","91.66572656716937"
"3684","38.88820975565394","21.595386831839452","66.38209482703324","45.715291367349444","0.14084733192682794","93.84135529094655"
"3695","42.84290608389121","21.575469313388336","66.5156781894595","35.93244950295163","1.1750432764145884","77.02135819736824"
"3706","21.8329641850992","12.617396861154111","31.4000485980438","54.46708484245772","0.20146185444544668","89.27571498046129"
"3717","45.78300576620902","21.63349332535918","70.04476005128193","53.61099574834078","9.597709580618003","91.50013043264912"
"3728","31.31172347354407","18.989216828180957","44.99745011599691","38.62234534984172","0.49989908375937925","95.937181248543"
"3739","59.86248990036049","44.14778397233614","77.7479074687514","50.048572214120256","14.835078105284998","81.3177869715876"
"3750","28.02297087768075","13.462702122549697","50.146599093166415","72.95859506126747","41.85929387957543","89.08391173669332"
"3761","35.384830557039734","11.417583972453226","55.23938177517739","69.57653915352161","11.747647484534047","90.3154813279198"
"3772","17.983902468595904","6.684717879604706","21.816164429996928","55.22197823349194","15.964657823002733","85.59117251018986"
"3783","56.80612577458398","21.581660653190077","84.74710294427214","46.009929395170744","0.33780146300292113","85.94758015548842"
"3794","48.09643680207905","21.594859767639655","71.99098705575099","36.79442054129897","0.24378886309532488","90.5046947963855"
"3805","41.043074531533854","21.77820838562139","51.46855330354782","60.28792866210842","10.91573498517462","82.0514204388767"
"3816","53.89491458583788","32.21626897165039","66.74591591502548","54.233542122475136","8.607778782464562","92.19713020813329"
"3827","54.80876362350048","21.544767079087606","81.36136599005884","68.46361878835921","26.243545342257324","90.86719225327136"
"3838","51.256503584863594","26.21336194509584","87.95200103382754","70.21389331938879","32.7447835825055","91.18836095839607"
"3849","40.1702331402706","8.885195718573788","63.966356060317516","58.80509065550717","29.62440789224426","89.59980125205993"
"3860","67.78436566387842","45.284863066803666","78.78274290375427","45.71532266072071","8.319658970336338","89.85158798362532"
"3871","45.42344173811469","16.06442474122736","76.99662082632884","63.300481891761905","31.72729215742811","85.10755370320736"
"3882","38.952935759751384","28.371924518375597","50.87318448577424","71.87958467788091","24.58441367999007","92.43448486002796"
"3893","29.64831373488741","2.106364593903666","53.568420314679415","59.49806245338484","10.883219605942932","89.91187659973413"
"3904","29.61514338679323","8.330069201498155","67.03455771799676","53.471296384872275","10.589861878982584","92.00115682669548"
"3915","46.479852947848904","8.79121087882162","82.93818564466447","71.69968693208888","27.11786916802807","94.68278644123556"
"3926","43.322666314917235","20.760468473756355","66.02683609894704","74.07158638865991","31.454692165066803","91.77997738016684"
"3937","41.11347483991126","3.772568350171929","69.92688575481085","61.92208756486475","15.730172578823257","95.256595477508"
"3948","40.89221968071702","9.79931716001679","74.28076395068526","59.27546606069244","24.210523201338773","91.32725461295328"
"3959","46.86378399652352","8.692302226577585","82.7444192918792","76.70747338261592","38.81632943189446","95.41865982787289"
"3970","44.12465536030931","12.1531788016386","83.08209185254461","66.68862571545466","10.532414411804028","88.44274389813894"
"3981","42.89453661445188","15.922165285226265","81.07258028146994","62.63258707898096","19.440559007148742","79.70231032459267"
"3992","47.00812330193534","9.80428350315589","78.65823124413843","65.0269044146615","16.33054710161109","92.60997028505487"
"4003","50.43868768400511","21.589898884741107","72.3144363007257","52.71847852056268","11.610562397755738","91.52365839759979"
"4014","55.955246965766385","21.57556131761094","84.66360759994794","61.9866622165144","15.716878537314011","93.39997284826926"
"4025","59.90918883845058","26.60599854040965","82.95306849082033","71.41112148034725","11.590297012204175","93.20732732124983"
"4036","56.69717432370888","36.126034754433604","76.9931348878508","70.7882777998176","29.51799747835397","94.82997393821528"
"4047","58.2184126700404","20.688841737208357","79.3360443439667","62.05756546307234","26.850220680735525","94.9671123664577"
"4058","44.86757674236502","9.852121058084176","74.14591035106469","39.37453044584713","11.918446146515274","68.52062827405925"
"4069","45.38026449167896","7.9773340903843915","88.12515680902848","70.76778045559182","12.699592800407453","91.12815116275972"
"4080","39.414450577230866","0.7674866881353051","83.80442704854377","73.26084287027527","14.621961821049942","94.31957768137718"
"4091","44.078106765422866","1.9843550086972708","77.51095290897624","61.63983757576358","35.12030917021121","83.49458035558511"
"4102","62.27714338534055","27.665503205131238","84.77710840578189","63.11401952321043","18.06161348708251","91.87758704200411"
"4113","58.831208296167304","21.611164325618812","84.73649920449111","55.67287815291495","11.893549719771823","89.44082304512091"
"4124","47.6337478810343","1.7468438899023304","84.99689556641759","66.42439706621477","23.12542168547024","91.04882657622068"
"4135","50.381158620365404","21.62570632829895","88.08559494827001","70.33966274454481","15.502023916935698","92.17964043565834"
"4146","43.68957434169948","0.4174402518389247","86.7592575621726","68.45246246700891","23.18524719986232","91.81870587566655"
"4157","57.03723246673476","21.636445893969704","69.35738004346554","62.673617223610606","32.493374458298035","88.78534501273786"
"4168","59.603058392051395","31.939440111377518","75.81772758026882","69.53718041724892","18.444209414695074","91.83661140274869"
"4179","51.28450332860426","-0.10435120727382866","84.13967543302245","55.03774786740074","12.00155190558218","94.78543058856006"
"4190","35.90589249434949","-0.06947454262067351","83.33401029212916","68.10689186413977","34.313368284512364","90.30111995306336"
"4201","59.92346561651175","21.600168282680226","83.31782177319101","64.77836953974462","23.2971251803157","80.89103486920312"
"4212","51.703651788682215","27.720570672264436","81.8681292172281","53.46552064861507","21.046492352994118","82.90619196092634"
"4223","43.43316968944102","-0.638421787034369","82.12212944513773","56.69248938266137","25.66799457616354","96.45065652985467"
"4234","54.8123779850947","10.930281886980998","73.75519003314201","63.70767929259369","31.216259692936102","88.32721340971327"
"4245","52.24197193538093","-0.44942120396187946","86.83764024671595","63.877150545289986","12.18790065828468","91.628433824244"
"4256","48.49168268089768","0.2732745858842831","82.31722878269841","64.54091766671782","28.18168627280597","90.27325292860351"
"4267","63.3247816792788","21.56175382762263","88.85613812381817","68.37952254442446","26.79392345223031","91.46062545273793"
"4278","61.05338079454302","8.976863474372182","85.04725877744696","45.94214367445688","10.967558068203926","85.64306773474328"
"4289","65.17044933358557","22.55631234321465","81.11012270771826","77.08027896924992","40.61200688107978","93.40005967122883"
"4300","75.12417780040607","60.738981985839494","89.65107495660165","72.05717867695958","38.69843090438011","92.63653001698768"
"4311","63.965808637394346","39.239713832801016","83.6385664109097","53.099166341856694","10.514495826866614","87.30873940065916"
"4322","58.30535144346422","45.74920209566251","74.64581650592257","65.57071070466212","21.30019643015922","90.23665798144854"
"4333","76.64478904221922","65.2883074946465","84.65272229338422","54.31426906790991","10.536107890151147","92.70019974664822"
"4344","65.28518026185986","20.561822924602883","88.20657600355071","64.04636255918493","11.823161647997503","85.81375801958424"
"4355","55.56315819215092","9.267595994356196","88.39121473426934","52.700402843643495","6.898245207175394","91.81726347406234"
"4366","64.43335955789641","21.57018821660568","84.17924141790537","55.52402546454077","16.392189475205893","92.28430901071245"
"4377","59.14798594654257","6.389456665674393","82.73242691448857","70.69011844261209","16.558564494135243","93.16741614610196"
"4388","74.79273117764187","61.573578707648394","79.96875648310154","71.53262132746292","19.941512792681245","91.6707384525842"
"4399","53.670036308775195","8.12090109359113","73.49329170682311","56.341525272216494","21.763349889967436","92.44829016374001"
"4410","44.781247598470536","7.245988119898027","79.69771770153412","47.4559519476217","20.339025116620824","89.35624244643108"
"4421","58.294543883359154","10.997218267890606","84.39911927625522","42.347059575783724","17.86109276509259","72.9419452028506"
"4432","57.18768801497376","28.97369079001549","85.27509262305388","65.90804523567476","21.685772058611963","92.90316833087493"
"4443","60.241476460788874","20.12043360498068","76.013562138573","63.47708571300028","21.69879648438746","94.69073101907017"
"4454","64.35938646381683","11.863975286319539","86.66863342715752","77.52221187010183","48.380577841206495","92.55236180882132"
"4465","74.07816360481905","69.20818989597225","84.91489346361548","75.22089671192619","32.30463916049323","90.51194931804517"
"4476","68.52241028583411","51.48083458175978","79.73258171292753","74.62549153194465","28.57484746883541","94.01407416914891"
"4487","74.94401888596897","51.83054296440946","84.21047317682314","74.21084829068471","18.799760292199274","94.71779695928977"
"4498","76.39903529043391","70.48033148279275","82.87479345360632","63.57682067465484","26.55599106316828","93.84595691713982"
"4509","64.50193546561445","9.718769979009398","86.9366051430775","57.53009396187699","21.70793676462761","90.99242211640383"
"4520","57.13636636843825","27.697124446495916","80.94922386691478","78.0103212172731","48.668132364173566","94.20825091900348"
"4531","83.91182022645103","73.75276898278692","91.84736539910534","60.773374381474966","21.612856280007424","93.93359610866001"
"4542","77.65530249964135","70.88082076217412","82.16817365176925","61.292982799382635","10.982294654612321","95.12785018077768"
"4553","77.93626111409198","66.25243797541285","83.59090389279169","73.88528696138879","23.83421359355672","91.8594432808371"
"4564","74.31419753844908","59.81905214311064","83.22130313066344","73.44540997124611","23.83957707981344","93.89012713237976"
"4575","76.85080574412976","60.858327780659025","85.86144377442153","70.29156590443984","25.155246071031346","90.69384630482598"
"4586","71.60781716073814","56.58229317258984","83.92269333409422","72.10623862870698","14.756341661430657","92.21001379963619"
"4597","82.79434685636681","80.25972590753074","86.21829157397933","69.85076871076083","10.946309818513338","90.07397981481122"
"4608","74.83665717361286","57.05908992339887","88.43874743594856","73.5773943416973","21.462746187789897","92.2577488336125"
"4619","77.83852011453756","69.9455344280361","85.79941124674447","71.39016732288316","31.231882213577165","90.25023174978946"
"4630","71.17503231828452","33.049074932218176","85.46848951375674","56.11885095737813","21.74790336966494","90.38844331967253"
"4641","64.34244432396804","7.109825182617482","85.40148408904939","73.34036654517321","14.597759137140761","93.814789124826"
"4652","79.07997576668782","71.48378227663193","86.37116585921319","63.21060943841978","10.129897863660323","91.96644763598428"
"4663","82.38467119882031","71.4595455821753","87.67438192631994","70.86215573677839","9.775345089252967","93.22685922711105"
"4674","63.76398154861301","46.464407586467395","76.417153345291","69.90375314870175","13.143553251314472","90.20669019643587"
"4685","75.6364975459152","67.91937235725959","85.79927565210521","57.651678955762996","21.64442136088502","92.86488972729708"
"4696","75.57177238047038","62.5653803361263","85.96550910637782","68.32542516046514","10.914064732966803","92.367624140543"
"4707","70.44142106280322","36.545642585245375","85.03676271883907","73.61492144804926","19.758905510541958","92.90399026071012"
"4718","63.86564104942972","20.799669353502395","89.74451817251952","74.91328511182746","24.16395933546037","93.22454259721096"
"4729","57.799420641692784","20.33202833421479","84.89461648963699","74.08209086384916","23.23826298369433","91.85086310112615"
"4740","54.31079207174259","11.734903108837166","83.95340269663149","73.08850676504761","26.467676658104892","91.84798017069558"
"4751","71.4164000653616","57.60029527336319","81.85991581648048","68.91840517636876","12.335291274399854","93.4988781642788"
"4762","70.05930638695447","46.61927354284329","86.2285585228997","65.69428529921169","14.957113192261824","91.4521729271888"
"4773","77.66225902548464","70.63132318272828","81.94315602044114","65.91327956006766","12.213801303022574","91.08017060694951"
"4784","71.30399709221457","52.56007481459918","82.17198851405604","56.88802425163112","21.063667352158124","94.08162034195682"
"4795","56.848098477458066","16.909830897432307","82.49309672949317","68.1276298397404","12.361715499570028","92.59333365822644"
"4806","65.56416622817618","33.18098657168779","87.7142472680633","70.79363628618415","12.314993673849354","95.58656471608683"
"4817","73.7186997589967","42.400205910154355","87.09966636118303","69.06969267137939","12.82841099761601","90.21132862938293"
"4828","83.50332692590325","81.06627261986499","85.13739424157944","70.90552963269877","11.940515807983184","91.00471652295008"
"4839","58.11724812284152","22.279352525868273","78.58222051214986","69.78030547606123","12.01908527360392","91.91275343016204"
"4850","55.9525181113535","28.657746638290227","84.73291644479215","70.91147408426617","11.54767235458942","94.28294240515558"
"4861","72.57711253383934","59.25153048066926","85.8240913653851","70.24160939859537","12.50485953449702","93.82084191597295"
"4872","68.68455014931666","44.006001013029454","82.35591885112567","69.87879491340378","12.221501303185129","90.95525759046703"
"4883","82.00853746173041","74.01459914033885","89.29931419925393","69.50176387967805","9.829273391674711","91.74370066917069"
"4894","48.44803269189558","0.1120084972196457","86.75503627723585","71.9018273455527","12.708477662990846","92.00694878104528"
"4905","69.89895661886455","36.423333956835165","85.30577073049136","71.3221283385779","16.642336928441406","91.5474566174681"
"4916","83.42920368741812","81.08211032266698","85.33944225685056","71.62958379452434","12.265416603953637","93.43975406728383"
"4927","65.98418914920441","26.779034644666638","88.37476895754949","71.76264900169585","10.643982622470485","93.38215898209029"
"4938","73.99538812405736","39.06900592810048","87.19583994601395","71.10346526419094","12.248090600269242","93.16825288296738"
"4949","66.20653643464988","11.575175338526677","89.19187269597225","70.92230445350106","12.457034041331402","91.36479535769885"
"4960","59.46121502060792","-0.16924344064389818","83.9302331541552","56.12523335464889","14.619370654117173","95.52158120662945"
"4971","38.25393170812992","12.556406087811641","58.126815817594526","77.27917893947743","31.230524493823246","94.64697426076214"
"4982","86.37771219958505","83.94249045071831","89.54511844398374","71.26994770119606","12.331586793361634","92.233811133727"
"4993","53.9241518688729","10.412525904248053","89.96722108586361","69.08821082178811","12.18266317584541","91.83398090112357"
"5004","52.08878906008967","28.590346662408507","81.21087108736462","72.90881416591054","14.741229618981283","92.97925817220315"
"5015","39.4941478392644","0.41600352783534794","89.10558777265574","58.17175728590187","11.819903793191452","93.81167664616892"
"5026","68.61445250831756","45.749595228227726","80.868503775421","72.36598266938626","11.374507197316756","94.57780877707482"
"5037","62.02925161887332","9.32958989150867","85.08698064306893","64.35483528846875","12.332341390976875","93.86704764352538"
"5048","82.34865833885722","69.45799467452298","89.21203189055703","71.09578801649998","12.962107707078403","92.7513663274702"
"5059","62.91750153876228","0.8069585519429415","84.7034845832622","68.3917867531335","20.569103842128513","92.87390128492888"
"5070","63.923633260158084","51.19974052144964","70.59009079544279","72.7154506332105","17.77854326056879","92.43948463983254"
"5081","52.14334406476627","-0.18285407009878757","85.6078500853444","71.97867512969849","14.717914297916725","92.52530045590254"
"5092","47.52081369999368","-0.20002854560856784","80.58316478677412","60.632966550574885","15.16141050973575","93.39824290950612"
"5103","55.720661825700645","-0.23290934811300446","84.52473867388048","57.521191999461315","12.107216627985224","92.9968842742942"
"5114","60.20122704525172","-0.21456800607484472","83.2077036846069","74.87852626902233","27.809795478084187","91.54592627892694"
"5125","60.72874475630251","-0.1975232737059274","82.42208435571177","75.90359705091211","23.391275190884123","95.84389681576681"
"5136","58.902597165345156","-0.2413081436313421","86.57599018320052","72.1205823780343","14.436977231156476","91.7882982881532"
"5147","61.1346932530104","-0.20662832420860022","84.83726598274684","72.81573879503017","16.0516962644567","93.07271876473499"
"5158","58.021315263247914","-0.254272023280285","87.48338631918446","69.2704945423987","14.082039378567032","91.23829805733988"
"5169","41.868670822674005","-0.17680398239724987","81.1442080379563","71.32308909190506","18.856298597579944","89.89499678851354"
"5180","65.52984999211695","-0.1768621363317873","88.09068126580283","71.32738380432647","14.806534482230997","91.37063339231852"
"5191","62.401299610421304","5.083044748989037","87.07154560276","70.49018375581826","12.728347413487526","91.42739214160807"
"5202","62.11936717257897","-0.25469409469939613","84.60526074888102","73.17604390194447","22.833678166850035","91.91860265185394"
"5213","61.70724447257099","-0.23294196030789432","85.87638310156673","73.52087996052354","20.288405477308594","94.1839050788204"
"5224","54.07874905234807","-0.27149617917378505","81.8753470531792","72.45081963804985","15.112926869106161","94.96144139232382"
"5235","59.88150876290343","-0.24827521488252113","81.97571139385376","71.76976017961229","13.089240665631422","95.22375142457956"
"5246","61.43595780848288","-0.2856058658558857","84.66625772902903","75.66493009554536","29.83417768301456","92.08781353363104"
"5257","61.83616338063251","-0.28866301362125923","84.97576087710904","76.12379156430642","27.75548962057959","94.2913096778332"
"5268","48.27828339719788","-0.28885656137265886","86.07570532503263","76.39229084599518","27.114080261426825","93.44215838418111"
"5279","60.375414430876184","-0.29795424993100206","84.61406451988537","76.66159898365521","29.655754829105877","94.02455551675699"
"5290","59.358683988491336","-0.29442863472586167","82.37173964135796","74.15697412109623","17.17828125087042","94.93817608421183"
"5301","61.65070715121648","-0.30929376061843594","83.96227195718508","73.17787612707852","24.425960559820574","94.52191141096046"
"5312","43.91379262300584","-0.3009747040908689","85.3726719125506","73.4639335076514","14.974685784022757","94.96205605556531"
"5323","64.02368887767531","-0.3051752359856897","89.4040446568893","71.86911000011466","19.62091389683467","91.2073617034491"
"5334","29.39220333969289","-0.3032940574785278","84.58769750682177","76.39945113331642","31.000233988072118","93.38015732812347"
"5345","63.02643861626559","-0.320532991353977","89.11102468199981","71.41109660536738","9.117785182609401","92.52159278826187"
"5356","64.24938536297076","-0.31890751399947526","87.88417238379668","73.73474170981531","16.959176469723214","93.56994037183505"
"5367","44.04004217754132","-0.33509371527525417","78.43383690619255","72.15877593222785","17.68086702290497","92.16095564214739"
"5378","61.3375694442626","-0.34205448275884953","89.55401075700266","73.7894271298627","14.579506834884247","94.16509524598402"
"5389","47.78667844691749","-0.3479969123272233","88.67141528628159","72.80700680105619","16.09155529556735","93.60599114012709"
"5400","44.422571209363554","-0.34605813673062824","85.97299487544095","74.3775346948935","15.96125232795778","94.54314638399713"
"5411","44.95054339791331","-0.34738635661334477","87.32943660209955","70.65792269343993","10.574078945360402","93.14023832255705"
"5422","55.07446470986503","-0.3381855312510713","83.70171135706215","69.01159509758222","14.119645057805311","91.96620999430725"
"5433","44.28721740990295","-0.3401344709992491","85.91594922831034","70.94426876067259","8.773783168118346","92.80864270829086"
"5444","58.60567309972335","-0.36826185308979875","83.41606377696344","72.53405673084522","13.698189801152207","92.94359261184044"
"5455","63.68494155553947","7.311915243680643","89.62199250373142","72.4549302160304","16.726885595462424","93.60871661090337"
"5466","76.24401402434631","49.712614109721194","90.53404480057556","71.09640883533297","9.743767990497654","93.505251078072"
