"Step","Name: Prod-TD3-BC-TD1-halfcheetah-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD1-halfcheetah-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD1-halfcheetah-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-TD0.9-halfcheetah-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD0.9-halfcheetah-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD0.9-halfcheetah-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-TD0.5-halfcheetah-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD0.5-halfcheetah-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD0.5-halfcheetah-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-TD0-halfcheetah-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD0-halfcheetah-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD0-halfcheetah-medium - d4rl_normalized_score__MAX","Name: ProdTD3HCAC - d4rl_normalized_score","Name: ProdTD3HCAC - d4rl_normalized_score__MIN","Name: ProdTD3HCAC - d4rl_normalized_score__MAX","Name: ProdTD3HC - d4rl_normalized_score","Name: ProdTD3HC - d4rl_normalized_score__MIN","Name: ProdTD3HC - d4rl_normalized_score__MAX"
"85000","46.28358167469738","46.069852641506685","46.487375797750964","46.22269964126059","45.806121748452725","46.68452380959731","46.29209544454546","45.75479180640365","46.75638091393039","45.99807437277676","45.06283191194838","46.80166649292433","46.427139218521745","45.64726784816213","46.92336563241477","46.14268924748009","45.83563406217085","46.59927380563101"
"86000","46.367191778032144","45.96776786803169","46.66821087670775","46.47846943268808","46.08957562956232","46.79000607635248","46.60807432616201","46.054766125489934","47.04320675977788","46.10572423231324","45.84847760355448","46.284997418980694","46.58783389975063","45.88594743067837","47.19529110834372","46.222187601282435","45.72785038460881","46.64628360049076"
"87000","46.37359367155717","46.00499609896771","46.699253257215176","46.196357031365345","46.06517489962664","46.359494740003015","46.22910207265966","46.04076399122151","46.60380865850953","45.866059640837456","45.52669247672681","46.34519584881922","46.405139773111166","46.11284849775387","46.71964966744368","46.45938274658607","46.28575719498922","46.77569130220124"
"88000","46.1058431960829","45.630590272696736","46.45794148909711","46.18392257292845","45.71842618293411","46.43171113598361","46.327805332894684","45.71199481027261","46.74158907209683","46.005080405855786","45.31046297825056","46.81979826516176","46.14383297629475","45.351043894741856","46.75929416627697","46.417924174653","46.127788727487165","46.567659117807686"
"89000","46.31686355647857","46.22246065356626","46.40102375706146","46.116210650286526","45.95285205434318","46.280770455918194","46.118309383778445","45.835071988572075","46.55345433672491","46.02697613192285","45.88550188042627","46.17802565640706","46.07578577083928","45.88404828812988","46.32341221228035","46.101610152655745","45.891031068674785","46.41882914751022"
"90000","46.036293869395166","45.614404381466635","46.36575143203597","46.06923174331979","45.95639257180203","46.139147343244304","46.22082934487605","46.08701695273359","46.41704823801111","45.61815909196178","44.94191006337092","46.05440382945885","46.25650844778855","46.10053772499897","46.442051845945805","46.003666656623075","45.640929690307445","46.21480124040864"
"91000","46.12527166684348","45.84282524461358","46.40404705095172","46.47769948485293","46.16680534579074","46.682278762533755","46.26905610461418","46.12774304494055","46.46909935375939","45.86799315472641","45.39390651129166","46.20138669758755","46.356828330015276","45.876614879819165","46.64136634477164","46.25800001608233","46.154730650943904","46.360182860929115"
"92000","46.26261742342112","46.056049090126926","46.43975236183335","46.40243835434635","46.22388524765524","46.501100467179874","46.323325094792246","46.0255250437291","46.533813439441886","46.283252338258734","45.69098101605428","46.597005651273484","46.175244589458856","45.8441386168538","46.42159473041435","46.20019773204635","45.94401153425529","46.53555399578506"
"93000","46.349398816009646","45.9097584336145","46.737062517450525","46.31548290939128","45.861000126346354","46.59443539703374","46.212296801782536","45.703358584707814","46.59625159115174","45.84619946139471","45.48585040859267","46.22004915632244","46.459771471481666","46.03482551230281","46.731508821239146","46.03765197808289","45.87916422410259","46.27480413471925"
"94000","45.98005112781658","45.5834213899969","46.50717166777178","46.12742005878895","45.96170560011487","46.409351286952635","46.16994443408246","45.90956885253312","46.49044360783815","45.824549213535256","45.496954445147914","46.204975849505026","46.009099644562696","45.88203670839461","46.19937473620513","45.87447597024187","45.51448170391214","46.25822078195379"
"95000","46.6406166463706","46.067654989507076","47.14832880673534","46.71396174492713","45.9543074975001","47.554870019653706","46.707033647699575","46.43760773305786","47.03179216885982","46.593057565241246","46.397419823539565","46.86758581208089","46.749658859921304","46.52813276455378","46.898266043043634","46.40601308061559","45.67351312880815","46.82265520080958"
"96000","46.364118880225526","46.23836731675612","46.43574414542603","46.47593855465377","46.223664105159365","46.736744779458334","46.37616378503895","46.208575949804","46.470073067151475","46.47798508219099","46.118750727978615","46.765877155588","46.5208462680321","46.22761866196364","46.682544168823426","46.1396544730525","45.743720869303054","46.48127272191832"
"97000","46.18976989075602","45.84327763715964","46.548874763983754","46.24827981936528","45.994148850051225","46.43667679139957","46.19366418559122","46.075016270230805","46.38555911364982","46.23018099052394","46.078672774526055","46.407668969718486","46.25290428092381","45.92471978837913","46.72381794978492","46.31699236971852","46.07389602283053","46.47942698399075"
"98000","46.65626622644135","46.25313175886738","47.120939421224925","46.47727196325339","46.08482983752544","46.9745970204891","46.541991622054276","46.151370445294006","46.90890327206475","46.51890199634116","46.08396556300484","47.03282915669655","46.856473006955675","46.3055267847963","47.27186269371445","46.42604267863117","46.11019027152319","46.98533135011203"
"99000","45.99990140478809","45.80377827822336","46.187563041407735","46.00171058324323","45.910265258658214","46.06286982799912","46.07170203803566","45.90871324151136","46.3186984847283","45.976856731219605","45.07565932663967","46.45481555546484","46.257781824693474","45.92730376850066","46.710811112720805","46.260285337290895","45.78792197642569","46.77403008508587"
"100000","46.37489110558562","46.32123478410503","46.431511807735134","46.466300323430175","46.062553913702146","46.74869212587484","46.365676535339695","46.099498566185254","46.51747248767551","46.07056713687698","45.60396841347127","46.404326686436484","46.33113805459908","46.255753241356224","46.41755897840442","46.46029367274696","46.17686164061605","46.930511750873066"
"101000","45.981444024587724","45.497512081788884","46.397643288232906","46.08480202701211","45.82142523685785","46.23429625555631","46.26072008151118","45.85336615937528","46.49801767227401","46.04940306611537","44.95432821120266","47.06092550310274","46.083794470941825","45.91630664160284","46.20181076468185","46.108313403403976","45.878203616891376","46.4350595909091"
"102000","46.36951124502301","46.19360571023124","46.61446302713997","46.43222334742878","46.174356552362894","46.7342505385743","46.45880038736104","46.191804837731","46.83637428189644","46.09470728755767","45.68275927638822","46.47768280847856","46.569816138210875","46.242850238549984","46.940266777913706","46.42441889577316","46.239398984121536","46.7261889907544"
"103000","46.403855440890446","46.35875608993005","46.47574872051959","46.21701884103135","46.16252289265941","46.30531884705617","46.428210364468974","46.14170881933555","46.842897437187","45.918291274733186","45.33270040444648","46.28994133588078","46.609068179576845","46.48270303820656","46.84890734928407","46.09851440230877","45.88246945061469","46.29358893091297"
"104000","46.23330614370813","46.03016299355213","46.483074876687276","46.01659713788533","45.789921249347366","46.354276715218994","46.22668816216168","45.963211973579966","46.40603213163588","45.77806793103699","45.16464635080038","46.36929478837767","46.09525843819282","45.897075077012836","46.26664411630897","46.13597456111378","45.81728634494383","46.54883571311711"
"105000","46.3763255074355","45.70467005090107","47.18443321076037","46.50700054970978","45.69189945639426","47.44571940383435","46.25140390442571","45.854445165179946","47.032171857556946","46.05981261494494","45.25993165829743","47.107026193220214","46.4786978284889","45.782003478579895","47.132194468392065","46.377191100030494","46.01405352241759","47.08100827296475"
"106000","46.2958870765396","46.07119168335933","46.53959511978114","46.35025660423636","45.96929929599737","46.78665827665681","46.417314726709726","45.799951584426715","46.73058156619603","46.13094421181571","45.874317743764266","46.38616749816047","46.63061532842","46.34993905187715","47.110546481590795","46.07810927186876","45.858053015449904","46.45167114689623"
"107000","46.42000446355257","46.16746135312664","46.681335163906034","46.61282996327176","46.406144768926396","46.804616858236855","46.56262924299417","46.30312625580023","46.83698464214472","46.205287938155884","45.816069579712234","46.471465977283025","46.4241429145351","46.31034581280141","46.554968794165795","46.159894293159006","46.14602513167819","46.17503843236299"
"108000","46.233650121333945","45.93958790318024","46.53179522876527","46.18547860351041","45.84933245869227","46.66521672871022","46.3005001517941","45.87370221205796","46.7948704566315","45.80535670601614","45.59999066584655","45.91291544642928","46.198637638052496","45.95926284839788","46.55656821608136","46.43195933227664","45.96402046403317","46.793277586449186"
"109000","46.35952592091062","46.1114368828837","46.79293508307814","46.206563674637444","45.98803273223997","46.428947042782355","46.46400359142973","46.145530905624796","46.88454078679135","45.88581017906822","45.01403301331213","46.36051948651899","46.325568562739825","46.089424131405835","46.58325937961252","46.256610779953974","45.41317780688525","47.215145330814"
"110000","46.51119523029612","46.117105495914565","46.72454433968731","46.69545538687519","45.9917409815774","47.08908240176027","46.70838068057747","46.39662944268485","47.11220318600177","46.443488072831535","45.86850611058084","47.1945544943243","46.63426668188995","46.3820544311676","47.119140267754794","46.261574417822466","45.698885101434","46.81276100767029"
"111000","46.37283022915434","45.97373258348376","47.16495400992233","46.27620452304015","45.45934200586167","46.77894328062559","46.18320494501935","45.13747655197114","47.11266165061006","45.87366578495556","44.30405475106507","47.15303320526701","46.28048668295208","45.50559572289745","46.98734958731532","45.9556104630117","44.8996611775943","47.139669532643175"
"112000","46.9150981641408","46.75207884818486","47.06698601073073","46.82927125244334","46.65865688198014","47.00972596299119","46.92292600928189","46.62481362800081","47.35604457498957","46.5569030331431","46.18436410098546","46.83295782156359","46.65016056601854","46.53413392003456","46.79439694696379","46.495548025049004","46.316698702116945","46.61396289877811"
"113000","46.73100774914375","46.55545386727371","46.90597818195413","46.7859945924655","46.64959838995347","47.05062502846095","46.695668086469176","46.39896226050772","47.10326081904411","46.542657826847666","46.155260253263904","46.918777786811546","46.67546520534015","46.53239091399907","46.79917389556454","46.2472993917354","45.95089178944461","46.51458811257632"
"114000","46.27269049799397","45.97159043858562","46.441757274668674","46.34723764683121","45.906427718227356","46.96195324722655","46.248246305742065","45.95321693765288","46.65220860690355","46.203281513243304","45.97128348961987","46.37639371268926","46.055745642231905","45.83826918026679","46.188618362008974","46.14590671613799","45.86391226666289","46.55812006861448"
"115000","46.018340561981915","45.80203555020034","46.238900709481214","46.07080543096441","45.71889341624914","46.75967567747681","46.08520980479549","45.621788210827674","46.76907492956214","45.947486918799825","45.471216896627524","46.39756133986378","46.04235082506708","45.787526431481254","46.25704489188386","46.51288398319576","46.45914070343271","46.564190672037356"
"116000","46.695307373381986","46.224605817011","47.62932862517994","46.81063490111887","46.18526508416378","47.882722360896956","46.698674166978655","46.160400272808","47.70084907019736","46.21766530438489","45.21002307024528","47.21244736722809","46.73214873923791","46.21258335714325","47.752521643361696","46.43110422655073","45.84048562250646","46.79365004021755"
"117000","46.43689511775242","46.323002480899014","46.59472857119188","46.39844568129873","46.03282696493802","46.737573960665","46.675318433031805","46.31029450590507","47.23411790709125","46.39224706805549","46.1660352074722","46.55128757689906","46.494390344946794","46.209495545704144","46.97566856729376","46.44049209468087","46.38809953549077","46.53686557502132"
"118000","46.54002096032995","46.15730306251607","47.1304860956778","46.653468219150604","46.355963059314895","47.11431151785385","46.53634723161954","45.97323018310425","47.04954770450897","46.14454669548982","45.32738683457095","47.35395768075042","46.43267122422443","46.145255713438154","46.62615053087118","46.32285987821401","45.67821930341875","46.67289611607842"
"119000","46.23196897111393","46.086690442620146","46.437012918596714","46.27517553084982","45.9626798760518","46.66478552398369","46.34707512804412","46.24722394222522","46.5322403679252","45.98666436409376","45.61817595838048","46.24468922356047","46.129204118684164","45.88856546902107","46.5260402818903","46.43062995480676","45.963472877812514","46.91933849800275"
"120000","46.46449382304626","45.8429301145104","46.93272348747337","46.389124273099185","45.904529041198636","46.92064994999387","46.45608361951029","46.18154375141165","46.97396352492773","46.26042337461278","45.70977756499215","46.78075808324265","46.3781422269172","45.83244926215448","46.65552146522725","46.17740410460356","45.90462734553522","46.4759772656369"
"121000","46.91993184658505","46.55252296889482","47.32390780080292","47.042611063233664","46.72010603189908","47.32735672569468","47.23988268945243","47.0666613046539","47.55243964948823","46.5928206618269","46.116792042874444","47.447252492358615","47.15766440246825","46.73049752038505","47.694109721576275","46.81879670025469","46.22767979600239","47.60411967464183"
"122000","46.73212758564475","46.23846113043783","47.410643773464194","46.519550143987566","46.02974428583551","47.214230250698876","46.710448185365244","46.368346607145355","47.2946158549964","46.57022354174155","45.88041341466712","47.25031847162435","46.77525856574894","46.280148300620155","47.263431557631044","46.94283987951972","46.78584651657871","47.2470009397612"
"123000","46.61060358920332","46.26514929785046","46.82180974992655","46.51804237283229","45.92047135667102","46.92682989166214","46.412683582727205","45.91010236598175","46.862472477918374","46.10582305209983","45.133690236473065","46.91384748265067","46.38520755406383","46.19625232314435","46.61711383825819","46.337463180696375","46.14088641579315","46.6570098530749"
"124000","46.61548175112185","46.3803684658149","46.77900658242222","46.80932659676861","46.46722553797579","47.3955517776819","46.81112154726484","46.541029765320964","47.030714318651476","46.7035087728514","45.95774079890064","47.50529609842516","46.66774739123091","46.10270237447101","47.0517438508367","46.61417447508251","46.42191157291113","46.75219381759061"
"125000","46.83461719406345","46.63971390552113","46.990670197105075","46.71491889186857","46.43739635438877","47.01661235878224","46.859351922538885","46.64665322855645","47.228845192113994","46.46306749990768","46.06342795534555","47.10518580505645","46.86797658040509","46.61123941305441","47.164979716167565","45.81488807488828","44.44361922740664","46.786175935245296"
"126000","46.76413430238509","46.469772965976134","46.92961914313545","46.95697290310472","46.83865901674583","47.109113826633205","46.96564711910594","46.851290017730236","47.13363818624525","46.53628980739234","46.004478257593505","47.23764804200136","46.97732623495625","46.84519762780822","47.23658157991043","46.533901161735066","46.23144775081599","46.69587315118854"
"127000","46.76981624458673","46.030622090397095","47.218376966386046","46.90506259440875","46.56588194518573","47.32253031205222","46.886365852510515","46.26705548541479","47.39445851453182","46.674581842803356","45.88783555745817","47.20826731935822","46.77178129658344","46.3670536144193","47.08206890731322","46.475338499954205","46.216104632395","46.6506195137897"
"128000","47.186607509463364","47.01208664588058","47.413417809755096","47.129326562390894","46.743238015309814","47.66959492681988","46.8589940654363","46.702590761024744","47.09792257069638","47.03693581573895","46.4060108815421","47.70058455346314","47.318187008012295","46.943746691335555","48.01268713373333","47.109084424475476","46.83458044191457","47.53304437218514"
"129000","46.47614078508847","45.9875182498355","47.0365196400998","46.26868624937486","45.93948161678095","46.85114243027121","46.57900991595639","46.22059612799771","46.974038466789246","46.43626278688896","46.189832444596","46.9006514231672","46.34504887241773","45.92694297796315","46.97479670356814","46.29723912727417","45.97350579822263","46.46948369861989"
"130000","46.8182702910652","46.70596343750887","46.95541068212027","46.99636992162726","46.67043043337998","47.31326552515607","47.0109223874604","46.93777818811151","47.050750276873764","46.56761130131677","46.246948498385436","46.793003396829114","46.781384888540096","46.650517082115044","46.87083493776753","46.37976671706489","45.94710728142174","46.62274674712426"
"131000","46.5619355798754","46.29871670155576","46.75057254367824","46.593790041683405","46.38884379528272","46.73365465810866","46.711942414269764","46.38422231779179","47.09398314918529","46.7217480421896","45.80251291271903","47.449662244330895","46.73962792995034","46.52187612338057","46.87087765636393","46.467833906825284","46.272582079096196","46.79508860997821"
"132000","46.81687326206545","46.745782938412","46.941943330448275","46.84403759997997","46.47371155751725","47.278498990339976","46.815556034705544","46.65833175881248","47.01504969455122","46.77230478105491","46.13055063626689","47.114981306778304","46.69550048534546","46.504046989017915","46.88801028916778","46.8317439508437","46.570895544974036","47.30399680899085"
"133000","46.60340403712311","46.522218888361486","46.717719151922374","46.561939987553735","46.26977588299137","47.03064935888669","46.71279605665984","46.56533360678822","46.98612422239471","46.598368396154775","46.021760628952855","47.37894937506473","46.68383807175476","46.50406801339758","46.86490090891965","46.648911527676695","46.558796506421665","46.757723451921684"
"134000","46.61683696061116","46.36279159397389","46.87254558913682","46.352962718388476","46.15895701470161","46.72831054124848","46.72969534190903","46.30968295577435","47.540716482863544","46.714255846142514","46.28330074990692","47.01962621385427","46.81519642886861","46.530696386132","47.35106796977781","46.71257186781841","46.200325792001316","47.46883173511546"
"135000","46.60853691448204","46.30843273458565","46.88840002086416","46.46352938000189","46.272743725180874","46.643848550954495","46.60208220147005","46.50922769311614","46.682906490244264","46.60745839303379","46.298243270049156","47.03131382271348","46.61638222367957","46.226277676083924","46.842561260658364","46.429543580032686","46.081021276056525","46.90785424468865"
"136000","46.079182285393806","45.65837652342925","46.48645484558381","46.082925368128066","45.928514108841455","46.36632018041963","46.13215948137622","45.81038143437604","46.62797295761429","46.04209630473766","45.38706298626497","46.74994345786423","46.031719310677225","45.71535688679993","46.50025492962844","46.17785170635856","45.83524547524095","46.39688773898434"
"137000","46.76077412208618","46.311843336567705","47.220589114197395","46.89919391225396","46.32116780031818","47.60374428526728","46.833443462952225","46.193744853549326","47.599258893891424","46.39602295224015","45.90291424535159","46.832939829843006","46.928448522847596","46.10173149545763","47.44278481161109","46.85271232662448","46.49205400315074","47.40212664031492"
"138000","46.83106727710105","46.64846766427539","47.10564363742586","46.840751522141964","46.66891518500203","47.11526065882807","47.19031243350063","46.86380506129396","47.637722516472685","46.69845755138667","46.480851115916344","47.119519156494384","46.968121004921166","46.67368035518445","47.396703889173395","46.79533149760369","46.373489454973225","47.09133267137821"
"139000","46.56936354902853","46.30836656261895","46.85328065440375","46.30604493177293","46.000173276039426","46.88323257055566","46.519129573321216","46.215871506415596","46.90612935892677","46.51510054671346","46.401883483195135","46.574009598033825","46.493713253416274","46.25132971754141","46.83004374383251","46.45953779081146","46.235520369385455","46.787649964102314"
"140000","47.02418430159207","46.8318925632345","47.366082379752925","47.08760843214569","46.36680436350362","47.73306125720298","47.09251794745495","46.50342159886787","47.684494855055895","47.35225352627166","46.99968405154693","47.658396134994405","47.30890186564312","46.856556005828885","48.059623713981026","46.85788266536505","46.31804299904048","47.14003716755009"
"141000","46.77302152457511","46.73335395807471","46.83662444072513","46.77806121137132","46.42721228876396","47.41849331074188","46.706471102213335","46.37261317329342","46.91343536983177","46.75060389594281","46.31508744620159","47.47362377629527","46.71641373399867","46.44735969082503","47.24855786404292","46.6426955002219","46.3908054535045","46.99816981894418"
"142000","46.36725991323785","45.84206686618513","47.30491621619652","46.52727391196777","46.14804488399623","46.86257689251103","46.61337264465388","46.07286180777069","47.255162059135536","46.68523590287614","45.93400567986784","47.52761389857561","46.523803747529776","46.03102711915118","47.1256387812868","46.52127821335367","46.19337374304339","46.933118830956516"
"143000","47.08909057120602","46.85095316668747","47.21421734541116","47.26128507632919","47.10307378729298","47.42463370324315","47.05599096040637","46.899153853733786","47.1491425103433","46.73705509349609","46.23008485841932","47.45766962065204","47.083029304952866","46.83565065042894","47.24326123535257","46.575971794393155","46.20197881016882","46.88433572209847"
"144000","47.21742429054101","46.571122295460626","47.7638942565839","47.309289800084976","46.56345192616345","48.247730674630226","47.201560622376725","46.530706138769304","48.10024117972131","46.723486543998625","46.26394895774029","47.40052230869094","47.07801285380433","46.44021448248165","48.14384288903973","47.100139588202325","46.51977850329146","48.05920429211203"
"145000","47.17501399189087","46.90416869869014","47.39768100614803","47.22197645387055","46.84991591176969","47.43613677331449","47.180938266283555","46.98109539497616","47.41397292088237","47.20216847131559","46.9466042149552","47.46331315099883","47.33839021028093","46.99077594388109","47.63975166573","46.933741867071895","46.85221858283338","47.02046468393962"
"146000","46.90370880953075","46.76585105397808","47.01163449118498","46.95991167700194","46.83954667681183","47.059340499609334","46.945925829015074","46.79056387155111","47.25255681414907","46.71752256876655","46.08977132879835","47.304304673384905","46.83779551531817","46.80744802307251","46.866994846740944","46.751555451644215","46.39122050283414","46.95115984476147"
"147000","46.878011710539674","46.42306708611292","47.46605885267964","46.83847729551734","46.54514760255306","47.0999222816028","46.99316339996911","46.62946470945511","47.200602816872376","46.855331546167555","45.49105581718085","47.60271260003652","46.992220786938695","46.64333586203269","47.21085162179508","46.695618744778216","46.40290183287178","47.09092459687775"
"148000","46.785882223454955","45.97530787994298","47.439435028017904","46.95207340427671","46.53013713120451","47.276475028473044","46.88152782501004","46.51577537840546","47.358811983912695","46.46474542741055","45.23525169225317","47.15118045531664","46.97605825267778","46.25188914947045","47.73652002680573","46.36756150318869","46.073242972056","46.7618087005706"
"149000","47.10451750889826","46.970754321553066","47.23359703384754","46.78879792470741","46.4257410844648","47.092142409784934","46.96670518843117","46.66395980956761","47.38762348156552","46.68159394433591","46.38744143005298","47.08662646198428","46.75772268150762","46.41492302649319","46.984811858523386","46.634736142187855","46.53046422492966","46.73234683594752"
"150000","46.792396956367924","46.54346938456426","47.10216478960702","46.96158760303994","46.594978287813134","47.21949724556286","46.68324163535533","46.52209469028764","46.87006382569096","46.388395785481215","45.55054637939383","47.05647334910968","46.85141052549354","46.75374629689879","46.90251449251126","46.42617579203175","46.382539110795165","46.484131278879886"
"151000","46.59220081879079","46.2817840129483","46.849998849119125","46.642247938749556","46.12550352025013","47.051439547326986","46.722945520680106","46.46933213704823","46.98711656738023","47.04508642767266","46.4591131686272","47.628277389384735","46.60591369154485","46.33214656856664","46.79246953754909","46.378877184808225","45.832776944355444","46.728428849921464"
"152000","46.55485325542954","46.194709898952475","46.916375966091614","46.65745589515251","46.31996701134146","46.853067178567294","46.88006999324059","46.641744695366235","47.34208789997964","46.51307482807016","45.460267526964444","47.501739435977605","46.76903237251941","46.35335936249618","47.281539304188385","46.550338066290074","46.49423570946531","46.593218164495"
"153000","46.6728328921245","46.3115860123716","47.03544883454171","46.705253053439186","46.207176906591144","46.98112288232044","46.571151696432544","46.06725075321554","46.993778238513215","46.429006660755796","45.94246646249768","47.1692443768565","46.62205678383455","46.25345884725999","47.05787423736459","46.76006687744954","46.61131026102691","46.99639226634336"
"154000","47.4098589653079","47.23147856869719","47.50922689824312","47.36603018869473","47.287046730897984","47.468672975406925","47.432347092920196","47.13038646417856","47.714885046812704","47.31307008811719","46.66005167563619","47.93388392962317","47.235499950821044","46.787931441374795","47.46226527287044","46.91810444482123","46.43819139082228","47.32808868015772"
"155000","46.78323848964735","46.5695852646358","47.006732181702965","46.83317627329194","46.30202467897864","47.478209802783375","46.962248080962354","46.555290427925186","47.41120889114939","46.75976170456229","46.06376192537216","47.46866337217482","46.67548717093126","46.4508565262338","47.09778034370023","46.6255419794174","46.081944763260175","47.0050297490677"
"156000","46.715628438193825","45.86519629905259","47.8694403221265","46.92379727126511","46.211022186104145","47.66409493477101","46.79488129013104","46.31223448875462","47.663371962893365","46.67047421583425","45.881053376562456","47.88044458360925","46.832445145613576","46.570640962210774","47.27998609489704","46.51162293798313","46.39459489300817","46.736522400236574"
"157000","47.17473677947987","46.69609127560074","47.4738890703819","46.89411760203615","46.60361794639426","47.17647632333697","46.99691378068619","46.88580601565482","47.16676290364861","46.80574962858176","46.376239189661796","47.43851815724584","46.97442188391461","46.682098521700304","47.167293513683475","46.96647746965787","46.452650540933796","47.52146101782393"
"158000","46.80083721467213","46.45251572536219","47.03411296836209","46.711165998815346","46.53682748689831","46.82128850410089","46.72399602526241","46.55949011095734","46.89627515212628","46.33879642909977","45.648711839944575","46.752301352335515","46.725127899560924","46.38400234893471","46.90005596967977","46.611968580836994","46.44355484962991","46.87151800114858"
"159000","46.70960750485335","46.55561783822771","46.891002912664426","46.681284424683206","46.50773210087122","46.795798638518356","46.673199601588784","46.56199432103748","46.80013006411613","46.712283412507965","46.32195463777647","47.08697592469137","46.92773583428695","46.78586799484518","47.04917195219731","46.77941280510249","46.464341870002826","47.17502288583707"
"160000","46.89037655817239","46.433188649353255","47.19001273610816","46.745257477994905","46.014269509624036","47.27549004184636","46.925222269903294","46.69486169566818","47.10487877659047","46.722735713844685","46.20318582063168","46.99233905536264","47.01125719448472","46.91172187955417","47.171344648619794","46.693032935677024","46.40040117850568","46.90427542007119"
"161000","47.19883434967011","46.53007780979338","47.732151801677986","47.41531713689733","46.817354809525156","47.78355683691524","47.17083628365663","46.69773411466041","47.42383946127946","46.8894884101363","46.51184030369694","47.34969559277209","47.07840801667448","46.51548444758367","47.483074476315664","46.56734157970741","46.23515737154014","47.10077255933419"
"162000","47.045724095479976","46.87242826199887","47.223223244022314","47.10426741685012","46.85750796537428","47.36178570221342","46.84390866320009","46.41336080659965","47.441370397206626","46.59541547812429","46.20868295767696","47.1453026886294","46.872934796767936","46.498776871587","47.0778139755395","46.85630580439389","46.576859247832566","47.01223150900608"
"163000","47.038218497453045","46.28629531438124","47.50175804102553","47.18804729276505","46.56063945014002","47.75980560003388","47.20422539864702","46.215521284305964","47.93664789407648","46.83798887197529","46.194829678178436","47.20428869966924","47.346457961235195","46.48474447327633","47.86467404611594","47.035125179815616","46.82381563372272","47.25174745830781"
"164000","47.17343107130315","46.61344219011554","47.55628531593187","47.33295660202763","46.66589838186947","48.00553577483173","47.36735876931228","46.68972430668841","47.870622308838286","47.24879974546792","46.67975250655022","47.548139367919596","47.51205668561988","46.84460031604606","48.150738682241126","47.410635455565775","46.666244427580516","48.114142779928684"
"165000","47.12709401413996","46.8578464639393","47.30308454478621","47.3490557652755","47.32867192549979","47.37188381077729","47.36173259628765","47.054743111778606","47.60202796310362","46.78098691649026","46.146497442619825","47.42373571939132","47.12900740008249","46.889226968559065","47.412640958463825","46.791848560480524","46.603136595022434","47.1086529200956"
"166000","46.90065714513904","45.9538903252231","47.604237449271395","47.37380666052878","46.34657207430492","47.97381875047705","47.10089821681971","46.30847987926747","48.0562500745137","46.8209845159353","45.70690265162322","47.402255798449254","47.099628802523114","45.93138783081061","48.00431201051983","46.69056979997779","45.713130349107445","47.42490008778324"
"167000","46.49769957533946","46.36565503337355","46.571184862884415","46.407714264452004","46.263256157604836","46.51318465541495","46.45045747195494","46.27385975238309","46.568757755619465","46.39467048627282","45.98777287143043","46.75235867623144","46.271813688682776","46.138799961499835","46.417919179700014","46.24381072944886","46.07039814053877","46.34091104562234"
"168000","46.69772272076412","46.5846806495791","46.80631890554371","46.91180179743272","46.79323111576664","46.99091058097827","46.9545057741517","46.565192440856265","47.341412865314055","46.843441788476206","45.82293633764502","47.668264688857384","46.89743113202454","46.72444535080065","47.017167373710336","46.719577811660976","46.173634993943494","47.075145230998785"
"169000","46.63382818851568","46.25023930845194","46.973000191981825","46.982092568703784","46.49287508285104","47.39196726915521","46.630193705175635","46.24726945885283","47.14109532298428","46.72032529114049","46.00942238793395","47.20118177631417","47.01631393585061","46.70673020501815","47.52629023626213","46.73216895482714","46.67864947244155","46.76772136437503"
"170000","46.48374954111304","46.09347144310657","46.751764533869064","46.53661835829471","46.367229035522115","46.650256420951095","46.63802981571013","46.471925284296205","46.743754311243784","46.28932770097028","46.03115945279414","46.66193613918285","46.59290485049366","46.19148695682339","47.171188307574546","46.66123634142929","46.55874926272453","46.80473274528932"
"171000","46.90158023920274","46.282329376141476","47.442374056158066","46.74344284059233","46.4633961497328","47.1943993639344","46.82737569670484","46.497885197777926","47.4784558070364","46.66524117317596","46.039599309260005","47.20318858876459","46.83577393281007","46.458723617140926","47.493049731162415","46.90502795008087","46.39808968811832","47.21470928016422"
"172000","47.057266071447884","46.781327830521384","47.31899342335166","47.11882477435362","46.7460397728111","47.41546998159336","47.166392052906126","46.58203187811321","47.48079047506922","47.13422415990269","46.39033399014223","48.176566546528086","47.093906308352366","47.03987989443004","47.13597161374055","46.99460955820558","46.925336301252734","47.12317855421097"
"173000","46.99108022971284","46.942500294213296","47.02888325022245","47.04318968465964","46.9017107475846","47.25436311913047","47.051063314951655","46.738066005828664","47.37812574808283","46.91416135283799","46.755841519485","47.080256555527704","46.94643624984342","46.64441788513222","47.258854307479154","46.852279180181284","46.70211763069265","47.07064647292477"
