"Step","Prod-TD3-BC-hopper-medium-v2-d61c0710 - d4rl_normalized_score","Prod-TD3-BC-hopper-medium-v2-d61c0710 - d4rl_normalized_score__MIN","Prod-TD3-BC-hopper-medium-v2-d61c0710 - d4rl_normalized_score__MAX","Prod-TD3-BC-pretrainAC10k-hopper-medium-v2-84598b88 - d4rl_normalized_score","Prod-TD3-BC-pretrainAC10k-hopper-medium-v2-84598b88 - d4rl_normalized_score__MIN","Prod-TD3-BC-pretrainAC10k-hopper-medium-v2-84598b88 - d4rl_normalized_score__MAX","Prod-TD3-BC-pretrainBC10k-hopper-medium-v2-95dda9f2 - d4rl_normalized_score","Prod-TD3-BC-pretrainBC10k-hopper-medium-v2-95dda9f2 - d4rl_normalized_score__MIN","Prod-TD3-BC-pretrainBC10k-hopper-medium-v2-95dda9f2 - d4rl_normalized_score__MAX","Prod-TD3-BC-alpha10-noLN-hopper-medium-v2-139e30e6 - d4rl_normalized_score","Prod-TD3-BC-alpha10-noLN-hopper-medium-v2-139e30e6 - d4rl_normalized_score__MIN","Prod-TD3-BC-alpha10-noLN-hopper-medium-v2-139e30e6 - d4rl_normalized_score__MAX"
"255000","100.70213992177592","100.70213992177592","100.70213992177592","100.69138060897077","100.69138060897077","100.69138060897077","100.90399439267786","100.90399439267786","100.90399439267786","83.32707220930347","83.32707220930347","83.32707220930347"
"256000","100.8792057346775","100.8792057346775","100.8792057346775","100.94171606995404","100.94171606995404","100.94171606995404","101.0881171964205","101.0881171964205","101.0881171964205","62.217941439680125","62.217941439680125","62.217941439680125"
"257000","100.9353319653604","100.9353319653604","100.9353319653604","100.75359428916227","100.75359428916227","100.75359428916227","100.86422086535627","100.86422086535627","100.86422086535627","70.78912808256574","70.78912808256574","70.78912808256574"
"258000","101.00553800503948","101.00553800503948","101.00553800503948","100.95167160112877","100.95167160112877","100.95167160112877","101.02262222954177","101.02262222954177","101.02262222954177","81.28345760515568","81.28345760515568","81.28345760515568"
"259000","100.73681800141728","100.73681800141728","100.73681800141728","100.62068766489536","100.62068766489536","100.62068766489536","100.73995531689621","100.73995531689621","100.73995531689621","68.98634709715064","68.98634709715064","68.98634709715064"
"260000","100.79039340074813","100.79039340074813","100.79039340074813","100.92551583349146","100.92551583349146","100.92551583349146","97.61123515153139","97.61123515153139","97.61123515153139","83.58991338453477","83.58991338453477","83.58991338453477"
"261000","98.7589527542251","98.7589527542251","98.7589527542251","101.2959336733596","101.2959336733596","101.2959336733596","93.81358225133141","93.81358225133141","93.81358225133141","61.308970804239785","61.308970804239785","61.308970804239785"
"262000","101.24504943111535","101.24504943111535","101.24504943111535","101.39456061791287","101.39456061791287","101.39456061791287","96.18755124229435","96.18755124229435","96.18755124229435","64.49509337783728","64.49509337783728","64.49509337783728"
"263000","99.49548933606859","99.49548933606859","99.49548933606859","100.53848836710746","100.53848836710746","100.53848836710746","95.15461348671683","95.15461348671683","95.15461348671683","81.21587841448633","81.21587841448633","81.21587841448633"
"264000","94.40556651651912","94.40556651651912","94.40556651651912","101.28671746793849","101.28671746793849","101.28671746793849","99.85651253099213","99.85651253099213","99.85651253099213","56.78142443388173","56.78142443388173","56.78142443388173"
"265000","99.11490325691139","99.11490325691139","99.11490325691139","100.63048108906159","100.63048108906159","100.63048108906159","95.82666370915327","95.82666370915327","95.82666370915327","75.06425982626226","75.06425982626226","75.06425982626226"
"266000","97.62545192861555","97.62545192861555","97.62545192861555","92.41398101071508","92.41398101071508","92.41398101071508","93.51918859823914","93.51918859823914","93.51918859823914","81.76970822765844","81.76970822765844","81.76970822765844"
"267000","82.94379915717315","82.94379915717315","82.94379915717315","93.60169902661241","93.60169902661241","93.60169902661241","77.22239811349776","77.22239811349776","77.22239811349776","68.8708633711747","68.8708633711747","68.8708633711747"
"268000","95.43532482999856","95.43532482999856","95.43532482999856","101.04534955165265","101.04534955165265","101.04534955165265","93.08643353603532","93.08643353603532","93.08643353603532","68.26646199687248","68.26646199687248","68.26646199687248"
"269000","100.49395338492477","100.49395338492477","100.49395338492477","100.7913462061732","100.7913462061732","100.7913462061732","90.10835765916379","90.10835765916379","90.10835765916379","69.64770659440256","69.64770659440256","69.64770659440256"
"270000","84.66609775738209","84.66609775738209","84.66609775738209","101.46358634655297","101.46358634655297","101.46358634655297","87.78685113891306","87.78685113891306","87.78685113891306","62.76029065625558","62.76029065625558","62.76029065625558"
"271000","101.4265181193766","101.4265181193766","101.4265181193766","101.1692016962542","101.1692016962542","101.1692016962542","101.17195285203438","101.17195285203438","101.17195285203438","58.87768858803186","58.87768858803186","58.87768858803186"
"272000","96.69623272761399","96.69623272761399","96.69623272761399","96.7915727022956","96.7915727022956","96.7915727022956","68.21234453298426","68.21234453298426","68.21234453298426","92.38145085612251","92.38145085612251","92.38145085612251"
"273000","101.35227223199242","101.35227223199242","101.35227223199242","101.00672364049576","101.00672364049576","101.00672364049576","91.76523152088807","91.76523152088807","91.76523152088807","61.054044742864946","61.054044742864946","61.054044742864946"
"274000","100.81249792586328","100.81249792586328","100.81249792586328","100.75158662287733","100.75158662287733","100.75158662287733","97.60112971780936","97.60112971780936","97.60112971780936","62.134904001305756","62.134904001305756","62.134904001305756"
"275000","100.74020609451533","100.74020609451533","100.74020609451533","100.24570897646221","100.24570897646221","100.24570897646221","94.37944011503954","94.37944011503954","94.37944011503954","81.76055522888565","81.76055522888565","81.76055522888565"
"276000","100.43336991850876","100.43336991850876","100.43336991850876","100.63993963793583","100.63993963793583","100.63993963793583","100.32913227977328","100.32913227977328","100.32913227977328","59.15439529679954","59.15439529679954","59.15439529679954"
"277000","100.77963027341188","100.77963027341188","100.77963027341188","100.9738351922776","100.9738351922776","100.9738351922776","100.70346625313734","100.70346625313734","100.70346625313734","60.846486938530354","60.846486938530354","60.846486938530354"
"278000","100.83947092238897","100.83947092238897","100.83947092238897","100.99647768093145","100.99647768093145","100.99647768093145","96.82520151372685","96.82520151372685","96.82520151372685","59.97682145083017","59.97682145083017","59.97682145083017"
"279000","101.0082064728103","101.0082064728103","101.0082064728103","100.67938587656309","100.67938587656309","100.67938587656309","93.87923181596837","93.87923181596837","93.87923181596837","76.65273134984439","76.65273134984439","76.65273134984439"
"280000","75.23309188865458","75.23309188865458","75.23309188865458","101.20204337835989","101.20204337835989","101.20204337835989","87.53054615316044","87.53054615316044","87.53054615316044","71.89367267002028","71.89367267002028","71.89367267002028"
"281000","100.75460292013021","100.75460292013021","100.75460292013021","101.27676187824406","101.27676187824406","101.27676187824406","100.8611153143718","100.8611153143718","100.8611153143718","76.82281127178928","76.82281127178928","76.82281127178928"
"282000","100.35755612903452","100.35755612903452","100.35755612903452","100.64311622018435","100.64311622018435","100.64311622018435","100.69605232844123","100.69605232844123","100.69605232844123","68.44791083656403","68.44791083656403","68.44791083656403"
"283000","83.39233115272614","83.39233115272614","83.39233115272614","87.95608264485931","87.95608264485931","87.95608264485931","64.52868447860347","64.52868447860347","64.52868447860347","69.9197795002282","69.9197795002282","69.9197795002282"
"284000","97.62622111520226","97.62622111520226","97.62622111520226","97.90540504535862","97.90540504535862","97.90540504535862","80.59500988154895","80.59500988154895","80.59500988154895","77.45835498720204","77.45835498720204","77.45835498720204"
"285000","97.57485440823267","97.57485440823267","97.57485440823267","96.17644627607358","96.17644627607358","96.17644627607358","82.0659390405036","82.0659390405036","82.0659390405036","63.729570913390056","63.729570913390056","63.729570913390056"
"286000","75.34365058597646","75.34365058597646","75.34365058597646","93.90540484054742","93.90540484054742","93.90540484054742","65.2426889256793","65.2426889256793","65.2426889256793","60.804672936270755","60.804672936270755","60.804672936270755"
"287000","67.18602914721428","67.18602914721428","67.18602914721428","92.78741908192146","92.78741908192146","92.78741908192146","77.26013319349097","77.26013319349097","77.26013319349097","61.13440024688137","61.13440024688137","61.13440024688137"
"288000","100.81581134160106","100.81581134160106","100.81581134160106","100.69313289056161","100.69313289056161","100.69313289056161","86.37006816003786","86.37006816003786","86.37006816003786","73.68089101715356","73.68089101715356","73.68089101715356"
"289000","100.94045826253127","100.94045826253127","100.94045826253127","100.9370238294978","100.9370238294978","100.9370238294978","101.12643399381618","101.12643399381618","101.12643399381618","74.35735373233454","74.35735373233454","74.35735373233454"
"290000","101.09281568558812","101.09281568558812","101.09281568558812","100.74313895159554","100.74313895159554","100.74313895159554","101.02619577792105","101.02619577792105","101.02619577792105","59.112309264573604","59.112309264573604","59.112309264573604"
"291000","101.11681887009803","101.11681887009803","101.11681887009803","101.54941607697694","101.54941607697694","101.54941607697694","84.76094924167838","84.76094924167838","84.76094924167838","78.65410304058412","78.65410304058412","78.65410304058412"
"292000","100.76925183377439","100.76925183377439","100.76925183377439","100.98874769596267","100.98874769596267","100.98874769596267","100.5787770152837","100.5787770152837","100.5787770152837","73.37633702638215","73.37633702638215","73.37633702638215"
"293000","100.8876496463569","100.8876496463569","100.8876496463569","100.94836310585885","100.94836310585885","100.94836310585885","89.79548317047977","89.79548317047977","89.79548317047977","73.90270703882412","73.90270703882412","73.90270703882412"
"294000","100.8052571250072","100.8052571250072","100.8052571250072","101.03347289990012","101.03347289990012","101.03347289990012","94.9208128590851","94.9208128590851","94.9208128590851","61.65717098134644","61.65717098134644","61.65717098134644"
"295000","100.38455435979677","100.38455435979677","100.38455435979677","101.13276772677422","101.13276772677422","101.13276772677422","98.31429027885","98.31429027885","98.31429027885","79.60166706821921","79.60166706821921","79.60166706821921"
"296000","100.97394171690964","100.97394171690964","100.97394171690964","100.5308445582951","100.5308445582951","100.5308445582951","95.42151643170214","95.42151643170214","95.42151643170214","57.386188357803825","57.386188357803825","57.386188357803825"
"297000","100.83894198801954","100.83894198801954","100.83894198801954","100.43985642877121","100.43985642877121","100.43985642877121","92.60178708108342","92.60178708108342","92.60178708108342","68.16062016117775","68.16062016117775","68.16062016117775"
"298000","96.686788597965","96.686788597965","96.686788597965","101.14296088341213","101.14296088341213","101.14296088341213","67.93414087905265","67.93414087905265","67.93414087905265","70.68014497336101","70.68014497336101","70.68014497336101"
"299000","100.08407830833228","100.08407830833228","100.08407830833228","101.19371416676579","101.19371416676579","101.19371416676579","89.01565826204232","89.01565826204232","89.01565826204232","70.70425935301844","70.70425935301844","70.70425935301844"
"300000","98.52663489463787","98.52663489463787","98.52663489463787","100.9944841690178","100.9944841690178","100.9944841690178","90.89132621209903","90.89132621209903","90.89132621209903","62.57500704920132","62.57500704920132","62.57500704920132"
"301000","100.9048173047923","100.9048173047923","100.9048173047923","100.30335836697972","100.30335836697972","100.30335836697972","92.13121051039742","92.13121051039742","92.13121051039742","72.72442842611616","72.72442842611616","72.72442842611616"
"302000","100.59777996661418","100.59777996661418","100.59777996661418","100.17979770554597","100.17979770554597","100.17979770554597","98.06576517358508","98.06576517358508","98.06576517358508","63.68411347360122","63.68411347360122","63.68411347360122"
"303000","99.30770048978235","99.30770048978235","99.30770048978235","100.94049032905616","100.94049032905616","100.94049032905616","101.31270888309673","101.31270888309673","101.31270888309673","70.97913327363732","70.97913327363732","70.97913327363732"
"304000","101.21799308257047","101.21799308257047","101.21799308257047","100.84354311846853","100.84354311846853","100.84354311846853","101.09241222760899","101.09241222760899","101.09241222760899","64.56160457579465","64.56160457579465","64.56160457579465"
"305000","100.69080192717747","100.69080192717747","100.69080192717747","100.36593801061716","100.36593801061716","100.36593801061716","92.0038014106381","92.0038014106381","92.0038014106381","61.87650626365868","61.87650626365868","61.87650626365868"
"306000","101.09302622117495","101.09302622117495","101.09302622117495","100.73885336412054","100.73885336412054","100.73885336412054","101.1384774024521","101.1384774024521","101.1384774024521","67.78073206626968","67.78073206626968","67.78073206626968"
"307000","101.23794243130236","101.23794243130236","101.23794243130236","101.03472748455171","101.03472748455171","101.03472748455171","100.88529043920431","100.88529043920431","100.88529043920431","64.951654640923","64.951654640923","64.951654640923"
"308000","100.74827612767581","100.74827612767581","100.74827612767581","89.14899088403064","89.14899088403064","89.14899088403064","94.53220041940305","94.53220041940305","94.53220041940305","69.77131319674709","69.77131319674709","69.77131319674709"
"309000","100.98490681940882","100.98490681940882","100.98490681940882","100.97371363909129","100.97371363909129","100.97371363909129","94.52810347165514","94.52810347165514","94.52810347165514","72.83851230923909","72.83851230923909","72.83851230923909"
"310000","100.67395977300184","100.67395977300184","100.67395977300184","100.44385944950895","100.44385944950895","100.44385944950895","89.48603384665778","89.48603384665778","89.48603384665778","77.18722793614467","77.18722793614467","77.18722793614467"
"311000","101.53124900003783","101.53124900003783","101.53124900003783","101.68824350069352","101.68824350069352","101.68824350069352","96.89972767725415","96.89972767725415","96.89972767725415","79.2174860500826","79.2174860500826","79.2174860500826"
"312000","99.48936584145714","99.48936584145714","99.48936584145714","100.8748616142721","100.8748616142721","100.8748616142721","80.55858852407502","80.55858852407502","80.55858852407502","65.29536113282403","65.29536113282403","65.29536113282403"
"313000","97.91145679774152","97.91145679774152","97.91145679774152","101.1126179568141","101.1126179568141","101.1126179568141","83.13110776871613","83.13110776871613","83.13110776871613","87.47054747553665","87.47054747553665","87.47054747553665"
"314000","100.674928762249","100.674928762249","100.674928762249","100.95316955518211","100.95316955518211","100.95316955518211","100.69141043434722","100.69141043434722","100.69141043434722","60.312714136969994","60.312714136969994","60.312714136969994"
"315000","101.02097881549554","101.02097881549554","101.02097881549554","100.90483779450172","100.90483779450172","100.90483779450172","100.87441878206675","100.87441878206675","100.87441878206675","61.291867649405994","61.291867649405994","61.291867649405994"
"316000","100.94733166271807","100.94733166271807","100.94733166271807","100.72089540257056","100.72089540257056","100.72089540257056","77.60058201067561","77.60058201067561","77.60058201067561","79.51198899233368","79.51198899233368","79.51198899233368"
"317000","101.05632143714315","101.05632143714315","101.05632143714315","101.12305366027014","101.12305366027014","101.12305366027014","101.64051236105831","101.64051236105831","101.64051236105831","55.608921815632606","55.608921815632606","55.608921815632606"
"318000","100.69563867830323","100.69563867830323","100.69563867830323","100.79780089901105","100.79780089901105","100.79780089901105","100.82204188806803","100.82204188806803","100.82204188806803","73.16688127611269","73.16688127611269","73.16688127611269"
"319000","99.40570027496888","99.40570027496888","99.40570027496888","97.62853345265829","97.62853345265829","97.62853345265829","89.00473423894636","89.00473423894636","89.00473423894636","63.95085452108451","63.95085452108451","63.95085452108451"
"320000","101.09007409871586","101.09007409871586","101.09007409871586","100.79505991543896","100.79505991543896","100.79505991543896","86.320616849497","86.320616849497","86.320616849497","61.55704131675267","61.55704131675267","61.55704131675267"
"321000","101.38075501349748","101.38075501349748","101.38075501349748","101.4530475675644","101.4530475675644","101.4530475675644","99.84927292422111","99.84927292422111","99.84927292422111","70.95011475738521","70.95011475738521","70.95011475738521"
"322000","101.0184276474873","101.0184276474873","101.0184276474873","101.13431058619167","101.13431058619167","101.13431058619167","101.13840984035656","101.13840984035656","101.13840984035656","73.36441201940966","73.36441201940966","73.36441201940966"
"323000","100.90016545853923","100.90016545853923","100.90016545853923","101.15946334348142","101.15946334348142","101.15946334348142","101.00507217082264","101.00507217082264","101.00507217082264","79.40866335568845","79.40866335568845","79.40866335568845"
"324000","100.96819636966887","100.96819636966887","100.96819636966887","101.14650805356635","101.14650805356635","101.14650805356635","100.85363241564316","100.85363241564316","100.85363241564316","78.32744133979665","78.32744133979665","78.32744133979665"
"325000","99.31955844595282","99.31955844595282","99.31955844595282","100.99636095813341","100.99636095813341","100.99636095813341","101.27422671853562","101.27422671853562","101.27422671853562","58.88983940470977","58.88983940470977","58.88983940470977"
"326000","100.63122220522416","100.63122220522416","100.63122220522416","100.88692254553912","100.88692254553912","100.88692254553912","101.88508118511372","101.88508118511372","101.88508118511372","76.12703266056486","76.12703266056486","76.12703266056486"
"327000","101.24564946908674","101.24564946908674","101.24564946908674","101.27930857240715","101.27930857240715","101.27930857240715","101.30265413374681","101.30265413374681","101.30265413374681","77.59492149632487","77.59492149632487","77.59492149632487"
"328000","101.25732230180964","101.25732230180964","101.25732230180964","101.0950967223458","101.0950967223458","101.0950967223458","92.31690222508212","92.31690222508212","92.31690222508212","71.55495748178656","71.55495748178656","71.55495748178656"
"329000","100.7582275491957","100.7582275491957","100.7582275491957","100.83599169150548","100.83599169150548","100.83599169150548","101.00025632999228","101.00025632999228","101.00025632999228","80.02243562594431","80.02243562594431","80.02243562594431"
"330000","101.58890014491111","101.58890014491111","101.58890014491111","98.95411673884976","98.95411673884976","98.95411673884976","99.3292916929081","99.3292916929081","99.3292916929081","62.789730118042385","62.789730118042385","62.789730118042385"
"331000","100.53628034599859","100.53628034599859","100.53628034599859","100.6722294814243","100.6722294814243","100.6722294814243","100.65387116002475","100.65387116002475","100.65387116002475","57.415403918322006","57.415403918322006","57.415403918322006"
"332000","101.06799284566341","101.06799284566341","101.06799284566341","101.30026808954638","101.30026808954638","101.30026808954638","97.98690619295022","97.98690619295022","97.98690619295022","85.79313350452044","85.79313350452044","85.79313350452044"
"333000","100.98129333766475","100.98129333766475","100.98129333766475","100.87849966838345","100.87849966838345","100.87849966838345","98.75925262885332","98.75925262885332","98.75925262885332","72.20562614413588","72.20562614413588","72.20562614413588"
"334000","100.81915202232064","100.81915202232064","100.81915202232064","100.44680968794455","100.44680968794455","100.44680968794455","94.34619915034963","94.34619915034963","94.34619915034963","65.25150287685321","65.25150287685321","65.25150287685321"
"335000","101.5074821004774","101.5074821004774","101.5074821004774","101.19847465404578","101.19847465404578","101.19847465404578","94.28810304451451","94.28810304451451","94.28810304451451","69.99554029022777","69.99554029022777","69.99554029022777"
"336000","100.78444417866605","100.78444417866605","100.78444417866605","100.50332828206881","100.50332828206881","100.50332828206881","100.83603163807588","100.83603163807588","100.83603163807588","77.44904673871244","77.44904673871244","77.44904673871244"
"337000","101.11309622301414","101.11309622301414","101.11309622301414","100.7291403344041","100.7291403344041","100.7291403344041","98.68174315633169","98.68174315633169","98.68174315633169","78.21736702976129","78.21736702976129","78.21736702976129"
"338000","101.13315262862956","101.13315262862956","101.13315262862956","100.84751334840465","100.84751334840465","100.84751334840465","94.2254756422586","94.2254756422586","94.2254756422586","63.02435319851065","63.02435319851065","63.02435319851065"
"339000","100.80411112012773","100.80411112012773","100.80411112012773","101.01567355708461","101.01567355708461","101.01567355708461","101.03609083866019","101.03609083866019","101.03609083866019","64.88855396437427","64.88855396437427","64.88855396437427"
"340000","97.50091317168396","97.50091317168396","97.50091317168396","101.12059160102542","101.12059160102542","101.12059160102542","97.9888955539884","97.9888955539884","97.9888955539884","53.582088462630054","53.582088462630054","53.582088462630054"
"341000","101.10287481597786","101.10287481597786","101.10287481597786","100.76910390149185","100.76910390149185","100.76910390149185","100.16401906456555","100.16401906456555","100.16401906456555","82.71816856389466","82.71816856389466","82.71816856389466"
"342000","95.75451887886501","95.75451887886501","95.75451887886501","100.42302895283551","100.42302895283551","100.42302895283551","97.50975148827771","97.50975148827771","97.50975148827771","74.32682617172827","74.32682617172827","74.32682617172827"
"343000","101.04778881118249","101.04778881118249","101.04778881118249","101.02025693193161","101.02025693193161","101.02025693193161","98.05298125562507","98.05298125562507","98.05298125562507","87.4229117769806","87.4229117769806","87.4229117769806"
"344000","97.86924560282608","97.86924560282608","97.86924560282608","100.66508780587799","100.66508780587799","100.66508780587799","91.23485056418488","91.23485056418488","91.23485056418488","92.52985793605278","92.52985793605278","92.52985793605278"
"345000","94.35994002309191","94.35994002309191","94.35994002309191","101.10088789131208","101.10088789131208","101.10088789131208","81.56992506405987","81.56992506405987","81.56992506405987","85.91339700637836","85.91339700637836","85.91339700637836"
"346000","100.84910953614177","100.84910953614177","100.84910953614177","100.96676352735261","100.96676352735261","100.96676352735261","101.0250558455079","101.0250558455079","101.0250558455079","70.45329167068944","70.45329167068944","70.45329167068944"
"347000","100.33189495585529","100.33189495585529","100.33189495585529","101.10804727721118","101.10804727721118","101.10804727721118","91.48967146168351","91.48967146168351","91.48967146168351","76.43435242457535","76.43435242457535","76.43435242457535"
"348000","101.54605996290627","101.54605996290627","101.54605996290627","101.15349183709215","101.15349183709215","101.15349183709215","94.68240729726398","94.68240729726398","94.68240729726398","81.9337158930988","81.9337158930988","81.9337158930988"
"349000","101.11663624870519","101.11663624870519","101.11663624870519","100.79267365452121","100.79267365452121","100.79267365452121","98.57486852722768","98.57486852722768","98.57486852722768","87.561548577691","87.561548577691","87.561548577691"
"350000","100.75626768628388","100.75626768628388","100.75626768628388","101.1580785977199","101.1580785977199","101.1580785977199","99.25895253269675","99.25895253269675","99.25895253269675","77.4372778078187","77.4372778078187","77.4372778078187"
"351000","100.69197033952102","100.69197033952102","100.69197033952102","100.7349131545352","100.7349131545352","100.7349131545352","101.15567491478885","101.15567491478885","101.15567491478885","66.63860766401045","66.63860766401045","66.63860766401045"
"352000","101.07560122459174","101.07560122459174","101.07560122459174","100.90014511743834","100.90014511743834","100.90014511743834","101.16838405125851","101.16838405125851","101.16838405125851","85.40699170581581","85.40699170581581","85.40699170581581"
"353000","95.45890078322881","95.45890078322881","95.45890078322881","87.80730215266243","87.80730215266243","87.80730215266243","80.71678538646503","80.71678538646503","80.71678538646503","64.44438464830054","64.44438464830054","64.44438464830054"
"354000","100.69295058859518","100.69295058859518","100.69295058859518","101.02489256952455","101.02489256952455","101.02489256952455","100.977923526072","100.977923526072","100.977923526072","82.46704939509387","82.46704939509387","82.46704939509387"
"355000","79.0580366797181","79.0580366797181","79.0580366797181","100.8136503505597","100.8136503505597","100.8136503505597","79.10398609984567","79.10398609984567","79.10398609984567","77.51685502106585","77.51685502106585","77.51685502106585"
"356000","100.89098920593361","100.89098920593361","100.89098920593361","101.2486532051736","101.2486532051736","101.2486532051736","101.09617891700857","101.09617891700857","101.09617891700857","61.395680769204574","61.395680769204574","61.395680769204574"
"357000","100.93330354735244","100.93330354735244","100.93330354735244","100.85285247071806","100.85285247071806","100.85285247071806","101.03768566258213","101.03768566258213","101.03768566258213","85.33806611154576","85.33806611154576","85.33806611154576"
"358000","101.27413207301687","101.27413207301687","101.27413207301687","97.853746418495","97.853746418495","97.853746418495","87.11325228721925","87.11325228721925","87.11325228721925","88.34714823827306","88.34714823827306","88.34714823827306"
"359000","100.90922660796548","100.90922660796548","100.90922660796548","96.99074782412266","96.99074782412266","96.99074782412266","91.32191005142062","91.32191005142062","91.32191005142062","71.63391575341885","71.63391575341885","71.63391575341885"
"360000","100.95149826999761","100.95149826999761","100.95149826999761","100.79410220542675","100.79410220542675","100.79410220542675","100.87939520161413","100.87939520161413","100.87939520161413","79.12098719493888","79.12098719493888","79.12098719493888"
"361000","100.87350393446708","100.87350393446708","100.87350393446708","100.74958609317883","100.74958609317883","100.74958609317883","98.02937965796355","98.02937965796355","98.02937965796355","73.64321761357836","73.64321761357836","73.64321761357836"
"362000","94.15880602964471","94.15880602964471","94.15880602964471","100.77707389353998","100.77707389353998","100.77707389353998","87.98908815287466","87.98908815287466","87.98908815287466","70.32535977582523","70.32535977582523","70.32535977582523"
"363000","100.74580467162939","100.74580467162939","100.74580467162939","100.91360044678686","100.91360044678686","100.91360044678686","91.56916059694588","91.56916059694588","91.56916059694588","78.79267589676626","78.79267589676626","78.79267589676626"
"364000","100.98646255109077","100.98646255109077","100.98646255109077","101.17419577547501","101.17419577547501","101.17419577547501","98.65986424089411","98.65986424089411","98.65986424089411","59.9281664795327","59.9281664795327","59.9281664795327"
"365000","100.67175273332975","100.67175273332975","100.67175273332975","101.05620358792397","101.05620358792397","101.05620358792397","100.58797820273311","100.58797820273311","100.58797820273311","72.88494789977297","72.88494789977297","72.88494789977297"
"366000","100.77023703633078","100.77023703633078","100.77023703633078","100.84257051447649","100.84257051447649","100.84257051447649","100.8391411957587","100.8391411957587","100.8391411957587","83.1022181094797","83.1022181094797","83.1022181094797"
"367000","100.61147568808624","100.61147568808624","100.61147568808624","100.60974453182858","100.60974453182858","100.60974453182858","101.19842345180705","101.19842345180705","101.19842345180705","87.06450758932348","87.06450758932348","87.06450758932348"
"368000","100.85907397496223","100.85907397496223","100.85907397496223","100.8243810266629","100.8243810266629","100.8243810266629","100.85883067504294","100.85883067504294","100.85883067504294","60.56734995839347","60.56734995839347","60.56734995839347"
"369000","101.14278822107501","101.14278822107501","101.14278822107501","101.0032552321257","101.0032552321257","101.0032552321257","98.3733634266356","98.3733634266356","98.3733634266356","84.639943891184","84.639943891184","84.639943891184"
"370000","101.24925083888643","101.24925083888643","101.24925083888643","101.24386642720047","101.24386642720047","101.24386642720047","96.62519464957413","96.62519464957413","96.62519464957413","94.75866763626756","94.75866763626756","94.75866763626756"
"371000","101.07405206249642","101.07405206249642","101.07405206249642","100.79310713596699","100.79310713596699","100.79310713596699","101.37410512406773","101.37410512406773","101.37410512406773","63.175708217782145","63.175708217782145","63.175708217782145"
"372000","100.79764599509244","100.79764599509244","100.79764599509244","100.43780777078177","100.43780777078177","100.43780777078177","97.83278757761107","97.83278757761107","97.83278757761107","78.37459132137135","78.37459132137135","78.37459132137135"
"373000","101.0870089712743","101.0870089712743","101.0870089712743","100.798371973627","100.798371973627","100.798371973627","97.97831382750837","97.97831382750837","97.97831382750837","72.23355087875677","72.23355087875677","72.23355087875677"
"374000","99.4246306355746","99.4246306355746","99.4246306355746","101.08720579512833","101.08720579512833","101.08720579512833","100.86298411726902","100.86298411726902","100.86298411726902","74.78210781914385","74.78210781914385","74.78210781914385"
"375000","102.16413128291309","102.16413128291309","102.16413128291309","93.90236074768588","93.90236074768588","93.90236074768588","67.7833301725159","67.7833301725159","67.7833301725159","84.30036170920565","84.30036170920565","84.30036170920565"
"376000","100.85210485688592","100.85210485688592","100.85210485688592","96.41812467290916","96.41812467290916","96.41812467290916","93.2684019177145","93.2684019177145","93.2684019177145","85.02805577100652","85.02805577100652","85.02805577100652"
"377000","98.81814271348551","98.81814271348551","98.81814271348551","100.86820179125225","100.86820179125225","100.86820179125225","96.06375251166922","96.06375251166922","96.06375251166922","79.18408368091193","79.18408368091193","79.18408368091193"
"378000","97.21074042975152","97.21074042975152","97.21074042975152","95.12388880040716","95.12388880040716","95.12388880040716","92.92657473717615","92.92657473717615","92.92657473717615","77.85494698238689","77.85494698238689","77.85494698238689"
"379000","101.5032176336502","101.5032176336502","101.5032176336502","101.27169237310115","101.27169237310115","101.27169237310115","82.69642575304732","82.69642575304732","82.69642575304732","68.79055152417152","68.79055152417152","68.79055152417152"
"380000","101.04788754950904","101.04788754950904","101.04788754950904","101.14069906921121","101.14069906921121","101.14069906921121","96.77773339950281","96.77773339950281","96.77773339950281","70.12186651167315","70.12186651167315","70.12186651167315"
"381000","100.67557186488519","100.67557186488519","100.67557186488519","100.70874191637978","100.70874191637978","100.70874191637978","88.44810920366717","88.44810920366717","88.44810920366717","87.98667993198411","87.98667993198411","87.98667993198411"
"382000","89.09700795983655","89.09700795983655","89.09700795983655","98.36318486543058","98.36318486543058","98.36318486543058","90.93382401042591","90.93382401042591","90.93382401042591","61.89695553750637","61.89695553750637","61.89695553750637"
"383000","101.19700356290964","101.19700356290964","101.19700356290964","100.88262063748803","100.88262063748803","100.88262063748803","97.43724729517506","97.43724729517506","97.43724729517506","78.83308516164324","78.83308516164324","78.83308516164324"
"384000","100.44688360427337","100.44688360427337","100.44688360427337","100.51687622486992","100.51687622486992","100.51687622486992","98.57966144103946","98.57966144103946","98.57966144103946","89.76487954327978","89.76487954327978","89.76487954327978"
"385000","101.15034316889606","101.15034316889606","101.15034316889606","101.2130241923431","101.2130241923431","101.2130241923431","101.33418133697867","101.33418133697867","101.33418133697867","73.2371101869393","73.2371101869393","73.2371101869393"
"386000","101.22347456254839","101.22347456254839","101.22347456254839","100.98404816205459","100.98404816205459","100.98404816205459","94.8759837451458","94.8759837451458","94.8759837451458","73.82220949170001","73.82220949170001","73.82220949170001"
"387000","101.06297350101303","101.06297350101303","101.06297350101303","101.03582055030114","101.03582055030114","101.03582055030114","101.53950063298566","101.53950063298566","101.53950063298566","84.1994065603042","84.1994065603042","84.1994065603042"
