"Step","Prod-TD3-BC-alpha20-noACLN-halfcheetah-medium-v2-40600f64 - d4rl_normalized_score","Prod-TD3-BC-alpha20-noACLN-halfcheetah-medium-v2-40600f64 - d4rl_normalized_score__MIN","Prod-TD3-BC-alpha20-noACLN-halfcheetah-medium-v2-40600f64 - d4rl_normalized_score__MAX","Prod-TD3-BC-pretrainBC10k-alpha20-halfcheetah-medium-v2-c365d460 - d4rl_normalized_score","Prod-TD3-BC-pretrainBC10k-alpha20-halfcheetah-medium-v2-c365d460 - d4rl_normalized_score__MIN","Prod-TD3-BC-pretrainBC10k-alpha20-halfcheetah-medium-v2-c365d460 - d4rl_normalized_score__MAX","Prod-TD3-BC-pretrainAC10k-alpha20-halfcheetah-medium-v2-8d6bc69a - d4rl_normalized_score","Prod-TD3-BC-pretrainAC10k-alpha20-halfcheetah-medium-v2-8d6bc69a - d4rl_normalized_score__MIN","Prod-TD3-BC-pretrainAC10k-alpha20-halfcheetah-medium-v2-8d6bc69a - d4rl_normalized_score__MAX","Prod-TD3-BC-alpha20-halfcheetah-medium-v2-d14e8092 - d4rl_normalized_score","Prod-TD3-BC-alpha20-halfcheetah-medium-v2-d14e8092 - d4rl_normalized_score__MIN","Prod-TD3-BC-alpha20-halfcheetah-medium-v2-d14e8092 - d4rl_normalized_score__MAX"
"249000","51.14870841392848","51.14870841392848","51.14870841392848","47.719773282159515","47.719773282159515","47.719773282159515","48.07292932467054","48.07292932467054","48.07292932467054","47.54826957055526","47.54826957055526","47.54826957055526"
"250000","50.205580842984396","50.205580842984396","50.205580842984396","47.77081405036361","47.77081405036361","47.77081405036361","47.58884145361924","47.58884145361924","47.58884145361924","47.74068240683883","47.74068240683883","47.74068240683883"
"251000","51.593420894408496","51.593420894408496","51.593420894408496","47.406366766286524","47.406366766286524","47.406366766286524","47.34927871165686","47.34927871165686","47.34927871165686","47.62428606324309","47.62428606324309","47.62428606324309"
"252000","53.44523497239933","53.44523497239933","53.44523497239933","46.92534080163369","46.92534080163369","46.92534080163369","47.67461693691107","47.67461693691107","47.67461693691107","46.86687780958146","46.86687780958146","46.86687780958146"
"253000","51.837694150426636","51.837694150426636","51.837694150426636","47.88444853327956","47.88444853327956","47.88444853327956","47.36392939563185","47.36392939563185","47.36392939563185","47.220908592797464","47.220908592797464","47.220908592797464"
"254000","51.63090953734824","51.63090953734824","51.63090953734824","47.787845921981734","47.787845921981734","47.787845921981734","47.4394676788191","47.4394676788191","47.4394676788191","47.322550848879416","47.322550848879416","47.322550848879416"
"255000","50.312758485576715","50.312758485576715","50.312758485576715","47.27894005687819","47.27894005687819","47.27894005687819","47.239403949823256","47.239403949823256","47.239403949823256","47.22246821569294","47.22246821569294","47.22246821569294"
"256000","51.422239826195884","51.422239826195884","51.422239826195884","47.064595437139154","47.064595437139154","47.064595437139154","47.32264456586269","47.32264456586269","47.32264456586269","47.11699917151863","47.11699917151863","47.11699917151863"
"257000","51.45422927686123","51.45422927686123","51.45422927686123","46.87612576584827","46.87612576584827","46.87612576584827","47.61805082080651","47.61805082080651","47.61805082080651","47.12762979274047","47.12762979274047","47.12762979274047"
"258000","49.887164198965664","49.887164198965664","49.887164198965664","47.51901337712663","47.51901337712663","47.51901337712663","47.307281438694346","47.307281438694346","47.307281438694346","47.639505391170076","47.639505391170076","47.639505391170076"
"259000","49.80421747624488","49.80421747624488","49.80421747624488","47.21301700415907","47.21301700415907","47.21301700415907","47.17798181371347","47.17798181371347","47.17798181371347","46.71471289032166","46.71471289032166","46.71471289032166"
"260000","52.20464395066286","52.20464395066286","52.20464395066286","49.09277089573654","49.09277089573654","49.09277089573654","48.19218298292613","48.19218298292613","48.19218298292613","47.79786624612395","47.79786624612395","47.79786624612395"
"261000","50.80262600230289","50.80262600230289","50.80262600230289","47.67267287056695","47.67267287056695","47.67267287056695","47.33522985381612","47.33522985381612","47.33522985381612","47.35829432092417","47.35829432092417","47.35829432092417"
"262000","50.684833130249174","50.684833130249174","50.684833130249174","47.34721608350064","47.34721608350064","47.34721608350064","47.43555781623159","47.43555781623159","47.43555781623159","47.099381090104856","47.099381090104856","47.099381090104856"
"263000","50.08061667060593","50.08061667060593","50.08061667060593","48.077578526179494","48.077578526179494","48.077578526179494","46.95083067008032","46.95083067008032","46.95083067008032","47.3840170975895","47.3840170975895","47.3840170975895"
"264000","51.66443049668052","51.66443049668052","51.66443049668052","47.3066056531314","47.3066056531314","47.3066056531314","47.465044648736765","47.465044648736765","47.465044648736765","47.65311980758554","47.65311980758554","47.65311980758554"
"265000","52.0205263390532","52.0205263390532","52.0205263390532","48.384455263913665","48.384455263913665","48.384455263913665","48.55284260292535","48.55284260292535","48.55284260292535","48.10280131989292","48.10280131989292","48.10280131989292"
"266000","50.51657511829129","50.51657511829129","50.51657511829129","47.45109692828572","47.45109692828572","47.45109692828572","47.26281805056855","47.26281805056855","47.26281805056855","47.10717334233372","47.10717334233372","47.10717334233372"
"267000","52.456619538655104","52.456619538655104","52.456619538655104","47.86796486148052","47.86796486148052","47.86796486148052","48.095643225406945","48.095643225406945","48.095643225406945","47.710054878603856","47.710054878603856","47.710054878603856"
"268000","53.51505805004243","53.51505805004243","53.51505805004243","47.350032371310576","47.350032371310576","47.350032371310576","48.45863608560349","48.45863608560349","48.45863608560349","47.586953890602686","47.586953890602686","47.586953890602686"
"269000","47.56228832464785","47.56228832464785","47.56228832464785","47.9981960737984","47.9981960737984","47.9981960737984","47.69701337616073","47.69701337616073","47.69701337616073","47.50658274767744","47.50658274767744","47.50658274767744"
"270000","50.57143928357327","50.57143928357327","50.57143928357327","47.83303173675057","47.83303173675057","47.83303173675057","48.286631025385404","48.286631025385404","48.286631025385404","47.64373501068863","47.64373501068863","47.64373501068863"
"271000","52.3921953143289","52.3921953143289","52.3921953143289","48.109436444243045","48.109436444243045","48.109436444243045","48.1600070296135","48.1600070296135","48.1600070296135","47.9835959713317","47.9835959713317","47.9835959713317"
"272000","51.40220073760364","51.40220073760364","51.40220073760364","47.949189107472925","47.949189107472925","47.949189107472925","47.610728100483776","47.610728100483776","47.610728100483776","47.30831562580447","47.30831562580447","47.30831562580447"
"273000","52.368489620845615","52.368489620845615","52.368489620845615","47.333310607154594","47.333310607154594","47.333310607154594","47.80169899940834","47.80169899940834","47.80169899940834","47.235419226880275","47.235419226880275","47.235419226880275"
"274000","52.54795421718603","52.54795421718603","52.54795421718603","47.53883711621636","47.53883711621636","47.53883711621636","47.31940710959313","47.31940710959313","47.31940710959313","47.247738553678175","47.247738553678175","47.247738553678175"
"275000","53.439010102406556","53.439010102406556","53.439010102406556","47.78684262739209","47.78684262739209","47.78684262739209","47.713160504376106","47.713160504376106","47.713160504376106","47.329669985390744","47.329669985390744","47.329669985390744"
"276000","52.3896259625465","52.3896259625465","52.3896259625465","48.484753374061626","48.484753374061626","48.484753374061626","48.63536330797247","48.63536330797247","48.63536330797247","47.64465057600557","47.64465057600557","47.64465057600557"
"277000","52.73207951265555","52.73207951265555","52.73207951265555","47.78311047706999","47.78311047706999","47.78311047706999","48.46508752896377","48.46508752896377","48.46508752896377","47.53270480538691","47.53270480538691","47.53270480538691"
"278000","52.03984842911588","52.03984842911588","52.03984842911588","48.10030291748408","48.10030291748408","48.10030291748408","48.80965039079398","48.80965039079398","48.80965039079398","47.9256223328978","47.9256223328978","47.9256223328978"
"279000","51.25048245325673","51.25048245325673","51.25048245325673","47.696963546985735","47.696963546985735","47.696963546985735","48.01187954694105","48.01187954694105","48.01187954694105","47.74897393443816","47.74897393443816","47.74897393443816"
"280000","52.107381518665505","52.107381518665505","52.107381518665505","48.00521335466451","48.00521335466451","48.00521335466451","47.53699578960678","47.53699578960678","47.53699578960678","47.331280550251556","47.331280550251556","47.331280550251556"
"281000","51.471115030505565","51.471115030505565","51.471115030505565","46.861405610520094","46.861405610520094","46.861405610520094","47.477920790446866","47.477920790446866","47.477920790446866","47.17956580821704","47.17956580821704","47.17956580821704"
"282000","52.17413743571442","52.17413743571442","52.17413743571442","48.166476198608166","48.166476198608166","48.166476198608166","47.854144198780965","47.854144198780965","47.854144198780965","47.71445505867236","47.71445505867236","47.71445505867236"
"283000","51.763306884557736","51.763306884557736","51.763306884557736","48.226756610081154","48.226756610081154","48.226756610081154","47.53952723636849","47.53952723636849","47.53952723636849","47.9827388045608","47.9827388045608","47.9827388045608"
"284000","51.21462244514527","51.21462244514527","51.21462244514527","47.27594146792596","47.27594146792596","47.27594146792596","47.4903360805175","47.4903360805175","47.4903360805175","46.87907231532106","46.87907231532106","46.87907231532106"
"285000","51.14267869109159","51.14267869109159","51.14267869109159","47.03131809985384","47.03131809985384","47.03131809985384","47.084638814287025","47.084638814287025","47.084638814287025","46.772418046572476","46.772418046572476","46.772418046572476"
"286000","51.01907646111346","51.01907646111346","51.01907646111346","48.1783146900759","48.1783146900759","48.1783146900759","47.81210077563994","47.81210077563994","47.81210077563994","48.04236304008878","48.04236304008878","48.04236304008878"
"287000","50.809494364958766","50.809494364958766","50.809494364958766","47.491886820672306","47.491886820672306","47.491886820672306","47.106749531881576","47.106749531881576","47.106749531881576","47.593896716672376","47.593896716672376","47.593896716672376"
"288000","52.24399944133723","52.24399944133723","52.24399944133723","46.891568883645505","46.891568883645505","46.891568883645505","47.106378340180825","47.106378340180825","47.106378340180825","47.032018965994624","47.032018965994624","47.032018965994624"
"289000","52.34102976297507","52.34102976297507","52.34102976297507","47.72183118187174","47.72183118187174","47.72183118187174","47.174292287043905","47.174292287043905","47.174292287043905","47.522097033739975","47.522097033739975","47.522097033739975"
"290000","50.2606369027091","50.2606369027091","50.2606369027091","48.31822505342891","48.31822505342891","48.31822505342891","47.9359141672421","47.9359141672421","47.9359141672421","47.86085198695248","47.86085198695248","47.86085198695248"
"291000","52.776738571291624","52.776738571291624","52.776738571291624","48.29786146938344","48.29786146938344","48.29786146938344","47.98090286598496","47.98090286598496","47.98090286598496","48.25035212859968","48.25035212859968","48.25035212859968"
"292000","51.48781326214321","51.48781326214321","51.48781326214321","48.18312261511985","48.18312261511985","48.18312261511985","47.4267930538398","47.4267930538398","47.4267930538398","47.96408029616053","47.96408029616053","47.96408029616053"
"293000","53.56020782055245","53.56020782055245","53.56020782055245","48.38723180627723","48.38723180627723","48.38723180627723","48.19666920615509","48.19666920615509","48.19666920615509","47.81060904272719","47.81060904272719","47.81060904272719"
"294000","51.770768637768874","51.770768637768874","51.770768637768874","48.17812854639568","48.17812854639568","48.17812854639568","47.57531673247385","47.57531673247385","47.57531673247385","","",""
"295000","52.758153803961484","52.758153803961484","52.758153803961484","48.419806291198434","48.419806291198434","48.419806291198434","47.75452513371555","47.75452513371555","47.75452513371555","","",""
"296000","51.14314755561053","51.14314755561053","51.14314755561053","47.77131125949778","47.77131125949778","47.77131125949778","46.97724930174134","46.97724930174134","46.97724930174134","","",""
"297000","51.93743287824516","51.93743287824516","51.93743287824516","48.65475512291842","48.65475512291842","48.65475512291842","48.09830910224965","48.09830910224965","48.09830910224965","","",""
"298000","51.88977150413161","51.88977150413161","51.88977150413161","48.24560298153047","48.24560298153047","48.24560298153047","48.385853541347075","48.385853541347075","48.385853541347075","","",""
"299000","52.80637567820167","52.80637567820167","52.80637567820167","48.64073271058157","48.64073271058157","48.64073271058157","43.05267729078791","43.05267729078791","43.05267729078791","","",""
"300000","53.807617222403856","53.807617222403856","53.807617222403856","47.56949676264873","47.56949676264873","47.56949676264873","48.03778465414417","48.03778465414417","48.03778465414417","","",""
