"Step","Name: Prod-TD3-BC-noCriticLN-halfcheetah-medium - d4rl_normalized_score","Name: Prod-TD3-BC-noCriticLN-halfcheetah-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-noCriticLN-halfcheetah-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-noActorLN-halfcheetah-medium - d4rl_normalized_score","Name: Prod-TD3-BC-noActorLN-halfcheetah-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-noActorLN-halfcheetah-medium - d4rl_normalized_score__MAX","Name: ProdTD3HCnoLN - d4rl_normalized_score","Name: ProdTD3HCnoLN - d4rl_normalized_score__MIN","Name: ProdTD3HCnoLN - d4rl_normalized_score__MAX","Name: ProdTD3HC - d4rl_normalized_score","Name: ProdTD3HC - d4rl_normalized_score__MIN","Name: ProdTD3HC - d4rl_normalized_score__MAX"
"262000","52.850136939465244","51.37296050995796","54.32731336897253","47.722967253400824","47.426531344581065","48.019403162220584","50.82645628754287","49.594810815088316","52.32975786142431","47.214644768421444","46.84531632640191","47.41446939260525"
"263000","53.131465097326114","53.051458827078754","53.21147136757347","47.90079840717851","47.80991462848603","47.99168218587099","51.3516705393381","50.6457711645644","51.92524521148708","47.51913974933549","46.94754476282179","48.09624298025957"
"264000","53.737235055917644","52.04127956395944","55.433190547875846","48.739406392986446","47.556504385784685","49.92230840018821","50.8968089857405","50.66484954765605","51.287719638184434","47.26117077273117","47.11706417349324","47.50190684277119"
"265000","53.86993425952807","53.36590922945845","54.37395928959769","47.886952823635454","47.45904903523319","48.314856612037715","51.09059256420688","50.604614802845326","52.04639259542269","47.65612683557481","47.02505165384765","48.23663240378002"
"266000","52.05847703345073","51.98628872796595","52.1306653389355","48.263853772560005","47.90526391125654","48.62244363386347","50.82603842748748","50.30319326359255","51.659446542404986","47.4744396539135","47.131780689722085","47.68606056170711"
"267000","52.9257956705807","52.50455712345602","53.34703421770538","48.03786545069825","47.532848663331905","48.542882238064585","51.309572980757025","50.78253352705329","51.99263949569433","47.592830051208715","46.97316103214627","48.31779485749587"
"268000","53.90344187874297","52.115434041554856","55.69144971593107","47.756377006093444","47.14742762958139","48.3653263826055","50.69453773578012","50.37480171989668","50.96235564168244","47.719759649773415","47.31874632439704","48.35169038067658"
"269000","52.76053891077834","52.07598301094094","53.44509481061574","48.46688600575445","48.308326684376446","48.62544532713246","51.27655056462163","50.77427800614598","51.63247000120167","47.36196757076559","46.97346183713727","47.88827419142302"
"270000","53.541431986294974","52.40748841199236","54.67537556059759","47.410486282405174","47.25066721703915","47.57030534777119","50.813353611210424","49.64140972433367","51.96358473207315","46.936365147945175","46.64972774983497","47.315386325419404"
"271000","52.21203341947529","51.751026169423994","52.673040669526586","47.830776339472","47.66472761553888","47.996825063405126","50.86589668062956","50.04414315552486","51.56614513854547","47.30609809653649","46.588313387012754","48.02712747991495"
"272000","53.00211569343492","50.469986046475334","55.53424534039449","48.43025144460161","48.322576920185476","48.53792596901775","50.49568063768396","49.57980521632731","50.987419402898624","47.40190120672728","46.83349084069779","48.010011379173775"
"273000","53.15209724832505","51.98411737893468","54.320077117715414","48.41045778161078","47.74263778309459","49.078277780126975","51.279205062684376","51.23682970056006","51.35719733503391","47.39920591185978","47.25827870793767","47.57667176371541"
"274000","53.296064614688774","52.19424668206207","54.397882547315476","48.12952747849704","47.902494606947485","48.35656035004659","51.812240126671234","51.21731232475685","52.703917289973504","47.51613474319867","47.20763687826533","47.96373669153"
"275000","53.13696223266608","52.61366386546536","53.660260599866795","47.54600804329259","47.083926510672846","48.00808957591233","51.71879236361921","51.58834671258339","51.86199133007744","47.38501030321492","47.09459998012608","47.77596832050007"
"276000","53.59940727766717","53.2693436569228","53.929470898411545","48.33891695436897","47.91599933564124","48.761834573096706","51.11162198433289","50.80749895810067","51.690203386796796","47.837488223970574","47.41027508988109","48.21840481563321"
"277000","53.004159375370335","52.400562169866674","53.60775658087399","48.77498846697204","47.95284715833724","49.59712977560684","51.605618252862875","51.204186653911506","52.29943098871518","47.768211345907936","47.50371201741622","48.26808864262134"
"278000","53.474459149226064","52.148879283438006","54.80003901501412","47.95479317124918","47.78259321607272","48.126993126425646","51.402507128797","50.50178898513651","52.48317714662998","47.22196777310517","46.81722327102162","47.54743298052042"
"279000","53.19670485074916","53.02220860998887","53.371201091509434","48.45907857986912","48.13327995335986","48.78487720637838","51.125050033258084","50.45989640857111","51.740946619238095","47.07489790752516","46.957842199862256","47.13351964118215"
"280000","52.17484154888808","51.01862535574262","53.33105774203355","47.783251869448925","46.77830441323877","48.78819932565908","50.797379524448644","50.242862491477105","51.60492105020084","47.22098014264544","46.99471817283462","47.48653686927602"
"281000","52.88849840661868","52.56996684631166","53.2070299669257","48.01937203215594","47.34111135877847","48.69763270553341","51.516947792339636","51.353206955053786","51.73318354699921","47.247250506020066","47.16498416899861","47.33893140130832"
"282000","51.99321934232401","51.623150733790844","52.36328795085717","47.27236265073148","47.00970871664787","47.5350165848151","51.76825831899555","51.17346025221279","52.455796527733476","47.7376334867601","47.568380255425105","47.8874754439797"
"283000","52.58832787675742","52.00638823188788","53.170267521626954","47.26994233303472","47.10739023498077","47.43249443108868","51.37811036713591","50.87520033695457","52.03245057775837","47.115715213085856","46.83282572908931","47.313785609526995"
"284000","53.247917206208","53.181521209803364","53.31431320261263","47.47908079443608","47.10929919051554","47.848862398356616","51.726654811317694","51.47219456386998","52.2034451253021","47.35985507586432","46.80504075564877","47.929218109859846"
"285000","52.727679936647014","52.28516538139522","53.17019449189881","47.53765629746066","47.26285444899066","47.81245814593066","50.874437638437534","49.789419609937816","51.925289780528594","47.3690425842139","46.93404350522011","47.60272762509247"
"286000","53.11259206231887","51.548579706536046","54.67660441810168","48.1777285326464","47.06384073744138","49.291616327851415","50.94316502779634","50.04316648625583","51.63775448299908","47.18629054988788","46.97464603466079","47.3524250531346"
"287000","53.299108808121076","51.79691212611011","54.80130549013204","46.76065029709798","45.870146343705834","47.65115425049012","50.81822127456121","49.59902129263781","52.02916880785455","46.857520063509696","46.721439059237355","47.007256385937225"
"288000","53.98614745191534","52.943057931488134","55.029236972342545","47.51512947997351","47.22723041123429","47.80302854871273","51.29595418179003","51.06104164567478","51.5721271807137","47.26963088338957","46.873080055886554","47.918005740157845"
"289000","52.515379248737126","51.94708250174126","53.083675995732996","47.13713112363574","46.8212099098383","47.45305233743317","51.053128939391094","50.59847103590176","51.302354846426745","47.167570607390395","46.87217304930553","47.49501328770862"
"290000","52.62214916069584","52.42441191953971","52.81988640185198","47.6809301294231","47.67701817645617","47.68484208239004","51.402203094641095","50.26472982362442","52.19248477486536","47.41378804473913","47.26994975561272","47.53671012812215"
"291000","52.60080870669883","52.248444333236385","52.953173080161264","47.68372416842347","47.027362416351075","48.34008592049586","51.40272256217102","50.90274794255609","51.71089904687383","47.31324462284888","47.171115444691786","47.466128667567396"
"292000","52.155613987298395","51.710112702923816","52.601115271672974","48.05521359095494","46.97709465930889","49.133332522600995","51.63683073938626","51.14060657839652","52.05863728213876","47.29477065955303","46.78772168954296","47.75570614013767"
"293000","52.95282974824243","52.65859094660959","53.247068549875266","47.75603335418728","46.92802284846655","48.584043859908014","51.615382414362216","51.59381970766566","51.65468573384832","47.5048091805495","47.43165236441583","47.61190445467737"
"294000","52.855935876081446","51.983244919822845","53.728626832340055","47.98939556115059","47.42607014780846","48.552720974492715","51.657891394373074","51.2265993436517","52.26346666641025","47.51266464045347","47.073556193342874","47.83432664099445"
"295000","53.15447383908799","52.775635488429906","53.53331218974608","48.160947986286985","47.76479609644259","48.55709987613138","51.73424498581978","50.361927859260724","52.77345599125247","47.77100714526359","47.54668254460003","47.917307998919306"
"296000","53.4190260399084","52.18335710610168","54.654694973715124","48.03921217823715","47.53246679778498","48.54595755868933","51.21973219770458","50.58378353302271","52.142115070576935","47.29133443538148","47.0956087861854","47.45627038464889"
"297000","53.56801371017056","53.21268028868354","53.92334713165757","48.072672655151706","47.966671314337106","48.1786739959663","51.33215291386941","50.8083725517325","52.0879432632613","47.39826993788778","46.52675333314307","47.877562596940535"
"298000","53.72089046500448","53.5612161938873","53.88056473612166","47.84875364923295","47.666758444297514","48.03074885416837","51.72010070502562","51.052885673277125","52.46916847914756","47.644845434552686","47.269139613707374","47.96294258128404"
"299000","52.85546565060604","51.83428077375193","53.87665052746016","48.29111994912961","48.01294721618337","48.56929268207585","51.36805669513411","50.96823951299031","51.79656658196545","47.46565662719286","47.32549211868603","47.63409194510099"
"300000","51.64401263252144","50.83614538931817","52.45187987572471","48.0387742516954","47.38617697638377","48.691371527007036","51.25935973935042","50.81781027391455","51.90169888855786","47.79708355823453","47.34659144617609","48.61024580316582"
