"Step","Name: Prod-EDAC-pretrainAC20-hopper-medium - eval/normalized_score_mean","Name: Prod-EDAC-pretrainAC20-hopper-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-pretrainAC20-hopper-medium - eval/normalized_score_mean__MAX","Name: Prod-EDAC-pretrainBC20-hopper-medium - eval/normalized_score_mean","Name: Prod-EDAC-pretrainBC20-hopper-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-pretrainBC20-hopper-medium - eval/normalized_score_mean__MAX","Name: Prod-EDAC-noLN-hopper-medium - eval/normalized_score_mean","Name: Prod-EDAC-noLN-hopper-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-noLN-hopper-medium - eval/normalized_score_mean__MAX","Name: Prod-EDAC-hopper-medium - eval/normalized_score_mean","Name: Prod-EDAC-hopper-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-hopper-medium - eval/normalized_score_mean__MAX"
"1440","101.98650904841243","101.66565565919208","102.26194608963728","99.89952673553671","95.01960226553982","102.37947115556243","55.65930618316691","41.057478016853615","77.34809746292429","101.23846480742986","99.97112744351924","102.84620599444516"
"1451","102.23501600447402","101.88415263631539","102.4880081363984","101.2925495910851","100.83849330083403","101.86220567775317","57.97570037601687","45.06533345962536","81.91424340510329","100.94979917793125","99.97763098068543","102.23037923406807"
"1462","102.06819818514646","101.61837640033377","102.39778723004858","100.46271603515324","98.36204306256123","102.0333105595167","50.932159836042096","41.78001228061527","58.32993988921595","101.620307384437","100.79015636797835","102.20484216094161"
"1473","101.86421350410394","100.85874014093551","102.3699454580543","101.17191432800333","99.85163541775448","101.95589228808333","59.939339343835854","47.14653170313939","69.45574557227614","100.92649942586063","100.59972704806268","101.27142521779979"
"1484","102.25699380513856","101.81135113236465","102.65398237842749","100.97205747588589","99.56235614972543","102.21323732194995","62.502649173137286","41.34493468711986","78.75012574216538","101.22343093012167","101.007506453812","101.52060284688234"
"1495","102.2475230996642","102.08109492918403","102.33682338198975","90.79864966786512","68.92815089794705","102.58939816970235","56.42785546265924","40.95442072466709","70.81498013568303","98.04732024582835","92.28638996454299","101.38677942701425"
"1506","102.58859065574529","102.2581238720006","102.87710152685558","97.92527195337918","90.07654391243324","101.91871310613537","70.95658317963982","40.72059611481111","96.89476281519889","102.05039741951607","100.88691293630563","102.87113547318214"
"1517","102.81247590562869","102.60603623190886","102.98444669340958","99.67391630744457","95.90928934640058","102.18778062484117","51.70536085332056","42.9723445104208","64.93662012846973","101.8112932320317","100.37320618951487","102.7720795430987"
"1528","102.51005102179317","101.87721783057859","102.93544337514342","102.1790548026786","101.5755410405397","102.57196815028763","72.68386524388029","57.37010486687747","81.38356854010875","101.52560330222502","100.64666805188315","102.69508197395612"
"1539","102.36382972305019","102.08151971540295","102.52751421330777","97.4127259201991","88.91985299134059","101.95235545769889","65.61884188906352","45.532553430237","88.76844241215808","101.21904831201721","100.81010911862352","101.91528035826234"
"1550","102.64036066852077","102.39157225622117","102.92902284904217","96.726577618098","87.17132091744259","102.03825450191424","66.04727984527925","57.44727331843276","72.07792452577974","102.13568138383575","101.71884649469325","102.9536440290049"
"1561","102.08746581917472","102.00201184443283","102.17767501868427","101.5745901275269","101.37959439528467","101.88566951263954","64.25287666682337","60.70852840962973","68.43986256180241","100.38156042048767","99.2017549710417","101.8402200540577"
"1572","102.47245363855257","102.16984525599463","102.6531703089781","101.78249563961765","101.552660062234","102.16019588582542","65.73701582750583","55.58357810170979","80.7598309622978","93.50742517858748","78.23451883111652","101.18238406591618"
"1583","102.1518365666068","101.965124051567","102.46640763177436","99.8230810936642","94.55394062905927","103.04224032585003","61.423563633005934","52.86999619333314","74.0969952251925","102.05764185444468","101.69597157613228","102.62255031201589"
"1594","102.18450084408494","101.63116144292005","102.69110954230935","101.8930589657158","101.5393192027393","102.29729971255856","69.00275421256524","63.930837096002435","78.52289955429379","102.18471457829673","101.7321799581935","102.53983112385268"
"1605","102.29096586397651","102.02517763178882","102.4406889412974","102.10603582570707","101.78575391603833","102.71445315361113","64.58264258561574","40.65307644625901","78.7199083997257","102.72838086348095","102.5782120363953","102.89510376192295"
"1616","102.85428596995833","102.8233784930175","102.88462342443583","100.81806238504218","98.2537382982621","102.27958802429646","58.4661867325024","46.937347235086364","65.42312875482419","101.37731530099263","101.1478218744325","101.76918109387516"
"1627","102.43329015837799","101.84011599912903","102.92254057586699","94.52981083905148","79.03902683762801","102.57873525792067","57.40367723200137","52.256597484827694","62.31069051817218","102.48595643533338","102.31120136812058","102.78874644950054"
"1638","102.46070425341041","102.33649432031095","102.66992340557447","98.80963863734853","92.64971997888378","101.94416069974154","64.25632534490764","46.95839864402102","76.11678414240797","102.11965333733303","101.31408893072029","102.57200729288486"
"1649","102.4859882590476","102.37405575628733","102.61535658043913","102.0912488692062","101.34736482677928","102.49902324729244","55.2114111836188","47.314390347869384","69.97944898822595","101.36669474957732","100.9615869223989","101.83740231414565"
"1660","102.44985009435538","102.2631861365125","102.54851698138627","96.05148870507685","85.68069093383016","102.05708903034323","57.071329999819646","49.514637955065375","68.41131401545627","101.48288564033213","101.23858142990514","101.79996566312869"
"1671","102.49682879150032","101.96542232958566","102.84404879930278","99.50956491669996","95.0445743293309","101.92023435508169","70.40183911650585","40.963153030299225","90.43131564746176","102.34992972585344","101.77147928344563","102.83252109180731"
"1682","102.21865308296886","101.5824591956989","103.06699849751779","96.51838054149884","84.98904769585313","102.32498489758424","57.104575463272674","40.81866578107436","86.91449479165172","102.03584808162383","101.56334992504256","102.3342720961888"
"1693","102.45241218652366","102.32582897747861","102.70140215453257","93.25706520520582","76.70145286423102","102.20057027571576","65.45033727807589","47.69193273141086","75.66138918999354","102.14097075446789","101.568900154524","102.51281500498412"
"1704","102.4424986603844","102.24766941993093","102.79987507499978","86.67325608201917","55.829044695151154","102.1049297785265","51.912929099813404","42.99422504953717","68.06728601641598","101.50922165129377","101.31285415251737","101.71940600489532"
"1715","102.37782261402788","102.06819583469861","102.99693944940073","96.17271891367302","83.64962571050229","102.58533453789434","59.37292760495743","44.53216542726893","77.53225550586998","101.83419203912935","100.64938147627278","102.45860878301801"
"1726","102.14424376611264","102.04139241813672","102.28865061657079","93.67106717163881","76.95626049560215","102.30971138223735","74.76513751230071","55.90597351595092","94.52000663944912","101.95490496107455","101.38379098834244","102.5830465787147"
"1737","102.41000898080601","102.14122857802305","102.92760903876876","96.52702085009373","85.0301451166828","102.32585390178447","59.74870701551665","48.02538428628651","66.51509943047883","101.76948513649741","101.52891125718438","102.24273919496707"
"1748","102.44251783709394","102.03474119254334","102.92294462581292","98.65583033388002","91.76670901139508","102.17736047523704","68.64699196689577","42.26998397377009","87.77716826844546","101.62028796821569","101.10303398244744","102.10951717322828"
"1759","102.37893285237179","102.20498284368257","102.4717073010517","101.93069145749183","101.62134402053782","102.20415159910829","64.72418194204313","40.60727200345478","87.46218301572551","101.84665242321876","101.5496998772568","102.34726793168457"
"1770","101.88280710491567","101.12560424504224","102.41237961141312","92.78949285021923","74.29813380357909","102.72438111116023","84.55818262867798","64.61990120901662","96.73887321919827","99.17287027132174","94.77052456263138","101.40083450822394"
"1781","102.38058490518885","102.04731578483538","102.78045146082479","101.97028122535501","101.8899058782398","102.03342030304444","79.52774370836777","56.94716207216567","94.6737217778565","101.54368683867953","100.99125638148597","102.59438868229957"
"1792","102.44239610494253","102.1674595352475","102.6670471638909","101.06920347855828","99.47952919650561","102.15200095302569","79.90365658108561","76.00417209933921","83.45283014203991","101.8977048017047","101.49514954479665","102.5956417224093"
"1803","102.37507032416777","102.06608788215087","102.70998897948348","97.65570628976621","88.64912787274422","102.72421877011934","65.34424647730783","42.46893268183342","95.0713584354793","102.01615679613492","101.51918854585179","102.27472836872433"
"1814","102.61422334149394","102.27137420344782","102.96315298145404","98.97088315260764","92.27383411313642","102.37685986348268","77.82151853556223","73.21817610099983","83.22607086799422","102.23626882924646","101.89529579588864","102.6047375637065"
"1825","102.29647409645524","101.55879605990182","102.91633235692873","89.75724559863379","65.39798074530955","102.38284817391775","67.75691870682034","57.91990338057493","76.97322975427542","101.34612502026044","100.710209805212","101.7581283679906"
"1836","102.25459952668757","101.70150108954019","102.77720927024018","101.56229981639008","100.48562426135928","102.11829215854712","83.87912013663016","73.335709827756","93.39080001540701","102.08699026788868","101.9839718156974","102.25371571427812"
"1847","102.17836384487448","102.05838541504963","102.38866258630624","102.00828731685242","101.17438004617472","102.70370202413942","74.44995219851388","63.02768531490152","80.93680089068461","101.96345575862347","101.61643214058945","102.5963354833141"
"1858","102.24350642168501","101.60416425051545","102.95739477155485","101.79337670190795","101.5330658372772","102.0605573732337","60.653280945663454","53.628233395225095","66.5089092522541","101.67038160557782","100.55011676441254","102.70987736993463"
"1869","102.49555470063946","102.22173406597533","102.8657330745347","101.36267321574176","99.27372103235484","102.42984441554964","78.84017530519704","62.64366806903642","101.9099352826158","102.69576607463078","102.38516753724282","102.92553449679322"
"1880","102.65489570627801","102.25316715540882","103.23821915726273","102.23713107064198","101.97028711724624","102.50660334342703","78.48442882372082","44.14014434389084","96.63484613081216","101.39822553284712","100.5456360313105","101.8833592727168"
"1891","102.5607697684764","102.31119977696562","102.83704628037185","102.21344029188701","102.17688000229879","102.26752748214086","71.6862301094491","63.84053035382956","86.63309014125483","102.35439248910025","101.94417944949791","102.89573943040679"
"1902","102.32104512156582","102.22158829179776","102.43133358823279","102.1992166982008","101.74810635090067","102.90622823390552","63.31484865874402","45.26477173750827","78.83064397052812","102.34479770710747","102.01115596427962","102.63962419736143"
"1913","102.1383058215954","102.03804639266382","102.30425898347548","101.87599316425326","101.21252352931343","102.3791229842623","81.62667634144832","62.27884110126708","98.22581176271835","101.33518705313712","100.76825668515498","101.98669183062657"
"1924","102.02613488221135","101.32951314490784","102.71131566648094","100.66734826080265","97.51532841178627","102.39053806382736","82.722337949588","70.13781814441145","92.81404001768138","102.23805971395232","101.82312954901997","102.59953274358664"
"1935","102.26324762053993","102.12156662874078","102.49395075183577","101.74469189726803","101.64219035159933","101.82845374870028","80.67271846003617","63.23561650024941","91.95666183712241","102.39616332808801","102.20696058779296","102.60483229409479"
"1946","102.30505097814513","101.98285388747874","102.70593323762634","96.26505073773477","86.22544871789789","101.601548904058","90.59614042218386","84.88303211845087","95.29369624665048","102.21179595520358","102.00914516075521","102.39404298160476"
"1957","102.21816515868731","101.93297220159096","102.49318173675178","98.72539591052937","91.2400542585859","102.55249052728149","74.31488932796589","50.660312314489104","88.02809483150196","102.3556701889824","102.04942396302356","102.63979824436436"
"1968","101.98699136070832","101.63968565819789","102.47885664224282","102.13186418736898","101.99352725543402","102.25470876367984","82.09016588941002","58.57641648537492","98.35273871814584","102.57482170250775","102.10946577121267","102.84179780690204"
"1979","102.31362995607257","102.02941511084674","102.5966788074251","100.24619696105079","97.50917841628623","101.68802398105382","92.68445809740653","84.54009414122083","98.88724562777907","101.67921145878142","101.17375808648592","102.14540871910602"
"1990","102.20590227433661","102.09851449475701","102.28663068234803","102.10738199417783","101.56418879150095","102.41670326964538","91.96455668068914","83.20934322726114","96.55112323378161","102.40542223166581","102.14172193467623","102.75123719182326"
"2001","102.32468479768067","102.18919727161082","102.51457906095213","100.42620679572401","96.65476398520377","102.44215593938577","94.1975269364629","90.03827382597515","101.03348366180622","102.21851650199727","101.6514437903127","102.52180066247065"
"2012","102.30732186445827","101.91872440058674","102.63537469969341","101.24905641117948","100.04569858728368","102.10008243105901","95.7855333044061","91.78804174872633","98.95074313535054","101.48749958459541","101.06375896508123","102.21892905658865"
"2023","102.4319511246044","102.27112994475166","102.62528758427409","102.27063267975456","101.62569261598755","102.7938822794712","72.15403254372886","41.23081332761616","88.0459323744184","102.08194585641489","101.70244198508361","102.3177864957003"
"2034","102.24049762274733","101.96302111342567","102.43706687552601","101.97751683596277","101.70551726696812","102.22349278503735","84.70078359917146","71.02156083485701","92.2775283903452","101.65013353254527","101.17166350622448","102.30352495187726"
"2045","101.97386011063251","101.72090759625448","102.17155445564984","101.76769672470174","101.5618834317926","102.15960295936281","87.34200079206232","82.01507930319502","92.58077736513731","101.72079139817713","100.35017774089947","102.55222611173603"
"2056","102.29507575845041","102.16421804911847","102.51594154362935","101.98242435571309","101.62452115448843","102.18017228304957","79.24589641597619","77.72658065950795","81.5449466112356","101.76953074342241","101.39892996164788","102.33688946231952"
"2067","102.34050595148237","102.14128745275158","102.72020864304818","101.92063576103548","101.70715844461084","102.19319030905697","81.49097655909492","76.74716407210447","87.1710375530644","102.42449565151252","102.3406015056731","102.51982500887357"
"2078","102.368284503363","102.30492130428226","102.45167632970924","101.89192779238681","101.5627864680295","102.44897106471305","93.44994676196838","87.62155744267311","97.8706448958634","101.9892041034554","101.44203819193974","102.6218407382535"
"2089","102.35995715818642","102.1858391398386","102.53072984753592","101.99569177866151","101.71876463190594","102.43856207036761","98.52700324747543","95.57483389502158","100.67655751169787","102.16293614268261","101.83356517607965","102.49302808103252"
"2100","102.6178256678145","102.39038051016799","102.89027594726431","101.85273254847799","101.72170346346012","101.991587347589","84.04859044198096","72.9764069111707","100.84017974268853","102.37316553801253","101.89029266168347","102.92393142633327"
"2111","101.93704001539663","101.74911716509044","102.23802061700692","102.2292413761155","101.62360796819989","102.56179724142626","93.25413934135304","88.51498161657821","98.77647936161529","101.86810911263251","101.363956373615","102.39496353084846"
"2122","102.17152526989442","101.68924917536413","102.44098617355792","101.0227850277107","99.87464901534668","102.0492904909904","92.24847379002648","81.64997474213378","98.5651504412457","101.69674902939158","101.2802166801143","102.07413888789878"
"2133","102.37951537569325","102.14663044469214","102.50196996703978","101.75606433198125","101.34610754442176","101.96248415949658","94.90221851957226","92.11230122619352","99.30517312600895","101.67519800644192","101.2848907705991","101.99481829408879"
"2144","102.40703661881582","102.2421904750839","102.68776932321893","101.70930892487881","101.02740777398819","102.33643033236082","85.76609708236221","71.21147010402439","94.12916102606614","101.62068257832925","100.99387963376157","102.30664857543891"
"2155","102.16197137539312","101.95426469259948","102.52989649160531","101.96743991923505","101.74475225514436","102.22013653604972","92.09943642268543","77.65513972737148","101.19648474770574","101.94116338545257","101.92771829092518","101.95322457586275"
"2166","102.21076307914204","101.87470991180983","102.83501874191498","101.9247280968727","101.65294499305173","102.14708067506551","94.21854829413724","85.18972370034419","99.4082087390263","101.5468926124192","101.0846595512073","101.85143623858121"
"2177","102.26717496329563","102.16670016473162","102.33525921534388","102.27564752480176","101.8798551871396","102.749196774735","88.50527866596933","72.30451860525956","101.03441908845534","102.35262156155564","102.23339057184643","102.4745743974687"
"2188","102.24334306511702","102.1515526377869","102.38946788358508","101.74918865814566","101.67011078334211","101.83003237514494","90.63181727311287","81.16999338956488","100.10791040614333","101.92470777482004","101.64321686942202","102.29908038123958"
"2199","102.13417391930268","101.6508389007273","102.65706049837824","101.3577899409621","101.13584781284472","101.6638101748552","92.51972417060192","87.9933754794162","101.40814870042702","101.95212635929998","101.5326379070589","102.28456873742945"
"2210","102.37213885109641","102.15577461220394","102.55825218102355","100.5934606672392","98.75409050450118","101.64872925041783","97.75323494458253","95.38715355405846","101.95057657789013","102.28224690512593","101.95616287889509","102.44654632187255"
"2221","102.54180607840546","102.31105835236988","102.9848640511196","101.98551276358349","101.3349463832179","102.74725373561319","98.48172364230759","96.66524136505662","100.60718453238454","102.37945362890041","102.03601385798063","102.60072353647067"
"2232","102.06701368342068","101.72608715882019","102.25903936774179","102.23795825653885","101.51297224482376","102.87277792539396","97.97287865198462","92.32303947268322","101.5996569525104","101.85003810536882","101.76485776436962","101.99594855519894"
"2243","102.16544427191404","101.80846308927686","102.35162859016829","102.4921665379865","102.26130900724021","102.66806664092333","97.17233974696592","95.93838848772","98.03861475107185","101.80709971408078","100.92075984782267","102.45067704876513"
"2254","101.86390404115612","101.32228131194199","102.1661535620866","101.82275226026472","100.84067216124726","102.37547870374085","97.3461359260575","89.51856449725207","101.73971239499107","101.57856716735962","100.11577554585638","102.49378970420378"
"2265","102.1851988224253","101.68578093057378","102.68113242405852","102.1302169046848","102.06900870293961","102.24488459777034","88.08112624248899","85.86220625085747","89.7374108363532","101.81319919680926","101.36530523918346","102.14807005574056"
"2276","102.13866817931114","102.09223203910423","102.21589256282896","100.73758376747644","98.3369752993863","102.09875187206465","91.78403013026549","90.30016522684899","92.97286739984735","101.86285758699846","100.92604781964155","102.59594741414708"
"2287","100.85623123368299","97.7990893754585","102.46131278777003","101.57649328490231","100.85835955831726","102.1463010553974","95.80488746431486","83.92521129645529","102.1879474262798","101.92013418086633","101.60205963262631","102.34232584590563"
"2298","102.22910431111454","101.84111052793718","102.46415067206706","101.80202691580858","101.11896207792302","102.2342704582466","93.69110839639033","78.12157300138031","101.88655667349502","102.03117754690722","101.36260393343358","102.38503513655692"
"2309","101.92823505782262","101.80095782834455","102.01421599395368","101.63956337372129","100.67550102809847","102.12568943747988","87.18240715657896","74.23732911710594","94.57154830370003","101.78280194851946","100.85437886096142","102.40182747599488"
"2320","102.48267932256347","102.23081653029607","102.85961288797535","101.84055890060652","101.2817501170673","102.45624394812062","99.39615835013984","98.40017316517643","100.9336991707408","102.14109971171361","101.70713678130853","102.71595419984105"
"2331","102.33509765087445","102.18603912795254","102.46397914134756","101.75200338486587","100.90605745997325","102.18683001743618","95.60523543919503","84.97613935724597","101.21452618573542","101.61364642551156","100.62178666085556","102.6084636158819"
"2342","102.03471374606777","101.68752240451035","102.71020785666369","100.68912039050541","97.44417779578079","102.75785266480266","84.39467406961343","72.00712970652106","101.94733904720309","101.812011352271","101.66257338043556","101.9643765829812"
"2353","102.19477310507664","101.70497027535166","102.64208839146036","101.89050185648698","101.6346742537641","102.36250412419406","97.47286832857469","93.05490059853297","100.87307901193961","101.89195647169736","101.40490391318275","102.55766557861936"
"2364","102.24991111130883","101.98296207100432","102.60701716559792","98.24537842510358","91.56440651070189","101.77784471621183","86.2188364202277","64.78208213344638","100.78919375042375","102.0530863259144","101.6737096570451","102.64303492991652"
"2375","102.23540214925087","102.0488658213948","102.35517558123453","101.70527766747584","101.18660919623423","102.47614500608415","98.88821637452104","96.24946255941467","101.48130051291506","101.8971144458544","101.52539801696167","102.20269257442666"
"2386","102.15864945940598","101.83465791910936","102.41493627136879","102.21315575359502","101.9148907271647","102.51396791474569","97.12129514887164","93.56178348849592","101.368180953507","102.61732442815723","102.60381637434539","102.6242275062236"
"2397","102.11511889916683","100.90328225618556","103.04111461250493","101.69775931027215","101.01400353492242","102.28977643391167","92.25220511378204","75.88702873036604","101.20275332297636","102.0650455764911","101.18569399644069","102.5720516314439"
"2408","101.93187525031986","101.33963655468783","102.39237278851093","102.04847697669146","101.94633735988481","102.12953129319435","99.76766112704608","96.9015888346543","101.94350891944207","102.11002974818678","101.58735825606495","102.70559564745943"
"2419","102.10944993465638","101.45998476909077","102.5598771016347","96.56122455366857","87.49621203444353","101.60496859486076","92.15511890995447","79.54952485332","102.13534121238169","102.35182473867668","101.58270540352949","102.77322553147629"
"2430","102.26203493146765","101.93546542609361","102.45044047658052","102.23718757671993","101.69701789405858","103.2006141049703","95.24902338900063","89.52124179215477","98.83257078152623","101.70735558221752","101.16349657645651","102.17652723014342"
"2441","102.16379435264538","101.60250372256664","102.52433540610764","102.07084513159157","101.75187602896168","102.39071729892672","97.53825765680752","90.73276254824407","101.16168347755733","102.14300276330994","101.61640717398828","102.68711957705705"
"2452","102.0904834753917","101.75899102069579","102.31257296049607","102.23510686479683","102.01184534780865","102.42819565690657","97.2498268707481","90.48377969583773","100.99705583715429","101.40705686474693","100.38737813499522","102.67878568127125"
"2463","102.24755413834653","101.8336487323678","102.49298598850385","101.82781401490301","101.24068452653657","102.13528537664932","101.52695524880873","101.15012118390274","102.1407725713133","102.60895254978925","101.94055116987047","102.94703119213959"
"2474","102.01095912911363","101.60651012599907","102.78839102276484","101.90583917579931","101.51607877304755","102.4184966967503","101.63548110454144","101.49331780410489","101.86568795418096","102.08565539333408","101.71142196496753","102.29022429272412"
"2485","102.15393035585628","101.65382785219617","102.57976822126258","101.95280097187718","101.76499751520942","102.18793918636005","98.22939999302487","90.89238443936942","102.17267832051647","102.2808935249089","101.75680109965347","102.67108416751537"
"2496","102.33887319951727","101.88359498008606","102.89542709679031","101.82491729047865","101.42441280910634","102.16100757854954","100.99211963147896","98.92639138073828","102.20903573736325","102.54546110542384","102.4638672349733","102.63596937698381"
"2507","102.22577694896354","102.08425475459073","102.44865041317594","101.90210938982686","101.43465956974326","102.28949631943735","98.43812726718681","91.64937671423569","102.36197209952223","102.34088706643139","101.65009147444468","102.78636899893971"
"2518","102.08861941939426","101.61648939049478","102.60127108616095","101.79251137231051","100.79580483622942","102.372193071284","101.49890614005983","101.40129105718265","101.58384937059928","102.01045628685618","101.60136830697867","102.63279343523058"
"2529","102.26419558879768","102.09744413560512","102.46251413450523","102.15503317464432","101.60134239100356","102.66423677239395","100.30234357656103","98.89998706753272","101.39712574750737","102.52280354967952","102.25223817718745","103.0267188130513"
"2540","102.20038033944773","102.08604971317529","102.3703548393668","101.4484487341827","100.45081616985249","102.0322515798167","100.70148335435881","98.9473127520788","101.71711648518114","101.7815172937029","101.21499297177454","102.45523856631364"
"2551","101.72335487370333","101.45543877015628","101.91222797966165","100.24805043969718","97.48409552637295","101.71157591737187","101.45348635461657","100.98592381089453","101.88707301552515","102.37056968534948","101.87678855449658","103.07873263865115"
"2562","101.91394708378205","101.64355756287621","102.36614320713237","101.85346085329043","101.52625811643192","102.10899498769768","101.38794264736289","100.48611806089782","101.94883831577178","102.33380798479618","101.1950202209923","103.08370470700304"
"2573","102.25141241302391","101.95446111667887","102.7351459038154","102.68974234854583","102.23557791394575","103.3880592557069","101.51091512848922","100.97631213249375","102.43376294532841","102.04170546569839","101.19305076671914","102.54846392662452"
"2584","102.09885222742984","101.33294332688146","102.4860569967926","101.88049147250281","101.75559307937729","101.98787009518539","100.0026095566177","95.48168839990879","102.69191648541207","102.06107041600904","101.63951906486004","102.37553891212983"
"2595","101.87136424227486","101.56925090404991","102.18500511232254","101.45708666462035","101.07549497302332","101.77833239179674","96.26503415488791","85.86863246527676","101.89366393688168","102.1777330845586","101.93726156138148","102.53877609096335"
"2606","102.06160590668763","101.74285400379696","102.37445345921586","101.81023395756428","100.79474015482846","102.53550919775444","94.28843139023452","81.85425573949207","101.9424792651876","102.36478824050543","102.35656962393193","102.37594203928958"
"2617","101.98564567706444","101.75320483525485","102.2163690658035","101.93045397749627","101.66406030655006","102.28939115149609","101.45690895826245","100.98396392205694","101.8068672734314","102.21573441291984","101.9820896781504","102.55889999888657"
"2628","102.1406091671064","101.65093276038677","102.85790438661093","102.35847615137091","101.99211111256454","102.72351157477422","101.46571041536663","101.03688958329869","101.8265242661148","102.2237010789731","101.25981242652531","102.8216761287232"
"2639","102.2591687554372","102.01190028641797","102.67104774093545","99.74329663185559","95.65004826441967","101.94531655666677","101.59898129573484","100.90183184573552","102.39241446232572","102.0764264913559","101.66497989216319","102.8593785747667"
"2650","101.87438328071953","101.4768403587775","102.35924298037946","101.75312975932972","101.50633388832188","101.99860031333117","101.66961214790142","101.18579823513883","102.05838746691497","102.29831255793079","102.02104869792416","102.77277949217648"
"2661","102.09851576185247","101.69072555917046","102.5733200517916","101.66633061978924","101.19432060213765","102.293399196383","100.04731242741741","96.91994800632679","101.6787831412129","102.66094701462968","102.30525267269002","103.03795904489883"
"2672","102.0182121840232","101.74512378586408","102.30705505742874","96.70575112340403","87.05928661734347","101.65237328651224","98.76321856750899","97.01608667403153","101.75435935120176","102.14661359184606","101.75384203897904","102.50831814213572"
"2683","101.99890899798767","101.31408686804068","102.5657013475316","101.78533021578761","101.66622534658879","101.96762636784665","99.25170246026086","93.7392914026263","102.07924827195122","101.68060394217135","101.06045961393272","102.66894280055617"
"2694","101.59081499059016","101.18446528185004","102.01684761336261","102.20407569887577","101.74323002619363","102.48019639873345","101.68237913697055","101.0574500215968","102.52365596446461","102.07777419627273","101.71011605372907","102.80943431166516"
"2705","101.75247522305949","101.70009337215792","101.83569268141954","101.50689532389613","99.85565402065201","102.46385178796558","101.7946517187223","101.46668407947949","102.20796602679336","102.46062871469348","102.14255100816794","102.67369507591586"
"2716","102.07588157499117","101.5632451831346","102.45067471030639","101.91240526779343","101.24463098831339","102.31978847149887","101.95745330127187","101.68712121752779","102.31614781776496","102.25028484831135","101.95224310845215","102.48624994583331"
"2727","102.07234696586977","101.83772770183637","102.4599627828917","102.18924548852952","101.9324731013523","102.51568870621797","98.08298230350879","96.21109095716318","101.48485952923322","102.4587345564629","101.99114642397527","103.1829588421321"
"2738","101.98665982666311","101.78212856685037","102.2297338258036","102.11867895518373","101.77060423510227","102.33805042209664","101.82401830603426","101.59311430625364","102.12779297973194","102.301463577734","102.08798965159959","102.5155061690175"
"2749","101.87197181514296","101.66896184299092","101.98560409365157","102.03357357015118","101.72533214672254","102.37164275636177","100.6959994007854","98.89920274163016","101.66464464640077","101.87823790800621","101.7866802983124","102.02356405036798"
"2760","102.077981319102","101.79104034605872","102.4668705601695","101.8463268149274","101.36741862135759","102.20212110075235","98.58757442828313","92.30986943358182","101.92947925916238","102.66515146181587","102.21244899364144","103.52567791646102"
"2771","102.02242049267672","101.76263372791703","102.44438193071196","101.71503320170227","101.26237041244005","102.03575318825236","101.31655107015224","101.01128169859858","101.48559821279267","102.26957003694378","101.70609831685503","102.66067838891497"
"2782","102.0875271479635","101.9409591802988","102.16536015606887","101.07691881309624","98.52018199650772","102.44831974535327","96.79756140310593","86.50204908777533","102.03217746204805","102.45782859556512","101.75990521023337","102.90277248650887"
"2793","102.15221154911238","101.98379251848004","102.45480971628157","100.10565648838644","96.77398516129782","101.80815493973907","98.92297669843987","92.98351335677829","102.14989751971507","101.85485718696516","101.60396972342006","102.28400110220346"
"2804","101.86023849989328","101.54783043000981","102.26589973162167","101.85295266624622","101.46207389278722","102.37816250991172","100.23056955316808","98.05101642768088","101.55363203630176","102.16493661824292","101.60425125953581","102.92642075007541"
"2815","101.89853537719858","101.8193455905134","102.02176555431713","101.63801760333861","101.55829590567774","101.68080850402531","97.29267820409193","90.30608309822246","101.99944154512545","102.39134648488806","102.13904176645164","102.78087628158946"
"2826","101.98277209414373","101.63135924688648","102.26532641675645","100.90861995845027","97.60718569719316","102.68796429475876","97.97885941000125","95.5478344695064","101.96433352701781","102.31378940677855","102.1031545720273","102.45991327783779"
"2837","102.15708921012542","101.61515114296026","102.59096467456565","97.70861908564034","89.46702076336821","102.41071199881435","101.30062251404156","100.72115938563272","101.73962428098284","102.29484416954965","101.95146176682485","102.4943549732883"
"2848","101.87639270221848","101.16845374369994","102.4188352022949","101.96000298704","101.2259465577439","102.58314336442342","101.87029991781368","101.67392690762446","102.22707658505226","102.15264933707584","102.03699135074942","102.30119640169889"
"2859","102.08953233195051","102.02469965787118","102.16853581892008","97.60382450082301","88.66966113011976","102.69595053091982","101.22112313243497","100.87451296679305","101.89834705665879","102.23055266430423","101.55150746207492","103.00337607989005"
"2870","101.8798275767136","101.71783135761498","102.07174551495999","101.95601429985486","101.60402782731558","102.35936446827621","101.72151686540538","101.55767742717413","101.93245661408864","102.20868077052205","101.60063315351945","102.68260935410835"
"2881","102.01878562809166","101.86818648513648","102.11693288742056","102.10328349529412","101.7131917121584","102.72674324046184","101.27864625731507","99.54380841914528","102.29366855644354","102.18317108834403","101.93967122776401","102.55144873748846"
"2892","102.01448571562385","101.55646797880175","102.67141616064623","88.81601382219533","62.14962410707324","102.31107778786578","101.2679461492347","100.3154364306474","101.7853983305005","102.40984568644008","102.24137554933695","102.610791446744"
"2903","101.69490109232379","101.46592836480076","101.98951585606504","101.6394904849576","100.7567722136065","102.16456370788943","101.38363393204742","101.10587907699147","101.7706165400134","102.1508584503553","102.10563345767369","102.18107698856346"
