"Step","Name: Prod-TD3-BC-noLN-walker2d-medium - d4rl_normalized_score","Name: Prod-TD3-BC-noLN-walker2d-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-noLN-walker2d-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-pretrainAC20k-walker2d-medium - d4rl_normalized_score","Name: Prod-TD3-BC-pretrainAC20k-walker2d-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-pretrainAC20k-walker2d-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-pretrainBC20k-walker2d-medium - d4rl_normalized_score","Name: Prod-TD3-BC-pretrainBC20k-walker2d-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-pretrainBC20k-walker2d-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-walker2d-medium - d4rl_normalized_score","Name: Prod-TD3-BC-walker2d-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-walker2d-medium - d4rl_normalized_score__MAX"
"129000","74.01319911058393","69.85733005937608","77.92099301096759","83.88425724948883","80.91015546714536","86.08933984651773","81.56356920622467","79.81508350805522","83.21767106795107","80.3415383661074","78.19793217817256","83.73104870150505"
"130000","67.26119516086901","61.317118576718244","75.07956227043756","84.148207612213","82.53283120914615","85.96742777760826","78.06985704414396","71.23005619680072","85.06412299095292","80.31377610852032","72.86912708981545","84.88813529277746"
"131000","77.50472720611585","73.58182212777893","80.73632300193066","83.13565045936295","82.22087776683965","83.61150553791418","79.08946114023756","68.28490706236606","85.78208466315344","80.38335697658985","77.01232641749294","82.6522442461899"
"132000","79.37436308330531","78.60431697848982","80.70767096344433","80.50951465835514","77.2738962726364","82.18915678797838","81.36665397634108","78.14776742858625","86.09699502365015","77.90954438535478","71.39654150108599","84.4786351231673"
"133000","72.39567053705711","69.5091107467972","77.74308700787367","79.88591861216004","74.21561465161632","84.28365837048108","75.30045038770557","65.45541954249067","82.22447595630655","73.2332537743237","69.09906328133792","78.8629808446499"
"134000","76.57960127692228","73.53222416935131","80.2250527098635","82.10735437758287","77.60546685857815","85.62024117370724","75.15236735879552","69.26569936260786","78.99830206791496","79.38795161085548","74.23004191607518","83.35494438534266"
"135000","62.01875412479467","41.976432479194806","75.27349336215336","80.16263292578112","72.95010600241615","83.95391387661321","77.31994336010395","68.57549607088967","81.83241084372766","67.87360712724727","60.83852163437488","80.8500535512893"
"136000","58.5662630597137","38.472913815224715","69.711901062707","83.62329254930073","81.86976519865901","86.01598441982196","76.90216024852181","75.41710165661453","78.02891697187758","81.72397624553854","79.93497171791172","83.40574343383857"
"137000","77.84999119520846","73.89433413384606","81.55377960283624","84.19193414371462","83.07345914773467","85.85879459386328","79.5878966190633","74.79567639116696","84.66743761250196","77.79308320941966","72.47520362469479","84.33976741433054"
"138000","77.44486798540112","74.77970868689451","81.54683280545187","77.32702904164985","70.38827371315472","84.41245686579435","79.2418412391604","76.30951342100082","83.16828081785832","76.88827575870009","69.45762082244309","82.94322485500582"
"139000","75.10089222320268","70.83846127389644","80.72610287149942","84.80300600750695","82.19585451738112","87.05972605703694","80.46669400353112","72.67480132696757","85.7452098442679","76.69390432789514","66.63372491038668","81.92280394904444"
"140000","74.43372948555763","71.99983589307062","77.71645092404405","80.258237629496","73.77263710650051","84.84249384603949","77.87932146393707","73.18570331403622","81.16871729597904","79.57377404760659","71.7606012337473","85.81691768164863"
"141000","76.43765529198966","69.9493647057698","81.84987282331349","84.30585225190286","83.35980765377772","86.0672643302442","74.71839898903137","72.86655794639674","76.03176292171656","76.82466807575332","63.213661301775005","83.85499552245004"
"142000","70.23925389844995","59.785523313318436","76.26070368364697","80.29574965708439","73.34440224106224","86.47257961622475","81.79294869494987","79.79438165436517","84.01759205730481","82.11369960070006","80.88999566350913","82.83036432268923"
"143000","78.61769395251137","71.30144260110704","83.71145101229172","79.58388620864608","73.89322145716194","83.65637785585514","69.27061841829277","57.819050572080435","78.92907457446042","78.36027683379088","71.95938986819202","84.36972693211598"
"144000","72.54535226688046","65.79255213130405","76.67488810562749","81.44815301564192","79.82765371952591","83.82044492250122","70.56947119300449","68.5585098567055","71.7157087445887","79.76191380395413","78.51299049466674","81.8432366818709"
"145000","64.47590815827398","42.45768571420762","77.2953621819514","81.33972085463375","75.33459507145578","85.18958211321241","78.11201593448583","75.04896288906572","79.96439076303662","75.82453235769754","74.1185168304319","77.21792055336499"
"146000","75.27053346423993","70.44871734974045","79.14362557498782","80.65281958198693","78.30895150339744","81.93862335200276","70.29633664232266","60.905136792214876","77.04869850088781","81.20139008844484","79.84434358087796","81.98158070902053"
"147000","79.78119916529569","74.55120959937321","82.86633922388658","81.3208192841549","78.20079908244843","84.00991389464737","81.38627515505483","74.13051485911814","85.03720424427773","69.51803985622094","60.06757102792927","84.96589244772375"
"148000","74.52600461620496","68.24392414534991","78.45567342043626","80.82911103654185","79.02793791007097","84.33893755789212","72.98992676748507","65.97242787019434","79.68766688288429","72.94737862750229","60.007739071660474","87.1060229469367"
"149000","51.37552850261326","7.389952006828644","76.13963529480941","80.12555108023429","75.32836282769027","85.75582129706278","77.89999872715794","74.16358212666375","81.38990597275014","81.60247951208943","78.87278203645647","84.47119918747252"
"150000","73.40273721394514","66.54631219133316","78.09735313556416","79.7168890022233","76.51238947078308","84.71247844892527","77.13714013501969","73.74911279853646","80.61629918254565","81.90070651937783","79.79413272443753","85.00819883227612"
"151000","51.45399979102331","2.8570680912711603","77.38646285105362","81.31787606664611","74.65839168828296","86.3374508785443","83.02668098277758","79.87622409718499","86.78208204749053","68.49678767476786","66.06595002138313","72.40800955950688"
"152000","74.54904660272834","68.56086292392555","77.66219666350358","80.06795793925365","73.64017531303637","83.35378647506457","80.4372958445828","74.26673895572236","84.97134982550077","77.14090568645331","69.96371377268423","84.50982117443618"
"153000","51.628928998641776","3.6797792951906065","76.32948451779929","83.36643132965217","81.9253235181543","85.56456930637286","74.93072248594605","60.32181509910962","85.47172631350375","79.18227259045507","74.93209762259292","84.33210872353065"
"154000","50.27467951003638","4.24652498777215","76.44184786939545","81.03778150512278","78.30924162956039","85.67618706639912","80.50973839312273","76.17976906859005","86.0549575592513","78.40495162852837","71.96350687341778","83.35749909104892"
"155000","64.62679232952677","35.99884543271912","81.876884836613","79.12375805145358","68.37955210619663","84.73240776703923","74.50270594977022","69.64461804566145","80.67571389182771","83.97503134244796","79.16077113109336","87.8555350624844"
"156000","78.04189837262949","76.92050974768651","78.94048885423365","81.37634510091895","75.70257618787004","85.61226872695241","77.13208177393578","67.38303795852339","84.2599811706712","72.54324819160023","60.6809345326628","83.83938257996016"
"157000","73.71764310060601","62.85744142866705","80.39593454838783","83.65280879134322","81.69680189891739","85.72217032346803","79.92679586828724","78.36807309695388","82.60242625720817","76.0029102715759","69.51227847194609","86.3134778372178"
"158000","77.61962613948279","74.67612309814704","82.7762844687181","81.59578333357085","77.72802378690497","84.80755750643767","81.21056199670194","77.80774948528023","83.28421730129752","78.16643751009802","75.3194353073928","80.8346067402071"
"159000","54.172523790038234","4.654915042742774","80.94285061626339","81.38753593545886","77.523576776482","84.37746367599313","77.56091556243246","74.41884575302493","81.22505203739664","79.73020288665252","76.47797836689459","82.38578005316339"
"160000","74.20057534897751","71.39351413765725","76.39237197499239","80.48522245644891","76.4135459508593","83.34346394220488","80.04484835759489","77.53956219423898","82.13367053180129","74.335747315999","63.562091549817424","83.15297781030257"
"161000","56.986564365317356","32.278571396148656","75.13889209996255","77.0880596029259","73.49138098515196","79.90418544068234","67.37362894538585","64.78269009152785","70.30872597690822","69.36646133456668","66.77137791864946","71.6432245392026"
"162000","73.090567001033","64.49451762003834","81.21162072529513","83.31276654230798","80.2789625787168","84.88180604504412","82.15612229328237","79.64831720286969","83.54898980852654","71.64299784056082","56.37417769668009","83.57847113768308"
"163000","75.29651427268573","69.2502637116538","80.07774811296204","81.27582800018685","71.99403528549607","86.45977996254256","74.52449266323349","73.48951235701968","75.65123062180903","72.28408445598116","68.17827144597132","77.68104206714223"
"164000","53.38666081213025","7.836290383831422","80.6726489114519","83.47284233212984","78.58212320773632","86.28801363114331","77.82887186604283","70.51638780169546","81.73682202736211","78.81187547629112","73.43816763745038","83.47294868696632"
"165000","72.71558390473037","63.74709018730602","80.64568501427782","80.88556456662924","78.07130691472861","84.46236723819786","76.36692291969243","73.64311594965093","77.94559240518808","76.90568583863532","68.10927649812916","81.39584616907325"
"166000","80.70623602035751","78.24025152627256","84.88740985730426","78.69740019205453","73.73261777774972","82.3481602001833","76.8744008504264","70.53846181080023","83.75051362231895","77.01538338783132","76.09974089439817","77.88509674695952"
"167000","74.66194319136316","71.09055624070501","79.24241582446709","83.28977761485702","81.0738029402713","84.57020431589137","77.91482173277598","77.4021908102211","78.66693677911815","77.27134111172374","72.46875314249827","85.2764321028511"
"168000","65.54222851724239","56.42321177518873","72.38714002872587","82.90806228638682","81.78065051576536","84.16926615165686","74.93628587526167","66.27096794381568","86.51388471746125","70.68789388391558","68.65268598990289","71.80761240896614"
"169000","71.41715286402011","55.56202982633033","81.23092223532274","84.51489053052246","82.76856477283886","86.1970730076709","73.2662888002372","64.66781749114536","84.50153719536782","76.46232241643595","69.12619979377212","86.61375979564502"
"170000","80.05935678643412","77.49225816550323","83.9270171505031","85.79077493517711","84.90517881086915","87.25974056429958","77.13488475441777","71.9739036367881","81.35543091884337","73.04498305498691","49.71639162195138","85.42170630170189"
"171000","77.97628284084067","77.21804663431064","79.01065076949828","80.2032288099269","78.94267308800528","80.9614429670654","81.44962715520352","78.14523055917545","83.25005216030351","66.03612450137764","36.97798506050947","85.4056713939063"
"172000","71.42738610109225","68.66940839452027","73.98158141345655","83.34329662712231","78.41651055578176","86.15261363841688","76.24932006701141","62.68941334853909","83.13705103528346","75.19468731223105","58.43682571056051","86.05636273339738"
"173000","81.08401065116053","80.8203368464565","81.40849127382168","84.36855958223039","82.37289656210388","86.11341266981525","85.38824105733106","84.01063735431903","86.50836735604965","78.96645031291511","73.10198653333853","84.37364035950199"
"174000","77.37605993379033","71.69702148807005","83.80459693834862","71.25031199315494","54.90599260197424","84.88392063586204","75.97033353315958","62.23040224049414","83.02735573583715","77.30346618995759","65.75427373180884","84.04978919492844"
"175000","70.467362790524","54.64831903415713","81.17397995375629","80.89568835183299","78.74367141347268","84.83197395497236","78.11908455588814","68.99608117530143","85.17093651075412","76.85232925656896","67.03436998452584","86.76596489943958"
"176000","77.35219989869054","73.31766483093887","80.08676522382133","80.09214281300164","77.34632819814024","81.70566645694257","73.60085364875131","67.22253619622097","80.8333342587884","79.06401187653802","75.32090066541276","81.65972064824071"
"177000","74.95695178020252","66.93080304283411","79.30687598423059","83.05900896252233","81.10884256412713","84.56647134596503","76.87278275312185","74.48724113407611","80.70080082496138","73.4643840344471","67.45864519066","78.80217695912837"
"178000","78.30695508035396","74.20205085748121","83.63361245825578","83.90581898348059","80.77003997538569","85.6402019742013","73.12553601792932","64.67731213398706","77.4025623805539","77.31692124033657","67.66128792940353","86.00603623965686"
"179000","66.00551886849924","48.42493809079168","77.43719497034476","82.06762574329174","78.38964741768014","85.57040829364593","79.58726084833827","76.5336980938904","81.4652453086195","70.68147247443078","68.09786300958777","74.19861182102197"
"180000","76.51520352600754","74.19668703707833","81.02794031715787","84.80179299986845","83.67612923400951","86.09116891546297","82.25060268476487","80.22316223733391","85.34575141141545","75.69728433361924","71.08250110744007","80.75090654552388"
"181000","76.2590087844278","68.72831465330485","83.40115304774518","80.07001916639412","74.3695782363784","85.80591470155271","72.74046038770992","59.88491938928646","81.52928583844435","72.11697602853643","68.20781914630672","74.66222551200981"
"182000","62.937756401081835","36.95475189841675","77.68343760807278","84.54751428806397","83.65557043313466","85.9674984909323","82.34180745805585","75.23566842295435","86.59820209344227","74.82720016234167","73.66383605939498","76.31936423192923"
"183000","79.96843886995116","77.58075757477847","83.35067955815171","82.1843548003937","78.26325995937763","85.23003689361954","77.27930036203465","70.53598244194758","82.03706222313593","70.91561107653393","56.21950391613743","82.02663524818377"
"184000","75.28441354350207","71.50225209743247","77.72673724895995","83.60498779912065","81.01304758116976","85.40777274486759","79.8416655332083","78.55751547891064","80.6696793682246","78.35649015269853","72.12701776058842","84.15435383089724"
"185000","79.81769910267703","76.47396793869041","81.66760390570958","83.21006928350654","81.78979166372572","85.12001018147679","79.11633968738057","75.79140396703964","81.47558582804531","78.95502287348116","76.33458534476293","82.420698529963"
"186000","76.69412532176686","74.65678453329276","77.78457754173355","85.02844741244871","82.77169867521786","86.21751509382226","83.7281459569611","75.08800464883414","88.94585047338619","75.28140486751387","69.96123152497012","85.33441044990784"
"187000","75.75501298787417","70.842337451173","79.81525501132326","84.35805357132632","81.91123682180341","85.7760526077491","74.62408977413753","62.133694072622426","84.72690867475666","78.52763370889316","72.9426077421221","86.192923791526"
"188000","76.83387134279965","70.36153519529304","80.49084480726339","85.13199917275396","84.78900687555665","85.7938094949468","80.6715198739496","76.9924636615283","84.56103419043852","75.9045371847112","75.18387092167728","76.54662690247217"
"189000","80.60802834150469","80.09423948520342","81.11737478243111","82.0305947383966","79.48159013830417","86.0444547374236","78.84539718558639","77.88946686106993","80.68936178154948","75.26033275542073","66.31012672273921","85.89721221267384"
"190000","77.56840470394644","71.41270807793607","82.32109223002495","83.51088969622998","81.53192075853364","85.4962106124962","73.14917326575936","70.2911596427166","77.66325555573891","80.64373259278454","77.77614722868125","82.28076049293041"
"191000","74.39424587894214","71.70661191240796","76.26028607522358","80.25637426396925","73.45585868489827","84.09769107923294","78.0054649716808","74.31555138854844","82.98918589749944","80.51724586882996","74.401488223304","86.44728546883286"
"192000","79.1643528611569","75.34156296582701","84.57562111332241","79.3649589821013","75.18169765427783","81.53453732389451","76.20220678620986","70.56688028759694","81.95205253014576","56.765963560910826","21.167948444719954","79.32092897730466"
"193000","75.99654219007193","73.19690305217694","78.45223750980762","81.09533192264428","75.73392682171031","84.0931918709961","79.73455061118165","75.82449157116507","84.59171350598508","73.62491025543643","53.10908367590505","86.56794199491196"
"194000","77.22453298907665","75.7159635789131","78.09623722918793","80.88921287760311","75.99390631064739","85.54156845056819","74.46338979520768","71.85313084418131","76.82435612291042","82.20941916873029","78.4242700031835","85.47180017370647"
"195000","80.35370732595904","76.56248411002554","83.63460145801903","81.8303011067569","79.720166961914","83.94636780310142","81.19733307629805","76.8126229653188","85.08560498724859","83.2872114696465","75.75469256616658","88.10913548355511"
"196000","75.98432738192612","63.03185004631815","84.87748837731887","82.68810667291658","80.97326466038028","85.38653739241008","78.8279907105898","77.19737070305156","80.22763876826987","75.16244042219489","68.95996696187468","82.31261771538433"
"197000","75.31986746310245","69.95450262283582","78.266292809959","82.64255575717091","80.36902938119476","85.84820521229423","78.2837588203338","73.44704369524037","82.25237366715282","79.68958773784463","72.37181749997004","86.87234217829062"
"198000","76.7758497365221","74.59991563954169","78.93953202728721","85.06783444691185","83.42399353102878","86.72355602580396","77.76367484921701","74.49429826493149","82.57566849170409","75.78581078287876","72.71370322584544","81.72552422522166"
"199000","79.54797822883292","78.211106091096","81.98269913338096","81.8603753523723","79.46375712623436","83.78674952643009","83.70775609584953","81.9431194646961","85.02546889371166","72.38156002775949","62.192345662440886","79.58003211944217"
"200000","76.64356828851635","72.09830292788443","81.6118398341817","81.51713107464977","77.85515069700094","86.23904761478754","78.4453403254489","75.75948411838014","80.18471027412576","72.64769408523433","62.37353923726188","84.41262770317496"
"201000","77.5946462358483","70.90174001250733","84.26288417488917","81.41850011561728","80.54920923407855","83.0123940391572","78.22818673797599","71.4944877843539","82.10632042108254","70.23395497898392","49.91117323587698","80.78854703667861"
"202000","81.47070750840841","80.7475931127625","82.05653095844082","79.96536929624091","71.84611745052705","86.34458096276062","78.6671331282135","68.30486591707374","83.9036642232588","75.4069869752942","62.9384816738152","84.62483291213438"
"203000","81.58887735290517","80.15576736339906","82.55630997176047","81.86735431618052","78.95741783948766","86.79885123961861","76.2860979713566","74.28657310046903","80.20556353965638","77.19635878764849","65.8144068344212","84.26654329784245"
"204000","72.34390576734366","65.71906632629849","78.65792934924912","79.9360569619658","72.37135064977922","84.44110393131476","65.74107223135935","57.07884945174684","73.06658188783857","66.64159596092007","59.724312498173006","72.48139166930721"
"205000","75.97166927987743","71.89099558648593","80.60935615431136","83.99592521061506","83.72726947202311","84.49093000991141","73.07901012207323","65.88742692410845","77.7135506117169","80.73442607645534","77.03359068178725","83.161813097319"
"206000","72.26178878970155","68.64427075971294","75.44634804438755","85.35338929512115","84.31198415625379","86.29866434610443","76.84601851065268","72.75397673502367","79.7360429313355","77.06350829388705","71.9241628476765","84.2297820061566"
"207000","78.81568519393059","74.37403426737504","85.20136362710787","84.48936454369056","83.24597222039988","85.13739271338035","82.08705227661527","77.83064740742482","84.75819752810378","79.07080284805195","77.92464221690759","81.10180140163791"
"208000","76.05875747087943","71.18951457414755","79.29743920021336","84.32862948675464","83.04713604855922","86.15086634681202","76.58888511201201","71.63367150678171","82.1682675916454","73.8210968556606","57.8919672507967","85.73087456476831"
"209000","73.4919966144636","64.55278783745322","79.1488546938372","83.20912581674084","81.44725754454369","84.53804078862497","81.5712572848043","76.98085452308715","85.1820914075317","77.83906964951818","73.18238314736483","81.39538165307238"
"210000","77.38049044818409","68.97421961977189","85.239136891403","84.87702752318393","83.12835424501667","86.42027596425945","70.7760740207642","60.47768820467155","78.0623142323446","66.9762606664382","54.26431038613288","74.8930021245608"
"211000","76.04359583645244","74.13737271240873","78.08747726247616","83.29454767640809","82.51109820843277","84.53240744000358","83.45509010876475","83.11850249187775","83.9479300801208","68.82715386859344","37.4668377177541","85.91629347904862"
"212000","77.1244003090127","74.78670210831677","78.60468770110995","79.56381114036783","75.14714226922578","86.36675461153006","77.13306257404959","72.59522032081614","80.02210889864088","70.34363905344394","49.89734510001599","81.04139787628111"
"213000","79.83013095397732","71.78694540925326","85.54866643758567","80.28874034270733","78.09152246083681","84.27476051762949","80.37068137884694","73.03007029004482","85.87433261130984","72.72292784734599","62.454818611017906","86.44345748884128"
"214000","79.62226481125504","76.42749829799969","82.89205066830694","83.72251503274357","79.23831326475609","86.38072388670717","77.58971764906063","74.60786115240256","80.96082721339567","79.14986314975759","74.01041304336852","83.96712051310404"
"215000","74.85386335938999","72.01500146352072","79.37612718448489","77.69353637163452","69.26011468407509","85.61217604342242","71.96523490476498","66.6098378067813","76.20109686723212","73.57661949335524","72.59048241986648","74.43439329356663"
"216000","69.77822233562334","59.8665481220197","81.80516899967323","84.2732998628879","81.27918030915609","87.07294067077778","82.27205879998688","76.77197720707913","86.66695225112842","74.96877264506612","71.36171070837797","76.8362692416495"
"217000","73.7671401958056","73.23695673838883","74.67323535925284","84.80479733305077","82.91196493170291","87.32644904095407","74.74216621682682","65.90168189760588","82.90720232898111","74.60771190752831","69.71424615877355","78.2577643276375"
"218000","78.43538775635183","75.39609729295664","80.55263769867742","83.42749961581121","83.33733133931032","83.52098665576105","77.3240848142874","73.56733757295687","80.46708890878853","75.84914953233267","69.87857049873642","84.26300385178511"
"219000","77.85353055221567","68.33447199068694","84.74984446021783","85.31675111532468","84.91790660117694","85.83964534839404","85.09894074611164","82.69821435285287","86.53884054284082","78.66058146863486","69.11597455233226","87.23116079778683"
"220000","71.64079934961687","65.03364415075202","76.20126115331276","81.35298958438172","79.30276780857824","85.02674763894166","72.68123636097708","57.11931530988289","81.38694442460147","70.96113133742162","64.80503678772509","75.77447540710884"
"221000","76.742361245121","67.92070955690949","82.38836533820061","82.09788245351132","80.02806993621793","83.57857923332863","79.0504059021279","72.03500926796787","87.18792343522104","79.11833846684367","71.90938073120749","84.63121424194911"
"222000","72.37394473692466","71.25743455676327","74.15160788852866","81.84478159622354","79.65834590521366","84.41368602054824","72.84230879601682","64.75991842473383","78.11110540358544","72.32549304675493","63.769252461085","81.51797790968774"
"223000","78.53565222932572","69.33349540929231","83.8152809381911","83.61392204377059","81.6743204019626","86.21663774235901","74.97362750827784","71.27973651942881","77.64753162694058","71.68021867033795","62.23427603201668","80.07350505884509"
"224000","73.12005614457725","71.33199648964829","75.51394502393448","82.11097590072758","80.34600425783694","84.60292044759011","66.38958166044918","44.24461148369906","82.74573121305885","78.592559726479","68.88436301137509","84.90662146072249"
"225000","79.73825026642295","72.56753083666847","84.42672099526635","82.96317908394535","79.1017348257256","85.88796702837533","82.77833256182664","81.20432704737173","84.94461004563524","69.77994270937634","54.797712348487515","84.81483504855419"
"226000","80.99091781856868","78.53633798026429","82.5253916907501","83.0839375295261","80.12802200241102","85.01134665027514","78.4615928754105","76.62581065211803","81.97202934955","77.21726725993442","62.13728682022346","86.54975187488913"
"227000","75.13981084355898","66.28436694484708","79.78416996425763","84.04703959836208","82.41173345484879","86.62142787158817","78.44196667173087","74.03484473625093","83.60556999301892","64.31308774539244","46.326653031273295","76.63905459754893"
"228000","81.32065397342706","80.2085239776784","83.14880850292337","82.75075000775949","76.51258069200799","86.80378800770522","81.25653109580799","79.03096133438777","82.67292850475788","82.08342587044095","76.09767908164115","85.80112730217621"
"229000","79.00462949563048","78.39722896200527","80.0014239433027","82.93647787710034","80.39603274617573","84.67221833647575","76.9886342392103","72.35683933009092","81.30666606829578","74.04907896942828","63.50596466738014","84.38041259171357"
"230000","79.71399955334553","75.42927639013263","82.12160875044086","81.95210936677192","79.34644908180472","84.17942183086855","76.73097602473021","65.90602605245223","82.758566705754","79.02869076293494","77.53171298793349","79.99124766733672"
"231000","76.32268864391564","68.19997197452142","81.72894848912915","84.05976535286577","80.3487909449039","85.9833757227863","72.18353965776043","50.51559953026411","85.81747999599379","73.73376941424137","70.55729227916564","79.81339276179743"
"232000","82.71512381086467","81.41905955718529","83.63028380644091","83.15758543446385","80.75606535092683","85.8513732912155","76.21516215483051","68.96885670002105","80.50489581210064","68.21846882281193","62.3346092402638","71.66250646459793"
"233000","76.95755040371544","72.28570270630041","80.74818053303076","84.1170050041597","80.86144782516543","87.36862467321983","78.18953135926613","70.50043090500824","82.98807413606295","72.0806330390907","56.4492440285022","86.69977035671826"
"234000","80.48274958709526","80.00823359609754","80.78898846349462","85.84629950542599","85.5076294577506","86.44892992707251","77.11889990782343","73.01308442960696","81.93155551645125","81.01441551797579","75.42117427579107","84.87194048770333"
"235000","77.32331747117534","72.11338307679472","79.96822076054325","80.72788553207984","74.67638904613491","84.48658033711133","81.52517078199678","78.68045240520671","83.7206256471121","75.86540837713555","69.18322639283599","79.65650256120804"
"236000","78.52357128592553","75.37704180545414","83.70585691732913","82.31231217707976","76.22089113534861","86.42857938289168","68.83880312056138","46.04446186987216","80.64953917126734","83.1046769593892","82.5569568228992","83.46186329807527"
"237000","83.10227450128886","82.2964189397408","83.5857605052856","84.70190335374828","84.19832686623384","85.402460923292","76.3500552423791","63.7842122756141","85.05903989740958","76.30337146701372","69.715131913875","86.7193800713978"
"238000","70.77670144499552","63.15328211925168","75.46130134315464","84.26147799209211","81.55091020812702","85.94062891831688","75.56902980662218","63.43336708074319","84.62441143158304","77.20677666847189","72.87844477109051","79.48998399656631"
"239000","67.59088663889132","60.56448577879083","73.15012031208516","83.9331037864246","82.93268765001204","85.41712575500793","78.09206586561756","70.3307233954027","84.068717553444","71.60853165578033","65.38464220770676","77.09395649766446"
"240000","81.20213509777479","78.03035064578181","83.03084059921211","80.23852678257379","76.24876703425385","84.96859095397227","80.49289083351516","75.67247871317583","84.93560846014185","82.79266243722633","81.41725952800317","84.40705683115058"
"241000","74.91836328198542","63.31690052507899","81.15681690294016","81.23088799210394","76.281745488552","83.97945712533863","74.33601323051295","68.65103897481745","80.5259495928658","79.01200227999603","77.11405362714837","82.26918349847243"
"242000","77.17219148808374","74.66385652604104","80.3313023430678","82.37484494402725","79.90134664850818","84.96191261890846","72.51943947156718","56.75520095656004","83.16499604699908","77.83626695848865","66.75717666135526","86.42566284800843"
"243000","78.80236853541265","71.84203013712332","85.64055688716347","82.43504184699117","81.27016331298972","84.32168015163796","72.85521468714931","67.16745566671715","82.20568547049618","78.34405553235051","75.37022246689914","80.94613670762891"
"244000","78.97319797389873","68.86169050130823","84.9411878039572","81.69226263751014","77.91589620028955","84.067432246401","79.6627151424233","74.49232464346068","84.56556776158894","79.18999482231877","70.6692188458713","84.85852524793623"
"245000","80.6721064766948","77.89229171222573","83.23135806409567","84.22259597743593","82.28799046392544","85.5035760597759","79.38063512536235","74.47144979308068","84.287402985395","81.57532063051089","77.47613534858958","87.37200100060006"
"246000","76.0844507327427","63.2699882547929","83.37716928388308","83.07940125319762","78.35912974328765","85.67678794747272","77.51528686290668","65.53367617862543","83.83422525634539","76.03089469904184","69.6267007985728","81.12743361233386"
"247000","80.92605188425854","78.52177639016327","84.58071095235925","80.30908086447218","79.8231080060536","81.01554083010876","81.48343408203137","75.56362656037862","84.95885333622817","74.73702065609105","71.2157842862446","77.53324912584159"
"248000","81.57295828661874","80.65889467622112","82.08026514630714","85.86500698234492","84.37459234295477","88.0938400220087","76.79010313081045","62.21479134939544","85.53476570367677","74.50311552573618","72.58039631098528","76.97226288625627"
"249000","82.51318026587461","81.41691280520806","83.92430622864468","82.96797412558226","81.66127153052075","85.40047893832671","79.60469268257965","67.513689246694","86.09686648879516","74.1751483514368","68.3646471982455","84.4662672127382"
"250000","79.04620894594196","74.56823669921863","81.61524107099059","81.87179723443273","76.15313449530402","85.70001568572616","77.36487269429267","68.48625873683545","82.74741630034657","79.6221697785716","75.37266335892528","84.48828064000828"
"251000","81.77219135383122","79.39943501758847","84.5114301495453","81.04274566809988","74.60182692549935","85.86386913057697","73.7002234534299","59.73705579500592","82.8782242085856","74.83674800505061","62.926552550527695","81.95585072992596"
"252000","77.27488851140778","65.57532160709468","84.86935309948855","82.80737691112115","77.43534805867422","85.94045557516338","80.26957732668204","78.35000116592349","82.27396301805143","76.62628785197838","72.80780153014874","81.6592402679899"
"253000","79.67875011257159","76.67525146832612","82.49838451697671","83.35773335774385","77.58930657495964","86.47888843320617","74.74934660428954","58.49295986348165","86.2913221438378","72.83667296856792","64.64853190480736","82.93467168158716"
"254000","80.54323511470419","78.48079075440636","84.26420962608351","84.40585244935579","81.3946397298309","86.19680419825134","76.04117271222852","58.28207845671499","85.37061774180013","75.56205558321021","71.55340784184328","78.22601028443735"
"255000","79.5208486819012","74.19570622138514","83.1739019357024","84.11964617413071","80.93801944317717","86.54106376666745","80.06112056899012","76.80657010074906","84.66017053088832","81.290611813721","76.21475711727066","87.37692774146497"
"256000","80.02777773411468","76.37073261328968","84.0682215468587","85.03379637189529","84.63997344679477","85.23456220555282","84.01839362181342","82.04463500672541","87.19229468507694","74.16723862796321","63.270229536611055","82.35242106578534"
"257000","80.52876569971588","74.63258819578888","85.88275050662352","84.48512601785306","83.98674258839573","85.41954685960515","77.49539715522964","71.41688592501166","81.784387776442","82.80661075260338","79.50237887755624","86.13160162645254"
"258000","80.08851033274895","72.59887998687796","84.29265590482996","82.80392882771939","81.66632684816378","84.95259956424876","78.14453832206719","71.71729179745763","81.91691505754699","78.40696775432879","76.95474359644754","80.70836022013907"
"259000","76.4249162780435","67.4440907036318","81.76398221678613","77.4463997003264","66.886946866897","85.72504396825488","86.10560572836971","84.6647800748349","87.2414670292721","77.38420675520854","69.0878975427594","82.5256508468279"
"260000","76.68400644318677","73.15571517328733","83.53205126546771","85.05934934465762","83.22994772689401","86.58970608234256","72.98895306517691","65.12035119650709","77.25245417453749","79.58711163674013","76.63996221794342","84.53220098083854"
"261000","78.41322138954386","73.7491257008034","85.17075047523952","84.26515693814532","82.54140314475565","85.4871727065289","80.42917394004921","72.93319255369624","86.00397800920764","77.16015907100315","69.84356981206594","80.8569709247054"
